,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_colsample_bytree,param_colsample_bylevel,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_gamma,mean_test_score,std_test_score,rank_test_score
1087,113,0.04721103549977539,6,17,0.45038321303900797,0.8158208510252952,9.467179150338882,0.897608835108354,3.974879924226278,3.2514292840026444,-0.8598515533397411,0.0056729224155077085,399
968,772,0.050384306199908684,8,14,0.29819487787559884,0.8487912527758406,9.433672987098817,0.07519364580531397,3.6508367328440072,5.9857435015831,-0.8599216476330567,0.0038903566537916157,400
1345,1635,0.04842486940446246,10,9,0.49670612969676253,0.9550282622659262,7.748377666546213,0.4639297318166321,3.373295311034148,3.9358782014575797,-0.8600402772676832,0.006072916904967862,401
412,969,0.007666110390411086,5,13,0.7799883269105443,0.25393777192369615,0.6724418009056115,0.21479588746335543,5.948473795019096,0.9874720688266585,-0.860102727013152,0.004766251686549927,402
519,981,0.08875025266419026,17,20,0.2794453073189026,0.5624293741179209,7.063819968099961,0.0974668937912211,3.4557958587081306,7.825101443802936,-0.8602349241006321,0.0026215666102836765,403
984,1829,0.014628600974578665,8,18,0.7357179867781098,0.8461191855551118,6.638083920426683,0.41715320370292064,4.8982806054672245,2.117267784619657,-0.8603540485953598,0.012596487920171096,404
19,437,0.0941523264489604,8,7,0.3486659872917294,0.8095010461397154,6.757001170392807,0.837810105907328,7.3521611924077215,0.9618655109142076,-0.8604122905556344,0.014190759988222557,405
486,639,0.054958841505468856,13,16,0.13998737672176287,0.6920505530397448,3.9601096638561524,0.6755560453364255,1.3300979890732878,4.158285680184109,-0.860423816223268,0.017627714895479485,406
463,964,0.058554311325945824,15,19,0.25087909989070023,0.934729915488301,1.619330066322137,0.5060316543195584,6.58102218056492,1.2045733999656543,-0.860526185334898,0.015066321365133417,407
707,495,0.038460904035515844,7,17,0.4913304319121309,0.1948404916553641,7.059952660508184,0.06589821779523898,2.3820943547561613,9.505135615891348,-0.8605324355906039,0.012403977240047992,408
192,1856,0.06527106479109684,3,9,0.8646603921404177,0.1271997626874496,4.594567684059866,0.3945762785700353,7.850165438370569,2.434879684048673,-0.860751917487612,0.011664364140242967,409
1387,1809,0.02495360020128363,8,8,0.1865638596346597,0.4879479092570649,0.19445155182301987,0.32168826422404895,1.1070568880651088,8.947204554268655,-0.8608568265907732,0.004087856698723191,410
589,1591,0.02486316430714387,4,7,0.9667342275351081,0.24399530235247224,8.890221901109594,0.32308968317686837,1.606336126185507,9.581481198044962,-0.8608576959264231,0.002623047498929998,411
7,620,0.08031969807540397,1,7,0.5426960831582485,0.28093450968738076,1.987256815341724,0.7723447692966574,0.05522117123602399,1.4093422497476265,-0.860893615475146,0.01961157667677682,412
576,1481,0.08921400917935095,10,10,0.4852304557653562,0.9881240759546354,7.0562530478429295,0.35198483434700645,5.2155098391096715,1.7917391829015088,-0.8612072066273377,0.01488426634182971,413
469,207,0.05034908768269321,11,2,0.31912348982046257,0.5236634160546108,3.5980409354529947,0.9158882394541271,3.0697228220901818,4.699253720335953,-0.8612998735742418,0.012502595405066486,414
718,850,0.025088760643090013,14,3,0.7190194431628911,0.3396926184795871,4.828885341158435,0.6163406493306123,3.9032577926155465,2.869967994715433,-0.8614219020457203,0.002290806774199572,415
395,375,0.06244778305192965,10,18,0.5889330749455641,0.5219530034785639,2.3206573970115603,0.3766302877892983,2.6537011160197546,7.516861720229192,-0.8614573996748822,0.0022973680552562104,416
1182,598,0.06739178242869764,10,18,0.4603372316027352,0.411255187910329,6.457695715306877,0.20515509341883575,8.46003423397397,1.1602738712300313,-0.8614809756105096,0.01496220566789741,417
1465,1783,0.08338430928668375,11,8,0.17197040184354295,0.8933416418276082,5.948330994905769,0.2921455580979151,0.27492889631774653,4.206922370409284,-0.8616339426371501,0.043523861528072305,418
1319,1144,0.0838327433824518,11,6,0.7529300660048616,0.34542020017679864,9.739505835732572,0.5950683573414702,3.275472709384929,4.245712382065571,-0.8616749672309554,0.001457662532956816,419
931,397,0.06492091774485559,15,14,0.9145844352217477,0.09569011605800115,0.6710373262987872,0.6796518365726839,5.937057829514346,0.9104631494544173,-0.8617612657709276,0.0031489451775098543,420
554,1917,0.050591145125013934,10,10,0.23981995220659025,0.8374725196187746,7.919456229637641,0.4663532815278354,4.023070413823719,1.9496827149863054,-0.8617978303088603,0.010699129421847087,421
732,1334,0.0773267556837506,5,7,0.23073459020705378,0.4377814772996199,0.3516699204850142,0.745833733681359,5.750704190854149,2.912064549966242,-0.8620336419028254,0.00974230110610258,422
1051,1641,0.09184562218910136,3,2,0.37337855953684007,0.9217892331085261,2.5501365250107573,0.5603414637830525,2.625502300200002,9.021322382453876,-0.8621094159411617,0.0027216535274507403,423
387,1235,0.014507878601319957,3,12,0.580699084554285,0.13714848815274316,8.754156251218342,0.17434340164537954,4.417464916377071,5.055187603898639,-0.8621518315226273,0.0050690468886356865,424
1091,1744,0.06732341498006052,17,2,0.8927959395898858,0.9122296219996,9.593898543869475,0.9362481045130232,2.081099964205074,6.539111463692573,-0.8621523719477587,0.006317867376710251,425
1463,1670,0.049264675011147424,9,13,0.20228794187253796,0.4210713981936338,2.070821753902434,0.7296099999587671,3.7703549679317874,3.8803761834151422,-0.8623383539066491,0.0008052603948220382,426
897,1749,0.0050152628724710385,3,17,0.9092323764615015,0.2532528169657162,7.304237528817927,0.6604868382008886,4.532616833817231,1.0176452850101574,-0.8623485692714922,0.0012746023187659716,427
1354,1538,0.05120088356826129,13,17,0.2652274953786212,0.30390087697246826,0.060975309755900056,0.12123857384890148,5.078620376159938,1.2939093106754123,-0.8623901066925478,0.006826880865004048,428
658,1664,0.029013671841876098,3,18,0.41788399661760967,0.3851061229899204,1.0580652027279895,0.7589681344179496,5.061398526946443,0.44519039276171335,-0.862566963418297,0.001848277496158901,429
206,1614,0.04024943158612883,10,2,0.9918099513493635,0.7264617151130048,7.423580505725091,0.31102893000755416,8.151183844803679,0.991880995872159,-0.8626951614907576,0.010158410359996317,430
493,1165,0.029674756259502066,9,1,0.8083948823040229,0.6269684345287165,2.6880761503019817,0.18088515056237953,1.9864457689740578,6.116564193899924,-0.8627061362347199,0.007730922697624765,431
1320,284,0.06712636868275917,2,4,0.2693569181804941,0.9231438877168577,1.1356454384349384,0.2742738575114666,1.1405029770539876,9.890844654737046,-0.8627826783429867,0.0034009591881989376,432
127,1381,0.07445082562916078,18,4,0.1288698674734452,0.8258167505647627,5.074777337608362,0.8322341779577419,0.0638587171683358,3.351288542591419,-0.8627830790042446,0.019271082239420867,433
1476,1754,0.03574178551577876,12,11,0.5147673740754429,0.09089890147454782,2.2677955335076656,0.42914799397211567,4.558825884241029,0.6388578386188841,-0.8628178316203912,7.703420470067668e-05,434
676,217,0.07899451239349269,8,10,0.4836908231467939,0.92666555388687,4.009803266883518,0.12341849107529225,3.5070978799208428,3.1556347444311093,-0.8628794178557444,0.006772336486380148,435
943,621,0.08998153748063467,19,8,0.9737805009789289,0.4851319077143348,1.7171083655030899,0.01317653417461485,6.537645030932362,0.08208321130962194,-0.8630942761282572,0.009272662969694034,436
713,1276,0.033739372340290945,7,9,0.9705546707284959,0.6234117313362646,6.719861379270511,0.6964624325330305,2.406815897258854,5.589632402703769,-0.8632764435798232,0.010933820481714929,437
1422,955,0.06754410713668685,17,17,0.5604734821735018,0.6099814928144716,1.0056695437304946,0.9445379623549934,2.718459339842023,9.147057435212146,-0.8638243218301275,0.0037198329653765905,438
350,1800,0.04628434812751104,9,15,0.8843765470229713,0.7944856336484907,7.219392275156794,0.41119360888043976,3.8480361722110326,3.4479142007264705,-0.8638788106956661,0.010768476727990695,439
605,570,0.09004125221673254,6,5,0.21986195636897687,0.6215187240340485,9.695008994061782,0.8212424247203473,4.539261364217959,4.448493593405296,-0.8639325742090216,0.006568078635587448,440
671,1383,0.0249976899161365,13,5,0.15478603484611198,0.8360789007952809,4.500741704157582,0.06177458362095746,2.047194539499989,3.0118558699735885,-0.8640227097047144,0.005507227003892667,441
933,1830,0.017570859204878563,2,14,0.9526421308008614,0.20208316500792367,2.6802150051959734,0.9994162681897127,3.2880180457845363,4.439982143420303,-0.8641062944194726,0.011390670277952597,442
1304,1918,0.014282882868767489,8,20,0.4678699136339316,0.9170217118805565,3.9173776363117825,0.10725669692692343,5.892717612370867,2.750502589407334,-0.8641111573698357,0.013936235512151285,443
592,809,0.0608324416793066,7,2,0.6812821105324338,0.241601276435763,9.864974015717294,0.49219201035009796,2.782676608187696,7.159946935417241,-0.8641347985178218,0.007145445294236108,444
399,1124,0.02794707289275523,9,15,0.12340081520559643,0.7735527418648872,7.537440704280045,0.7961074024272833,2.1550075886755105,6.26332351656195,-0.8642156565575084,0.012829850557987132,445
129,1015,0.01804973234238334,5,4,0.8401215027412188,0.4322407838925123,0.678470591051719,0.6879857223008133,3.0096356694681625,3.9216121144519662,-0.864314689425085,0.004926608996901116,446
62,348,0.04384749220237291,2,20,0.5899176868546331,0.350587558806597,7.83663012741143,0.5140894891598108,3.9654278232127016,3.922540450997323,-0.864386915800962,0.0006837146320267107,447
1274,607,0.06621179273455247,2,13,0.9844673730926161,0.4681123904549268,0.6979578400046476,0.594509383809073,2.5588288604477514,5.569661298607354,-0.864575198639352,0.0033978896435243877,448
636,909,0.04330672850666178,11,17,0.47453356262244073,0.9962244930446387,7.149628235517771,0.8137088133673559,2.487970637531479,8.160667571143236,-0.8646039705318611,0.0020275675637474455,449
812,990,0.09972968042452258,14,17,0.9607147516698173,0.983731853997006,3.734545911454355,0.3683954676557095,3.83534512433977,3.204968976555473,-0.8648946878102751,0.011852985498910007,450
286,711,0.0843711902160555,12,4,0.3602339188004279,0.10189238806601353,9.429938168160424,0.9072998215606223,4.223845221843058,2.7040328638452555,-0.8649088392771425,0.019925512588182648,451
1357,1270,0.05523305496923013,18,9,0.21766587606593824,0.24480896141213337,4.009487359963594,0.5461460733581158,4.308173907871257,1.3670507448903628,-0.8649211118150609,0.0038960263682591423,452
132,1394,0.010319361969371898,9,7,0.46853941676858435,0.15893828327675652,6.936922257814886,0.7949095487499294,2.207696127887604,9.443136349578298,-0.8649439945042111,0.018551811609241797,453
974,1632,0.07628872788907526,6,5,0.398565961600054,0.27804874833333926,6.449163238649169,0.3227837070778202,8.51484449313994,1.70140327383609,-0.8649960732960288,0.01431885136519373,454
24,787,0.0850223410494178,17,1,0.7464914051180241,0.3253996981592677,3.6772580305943356,0.09377476782809248,2.6520236768172545,6.496428990472147,-0.8650450381303365,0.005895277954577727,455
702,1416,0.0657815231088449,14,7,0.7136520744937427,0.7079409157399947,9.688246905778044,0.5392937941273144,4.842131393476416,2.5241171494215124,-0.8651783971308616,0.0001355886048628463,456
720,986,0.05378591465026184,12,11,0.11674790276879554,0.5232862493002498,7.641055865788793,0.8696411688592183,2.4781244290690685,1.2907512482906296,-0.8653329705125079,0.005165397332492716,457
997,300,0.06604900581245843,5,2,0.9326457173411677,0.12613578629576516,9.333203803483386,0.10832664676554861,3.335123536628668,6.0496001314770425,-0.8654667494002118,0.01041792463741753,458
1393,712,0.04317053316984053,17,13,0.37483056958753,0.3817098190935416,1.5856596829166207,0.7651685743770371,5.927722993275321,2.442144731879488,-0.8658194385333273,0.01077711942952514,459
325,827,0.061691191567672124,2,4,0.12438283124132432,0.7821712630912462,8.171381420155852,0.7049710100433817,5.464303160778473,7.975573605371994,-0.865906857834285,0.0043058954999330434,460
228,603,0.07766118509253275,19,11,0.8221031606002255,0.656780104724294,0.9404610443426635,0.18682329577304146,3.5667097414176476,3.8043000750756235,-0.8661191555553598,0.009541040144729895,461
670,1916,0.05063536682378262,11,7,0.17339606620611936,0.67264434352679,7.233403039939631,0.7434528955700124,1.3605623443164294,7.24796974958386,-0.8661597815829004,0.03331598782517298,462
677,837,0.03675511873792262,15,5,0.8031705116327311,0.7728400834265033,4.064285410021378,0.3617073184253895,8.093695444369457,1.5342288238908801,-0.8662882023367383,0.015663101411859226,463
1455,841,0.03192765461194805,13,16,0.35616696531444303,0.3814410821056089,6.282494340372324,0.0027074633926337352,5.8848616371102604,3.723478183853811,-0.8662989048786384,0.003804286153475389,464
916,1859,0.016698722160387636,9,3,0.8877243978933208,0.9552427682873437,2.536524743413756,0.5719287711826909,2.280618169000199,3.1819747945638874,-0.8663097197246207,0.007735444256051327,465
594,699,0.08786921788278483,10,7,0.22009006604727244,0.48354985079036905,2.1355285449034143,0.23885177108602407,4.111443364799871,2.539947533762535,-0.8664017132711594,0.004694473367492347,466
1234,431,0.09178748289238194,10,8,0.5903120104907617,0.1576113490628681,8.716268463288502,0.3831656760857787,3.631287104896359,7.430119185209479,-0.866434956919147,6.88703652073075e-05,467
137,494,0.022654014244373546,2,8,0.24753995560337516,0.6073064482626712,1.4959064266756577,0.9844514074029039,4.645985966358102,5.584226725831979,-0.8664661889471619,0.01899350310736475,468
1195,888,0.057033520177609404,6,9,0.7366567352187905,0.937525986759583,3.568986622804012,0.8787975838260759,2.998857400558049,4.579345798608978,-0.8667005562922407,0.008717015023222474,469
311,1751,0.019259294573482577,13,20,0.6566310737078761,0.35857846152487316,8.39826162145531,0.02761918514041529,7.5177217303909325,2.404089128935069,-0.8672747599968986,0.008086012693614086,470
53,1067,0.09162543416691064,10,16,0.3842018313792199,0.6969250558638148,1.0676606593588438,0.39462179860812985,3.356600647969632,7.3711070584301925,-0.8673424431573136,0.003769120472563836,471
668,1289,0.062155684702345865,4,18,0.19499673752101976,0.8801547329102589,8.01835899875515,0.6375024812092216,4.663745945045486,3.1348735984645044,-0.8676968693107128,0.00946225048348498,472
953,383,0.019793348744087027,17,14,0.7078806952365353,0.9315649800079184,8.546274631518354,0.957935304448503,2.3049483735152085,7.4793365131141725,-0.8678527713725069,0.009782623498518106,473
597,1230,0.041018258745848864,11,15,0.7015652656029423,0.06090554323518271,2.939267605049338,0.8117270144448535,4.463263599865613,0.09837552569787845,-0.8679224076831356,0.008756200589016994,474
1120,1859,0.004648654147227461,7,15,0.8741037960662108,0.9782694859989881,2.792752780409898,0.8061821653949275,3.6798507718678666,3.5908077904315125,-0.8679582440541518,0.014205184240674795,475
1030,1448,0.07165628273322325,13,4,0.45764561603354026,0.4466019011066559,3.6015211413893806,0.5122699559338871,4.650353247306728,2.5869177380142845,-0.8683300750144285,0.007730770008553212,476
645,803,0.09855758963761131,6,16,0.5172721697543106,0.41892362479291867,1.0949236606899397,0.5859083942152443,9.658366688075835,0.8422301117709834,-0.8683755265271542,0.010539420459496796,477
573,1986,0.04278583287950896,12,4,0.8636410524171562,0.6891210904957582,2.2072258594441867,0.8741136713087156,1.5844803718990597,9.968191806811088,-0.8683760275434909,0.0013924759746807847,478
1192,1983,0.022441254492962505,11,19,0.17152269378718699,0.9996732052420922,1.6266385376212105,0.9258406324414192,4.077402469297194,7.715564573123775,-0.8684911941322189,0.014107833427851213,479
1495,1604,0.07862420216863583,5,13,0.14877042823411768,0.41581641259522617,6.3838152957060785,0.9384787370840609,3.641581981838826,6.5681752152388935,-0.8684951308957205,0.007966804438472197,480
985,853,0.09285613488190422,16,11,0.4323559921467647,0.5174325598129631,9.971802514257245,0.8398647240386029,2.926088940396455,9.917094610185625,-0.8685959647600368,0.004319149128570621,481
842,435,0.09605942050277406,9,2,0.8064959461052452,0.462687831687827,5.638770318917666,0.8747057945031659,5.164443419028215,1.7965531586413168,-0.8686476894370102,0.00372835266722793,482
913,1718,0.06070150024794432,6,19,0.5950463449237612,0.33324174055072764,7.881697881357064,0.7157626520723114,7.041043607716368,0.9020570020024437,-0.8686848815994594,0.00974086671558999,483
226,312,0.07551076803161641,15,8,0.5448477590845157,0.8721357000224765,1.6162981128587144,0.6597293663947422,2.554933446556047,7.5843501786911105,-0.8690049486881912,0.007761716841778121,484
437,1490,0.024751990563798298,4,20,0.3375324658838189,0.5848386316888821,2.3000375396324055,0.2973872042813265,4.113039720662313,8.028612089955459,-0.8690496955653086,0.0064670723963776156,485
470,681,0.09887495390991886,13,6,0.6784911686505812,0.19519716457188252,8.01694293191305,0.6034341962120348,4.695186653456337,3.231097016663373,-0.869054223423303,0.011725332655567522,486
849,1548,0.026447344569384825,16,5,0.1645253723928124,0.9368534300910153,3.183620221360109,0.6706405065060909,3.812299527748767,2.3359043422235923,-0.8691378074062119,2.3975867701697684e-05,487
436,1017,0.02691743677449133,4,2,0.15389990469377368,0.760160929790159,1.7130495782167037,0.12566557863725136,8.273565548261455,1.492594697414739,-0.8691574462152433,0.00998939548292399,488
1443,209,0.034785701092888956,9,8,0.2657463761866614,0.21147032004974653,6.682470169773438,0.32556898867662265,7.168841755972774,0.9484043884410136,-0.8692118007544414,0.0028599336105464834,489
300,590,0.06369547071637285,15,11,0.14696270958820967,0.5782983994203607,9.474052495864468,0.8099601873605862,3.373401410170235,8.111337699334708,-0.8695055531127376,0.0034906570052573027,490
1349,1995,0.012936061289519785,12,15,0.11995620774819193,0.9607378388994714,5.355358826955995,0.15636133981135558,2.304219718143372,7.379200536649891,-0.869571234178981,0.001782960609255091,491
333,265,0.07411613687614632,2,10,0.6054826692144046,0.074042217912348,6.036472005593751,0.9686373316998922,0.7697946706496628,5.167999391281581,-0.8695756534207332,0.027616056429879854,492
323,1431,0.03463419522448879,6,20,0.807070903866703,0.274071589342191,1.18884391177072,0.15742628000182823,7.6471914147627915,1.9525060295649204,-0.8697167502105129,0.012583499800189801,493
1008,471,0.017005774913370575,8,6,0.3272211831614539,0.7708145216643212,5.069401160771944,0.4538537602503535,6.873899126857146,2.422058920131422,-0.8697882974899893,0.0073326461317995695,494
604,1424,0.026814406987064932,5,7,0.5241962710633074,0.4885424664402571,6.431143526178502,0.7423987567339443,3.157434024840371,6.66945417557217,-0.8698435328584817,0.0025613403445053917,495
921,798,0.09024858511007491,17,14,0.32997489529027646,0.9568146705908778,1.010985941742149,0.9534200804342553,3.0884727478162,9.621959094918001,-0.8698695303546518,0.004327951768899496,496
1466,751,0.03479670756244838,18,2,0.7338700872128415,0.06470033050398849,2.3495856283339274,0.8435404436647402,4.424709269935184,3.219013425339639,-0.8699660276298047,0.01718881288108548,497
338,1918,0.06659945162377738,10,18,0.7394082298313118,0.6172490208487257,0.926354830513672,0.43368279263261433,7.483843496762313,2.146778639725368,-0.8699853709456427,0.011868220069880475,498
1277,359,0.049767727357772754,18,19,0.2644721575369968,0.5618506530452986,8.789432184523058,0.2745520502048119,8.333913141046041,1.2998043661881258,-0.8700025511730816,0.008289463653545381,499
229,337,0.06436746576724237,15,16,0.27644169058339607,0.7574818847894174,1.57964822835348,0.53312886724614,6.958991181688025,3.123591018855136,-0.8701410610257834,0.001818383646138455,500
1247,983,0.04708085628829011,13,1,0.36429075467357896,0.6481158442846954,3.1926670524789684,0.5568186257331653,3.924518848685079,2.3056064907036684,-0.8702709392690589,0.00507597935152021,501
1259,398,0.0870768568013926,6,4,0.4140686194404425,0.8485876570308781,0.03939321422217802,0.2635036119558445,4.954591929029444,2.5370682999581082,-0.8702723362823216,0.00396376720056435,502
292,1648,0.08912150026361744,11,3,0.7132068832826177,0.39513090761150327,1.115222123212764,0.05819195208034979,5.158619027123281,1.992252748940531,-0.8702736082393387,0.0023100829999658234,503
18,759,0.05091987767407187,16,3,0.7983451249845511,0.8164318732193839,2.202510475655483,0.32605890520188474,7.111495324380178,1.5072754396542947,-0.8702786541758272,0.011693370377221568,504
1282,1004,0.016109613765744456,12,13,0.19527333324716079,0.868963772848294,7.04415544162575,0.9753940514300463,7.12191728253204,0.42488766631800945,-0.8703418312391762,0.01360068436110623,505
883,141,0.05006184119987621,16,11,0.7423102455337244,0.49482845662142017,4.082475193462987,0.6634626109564928,2.804632242046524,7.7042178706864375,-0.8703621091193343,0.00015643804077070111,506
644,1175,0.030339574030392225,9,15,0.45870511566753824,0.9299355940740857,9.265953832183811,0.4064322309637678,7.104218150124117,1.8164142187882186,-0.8704914340164839,0.01410936635310689,507
1324,371,0.08040945758806355,4,13,0.9465024214032101,0.4030354889346852,7.5322343873887725,0.8609550280434487,5.534000268334149,2.4653129583936835,-0.8705051060883213,0.008474155830327956,508
627,1420,0.0888042744446962,2,19,0.22627733414380702,0.6856517492651993,9.102061241446965,0.7807993041716287,3.8283339476843525,1.3181682989667936,-0.8705595934262882,0.010027291797139404,509
250,800,0.02816832155159743,17,13,0.19609771273839294,0.48204105811208253,0.07674032649225328,0.0056057991604208214,2.1906880910185778,6.107900710757683,-0.870642398997248,0.007759094306177217,510
1007,1951,0.04512651934966382,14,8,0.914886150121504,0.4925218540205084,2.4854574392709288,0.6336352936161702,3.041552544854651,4.892065179806155,-0.870686880539072,0.002430459172863886,511
1235,525,0.017831125352264488,5,1,0.9463088992083875,0.9516035624997881,2.73881819705371,0.004473982283009337,5.976289931955599,1.4490865930734602,-0.8707141939588436,0.006144891531217833,512
235,1815,0.011394320841117356,1,3,0.5254349125456929,0.8798219139516953,7.396813007267637,0.9054598742778703,1.912604179145867,2.4434994078646617,-0.8707657441971508,0.004444226316210498,513
339,1371,0.043540331900660985,9,19,0.43402097270875883,0.9145486638485589,5.468859658760445,0.2292719512141621,6.706755253823255,2.58721642155441,-0.8708244247336505,0.017491560510589255,514
173,1864,0.07736227274493826,4,8,0.3372271327554204,0.6032194102133722,1.918773247187429,0.8942908746641183,3.2337156211552074,9.055347923296738,-0.8709027218627867,0.0015736186964180887,515
1439,853,0.023992881707785862,10,10,0.761541548076109,0.9406453433605237,4.3877222065162975,0.8973041309317914,2.3407620398411524,6.962405935241437,-0.8709520451075365,0.006112285432536169,516
485,1663,0.07318703457761605,1,19,0.799157971104782,0.18089190137889832,8.664331835397002,0.8042655649838841,0.5961732534465902,3.342027141731099,-0.8709837899702685,0.02281273624145208,517
769,957,0.09006124893723151,16,15,0.8026562441522198,0.11974678850053189,4.365917217418244,0.283845509960456,6.337969759927288,2.4697541246706254,-0.8710726650774621,0.001506590945005104,518
32,976,0.06238904758190003,4,6,0.7699935530986108,0.5222432600548044,4.1136390505667855,0.19448003399487301,6.995122107671938,2.1583102749684318,-0.871376824066376,0.00037988733827376553,519
1031,1843,0.09191931584617032,16,5,0.8839977768711867,0.6898960033133608,0.7784915311051404,0.39645617196747485,3.736346520927243,2.0699630300011957,-0.8714250170830533,0.009223705066620014,520
815,802,0.09624175778465734,3,7,0.6786600938268971,0.4036466944934778,3.3685770144715272,0.3973912929459057,5.694823881365918,4.20906528759226,-0.871650819887767,0.0005724803996542405,521
1241,330,0.0840566706475422,5,5,0.881197339555641,0.45256450343558263,5.059933291570634,0.5812062446978964,3.98641335196384,4.212013798253908,-0.8717539546076252,0.0018275940223050346,522
1390,533,0.03771473100104902,11,18,0.6113055170553867,0.7177033617093369,9.244400917842622,0.17837480832204078,7.6231876169397585,1.7854290453971482,-0.8717955206927464,0.019669390807908804,523
544,623,0.006944070924262614,4,18,0.3416411126906018,0.57356328002671,6.141431761875181,0.8422068624835116,3.258245840194487,6.484745569002371,-0.8719713495112789,0.0025155792707856617,524
1352,1133,0.04354201381183295,6,1,0.3666671778746331,0.7809744007180524,5.936168260491675,0.4588682899565929,2.6734471215885334,9.779059877861265,-0.8720977491838193,0.004456850964522807,525
926,440,0.07343279087168623,17,17,0.9722297092163575,0.2806355798765158,4.520985103389725,0.8841752963101848,8.571929535868057,1.5337482741574564,-0.8721071477441894,0.012736385979114195,526
987,308,0.09313666579015296,9,2,0.8246812392279365,0.17802032429227033,4.228784090590871,0.7517797670314232,5.171503622838772,2.7612863244345816,-0.8721579453102057,0.009838841965140788,527
1003,387,0.07971859484338703,3,19,0.24158500067083344,0.3753773538993198,3.1816218580416007,0.5966160006986309,4.514230036049703,5.54876916999157,-0.8722980536871727,0.012809622396987186,528
1431,582,0.07168500155268111,17,15,0.9443322357482916,0.7267405652293196,0.018827439191685846,0.04532963092021493,3.5064928295401865,6.107584949543095,-0.8723006368027382,0.00847759134251197,529
448,1273,0.01284856801402462,2,12,0.5466963282963399,0.36275360039915205,7.1472883350203595,0.14338145870264107,2.9335342144100984,8.398303522034883,-0.872567741808867,0.015760396788137898,530
1322,1964,0.09585272278108467,8,17,0.4531567443050265,0.20908484215873002,4.295591235206755,0.25176443504547075,4.874404737597883,1.5625411425191675,-0.8726463545625915,0.011224519329265936,531
185,771,0.050714186284024416,18,6,0.432497878330132,0.96582216115322,6.195979548978295,0.2161381825095996,6.502010923981533,3.118261330852596,-0.8728593244599994,0.0005537856341719105,532
1156,530,0.020932694686003974,18,14,0.8381592014010867,0.6536029525352265,2.198929897073491,0.7425575642135566,3.6831038208673172,5.252122002307971,-0.8728785931369065,0.011785474318568967,533
180,410,0.04482025405048357,4,18,0.30552431065802355,0.5538022407123763,7.862859567570945,0.1618642113521096,5.745873823177666,3.9699151707428344,-0.8729588319279931,0.0050262666902863296,534
409,1849,0.0941220805571285,17,20,0.4400580465093987,0.10705717855418606,4.858274289126315,0.17344305297528084,1.1692353552539148,7.297219064974222,-0.8732727296794056,0.011386699940496459,535
854,1936,0.08674274028987562,18,7,0.8424569861184136,0.680237753843783,3.032295467185912,0.01373984583588107,6.979904714977925,2.2848157591702374,-0.8733476126825614,4.154455415378289e-05,536
1098,279,0.03729947597891619,9,14,0.22127659106618403,0.22700129933842061,5.891287359802366,0.3829242079635038,7.208163164749156,1.6142698768757395,-0.8735811924405511,0.005689517295251356,537
830,588,0.06820501117304453,12,9,0.7295169285731221,0.09226900456276277,1.1268352663479002,0.40620998050255785,5.768832749769458,3.472976661526746,-0.8736549211550181,0.01088975067732012,538
1059,374,0.026928219553948786,12,5,0.130876333457687,0.57527959485475,6.863766065786795,0.6047127135052216,0.1835572437914179,4.575788476739716,-0.8737242745029212,0.03656979942737765,539
174,527,0.05200597909082704,2,5,0.3549963058319373,0.22665640222698802,5.400219146045106,0.233812081910433,8.800790875614583,0.6943384274609337,-0.873809981367159,0.016281734537505588,540
895,464,0.07344018493349058,2,7,0.3133676944572782,0.5628302372146029,3.499054636473987,0.8978958063920259,5.5131739066281416,2.951188601842853,-0.8739538558460915,0.018798894075481243,541
1251,1261,0.041670357828492904,16,11,0.9403161532392643,0.48253840746667265,9.65150700737686,0.34773508697620137,4.897053941979978,2.936864133584362,-0.8740013769439354,0.008193284163765857,542
995,469,0.019937253984770132,5,10,0.6173542509880671,0.481273951827605,6.329438804710447,0.17036913712859425,4.1987037178227125,4.04920814269844,-0.8740626676076115,0.0002510162422134643,543
30,933,0.08910053418175663,15,2,0.7019668772577033,0.6499639307777652,6.720361352951993,0.43857412301808696,3.2815266747473193,7.95802669436101,-0.8741404180239751,0.004538748788006919,544
914,480,0.09578356675430631,10,13,0.44991278108550536,0.5897290360764658,4.544927329553566,0.5384841868964332,2.0928776153011985,8.583833797610623,-0.8742083935959157,0.002850138653109291,545
492,607,0.019729430231106706,13,17,0.5213770214737412,0.40736552421283234,5.881036376054469,0.12179530672667228,3.160776838432641,8.965846584690102,-0.8742269563334789,0.00435043671662827,546
1056,145,0.09126182055034283,14,16,0.5063697376522089,0.1996854261681792,8.650725299843604,0.9417348520733687,4.999772649624186,6.719020156363726,-0.8743318074141089,5.535359083796987e-05,547
1480,960,0.024445401197176576,10,19,0.4108999049918065,0.4568945549824279,1.9841072924571639,0.18679898487717272,4.724603288539476,5.5501908647485125,-0.8743622898673444,0.0007570505061871291,548
693,756,0.03121947378040092,4,12,0.9550229196116685,0.4475002478104283,6.2943371111710045,0.5416969227984869,2.569142846922934,9.196449080280741,-0.8746864080076522,0.005742438991301335,549
202,401,0.054501657918275166,13,8,0.8792686599978382,0.31692247734494494,7.764574464997246,0.7285906771616132,6.561618376810715,2.5844162029181814,-0.8747492508255975,0.0034292788364392868,550
836,678,0.026789928809877184,8,3,0.5227306780568546,0.9342697914638769,6.149130145669361,0.5299756255182061,4.824236015947289,2.915981281611573,-0.8747763043147667,0.004473044690858519,551
