,param_n_estimators,param_learning_rate,param_max_depth,param_min_child_weight,param_colsample_bytree,param_colsample_bylevel,param_reg_lambda,param_reg_alpha,param_scale_pos_weight,param_gamma,mean_test_score,std_test_score,rank_test_score
91,809,0.02492264427571519,7,20,0.03284667024343835,0.5870682241365672,3.1148317113275743,0.03397916024659499,7.804957075460877,9.127594628791288,-0.7935633507780762,0.04756256237105645,87
41,1198,0.049703745429340626,18,13,0.34062456946424,0.6816136689727897,7.350810438038858,0.8775720135270529,8.034809303848485,2.607045282359031,-0.7943386074659307,0.04697835526113835,88
70,1648,0.08417099858779312,12,17,0.18228387847595806,0.7374052060938191,6.791123191444896,0.5936924535540486,7.891712386073383,5.639750920188364,-0.796219230657824,0.04718276435409983,89
98,1504,0.07369046131960023,19,16,0.08692501495034932,0.3239900611067996,6.429355636142532,0.8765440758752938,7.0394613513850945,6.332507749109605,-0.7966267818065077,0.05212800563020043,90
73,342,0.02860951686938471,9,3,0.16068137325955567,0.24595772838450813,6.969714623664215,0.018342481428361045,9.972555347683944,1.8657702405130576,-0.7975509922782559,0.04649524556669255,91
93,1441,0.006807647738842748,19,19,0.5021950103312426,0.9968742518459474,1.9069772066366657,0.20523964048200716,0.3654966784809488,5.953950173200438,-0.8272168685941634,0.04078429147402956,92
10,894,0.05622771975694963,14,7,0.713244787222995,0.1195942459383017,4.275510183585496,0.522832829381994,0.2541912674409519,7.607950486168974,-0.8791718845811092,0.04221605197250783,93
61,174,0.07856682639443097,14,2,0.48004596701847513,0.5899558971376361,1.3638147558676976,0.21306416150891072,0.14544665667881929,4.205457786650751,-0.9196027418580826,0.04326101221716392,94
85,1415,0.0013203072318044519,19,19,0.4089551770854932,0.4863574819956078,5.990393647773264,0.7162790747329522,8.267988278090783,7.71891980598245,-0.9660251553487097,0.04596900573006093,95
57,1733,0.08431189231357088,13,1,0.3808908566310215,0.5941307153521351,1.338621188006332,0.03692186763599138,0.13671964826997285,9.699243978146033,-0.9747041711350775,0.046962553170566426,96
7,620,0.08031969807540397,1,7,0.5426960831582485,0.28093450968738076,1.987256815341724,0.7723447692966574,0.05522117123602399,1.4093422497476265,-1.0035063027570232,0.04323900689754467,97
74,1046,0.0006300006397605418,17,6,0.57599841780566,0.8966102629740208,7.184672708365536,0.8209614731533526,5.350367320449106,9.174056130855316,-1.8669818039217614,0.04462529314406208,98
40,134,0.0019221825651549729,19,18,0.06936130087516545,0.19579113478929644,6.557326353807421,0.3366542148887265,3.8539662096556504,1.0078800137742665,-2.5355576422579618,0.0697784823453458,99
44,175,0.001183765148029836,9,19,0.8955232284962005,0.32004960103061175,9.568108851264563,0.3550051904627206,6.767699044243033,3.892116787341631,-2.6740275778751106,0.08493833609515006,100
