,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
905,109,distance,auto,58,29.339971965132854,chebyshev,-3.266989028540224,0.07031938438092193,1250
581,109,distance,brute,76,19.237156422721114,chebyshev,-3.266989028540224,0.07031938438092193,1250
1331,109,distance,brute,180,27.090439700309883,chebyshev,-3.266989028540224,0.07031938438092193,1250
758,62,uniform,ball_tree,57,16.56102983141785,chebyshev,-3.2673641759367333,0.08249064417200556,1253
250,62,uniform,ball_tree,47,29.745123790117912,chebyshev,-3.2673641759367333,0.08249064417200556,1253
1099,94,uniform,auto,24,15.712255575565397,chebyshev,-3.2675716958695253,0.07753411113367797,1255
924,83,uniform,ball_tree,105,10.356383072911758,chebyshev,-3.2677043314851004,0.06680718300383043,1256
142,84,distance,kd_tree,17,14.77407268714784,chebyshev,-3.267734972852426,0.056408842315590055,1257
332,119,distance,auto,173,14.009660018691667,chebyshev,-3.2678034325261485,0.06655480696118173,1258
1369,118,uniform,ball_tree,57,18.04805848806305,chebyshev,-3.26784220324643,0.06993450578333732,1259
229,24,distance,brute,86,4.427137777611905,chebyshev,-3.268574876822774,0.0717799390007778,1260
721,24,distance,brute,189,11.578078177865745,chebyshev,-3.268574876822774,0.0717799390007778,1260
1144,126,distance,kd_tree,59,6.9589484158560735,chebyshev,-3.268584534296474,0.05909310978116868,1262
1367,69,uniform,auto,186,21.787606876743656,chebyshev,-3.268647095354429,0.0934239154319063,1263
569,91,uniform,auto,194,23.307817485296795,chebyshev,-3.2686923662114027,0.07774954098508531,1264
109,70,uniform,ball_tree,132,22.245435867495996,chebyshev,-3.26893736980185,0.0716866736748405,1265
627,81,uniform,ball_tree,72,20.205949346788714,chebyshev,-3.2691804405809286,0.06636541158625678,1266
403,131,uniform,ball_tree,97,13.035637421169481,chebyshev,-3.2693966187001435,0.06429625884258455,1267
1338,29,uniform,kd_tree,196,7.817831606789869,chebyshev,-3.2696922242606363,0.06481701658380198,1268
1429,68,uniform,ball_tree,100,28.711941876303282,chebyshev,-3.2698365102274423,0.0702982278336954,1269
922,68,uniform,ball_tree,115,11.512397500305923,chebyshev,-3.2698365102274423,0.0702982278336954,1269
1365,66,uniform,ball_tree,77,10.881378079062271,chebyshev,-3.269950450103986,0.0695305352408783,1271
1436,132,uniform,brute,82,19.919058849492416,chebyshev,-3.2700835433416438,0.0725498004908039,1272
930,10,distance,auto,192,6.315775030335733,chebyshev,-3.270334693674413,0.07441255249238417,1273
543,47,uniform,brute,168,6.246443115278781,chebyshev,-3.2708998899796797,0.06984155739982956,1274
565,47,uniform,auto,182,5.125713244510462,chebyshev,-3.2708998899796797,0.06984155739982956,1274
868,43,distance,brute,108,2.5596805593312246,chebyshev,-3.271058299835995,0.06232371586001364,1276
97,112,uniform,ball_tree,62,12.688542586576103,chebyshev,-3.2711745961635543,0.07064799935040825,1277
1086,111,uniform,brute,6,26.644173363977842,chebyshev,-3.2711868863837212,0.0757560652364265,1278
1208,87,distance,kd_tree,97,19.607240628067363,chebyshev,-3.2712674282974965,0.05991484442734888,1279
360,80,distance,kd_tree,45,29.19459375780525,chebyshev,-3.2713500348380036,0.061511511134441706,1280
1431,103,uniform,auto,128,1.5301013438630164,chebyshev,-3.2722327101309014,0.07544981851434789,1281
913,75,uniform,brute,1,14.471163037903777,chebyshev,-3.2723206755254735,0.08660274254459961,1282
597,79,uniform,brute,156,23.78053077257839,chebyshev,-3.2723565483791512,0.07938906624701218,1283
1418,28,distance,auto,35,7.668482999157558,chebyshev,-3.2723587994397483,0.06473121553030908,1284
451,77,uniform,brute,101,2.140655447123647,chebyshev,-3.2724296954227774,0.08324572132074157,1285
780,138,uniform,kd_tree,94,27.548929245417632,chebyshev,-3.2725381144345453,0.06536285288442238,1286
1401,8,uniform,ball_tree,139,14.384477693715086,chebyshev,-3.2725809361469174,0.09304717782563798,1287
375,35,distance,ball_tree,49,7.8180888178945445,chebyshev,-3.2727527710432205,0.060144774296425715,1288
555,142,uniform,brute,175,7.553295486499213,chebyshev,-3.2733345226387436,0.0710559930007244,1289
415,142,uniform,auto,38,4.5294708542067585,chebyshev,-3.2733345226387436,0.0710559930007244,1289
1252,106,uniform,brute,166,21.00782342376042,chebyshev,-3.273450694835055,0.07519112476469376,1291
917,56,distance,ball_tree,85,12.61967553925942,chebyshev,-3.2735638210890783,0.053787819178525376,1292
283,28,uniform,kd_tree,37,3.2839257847090053,chebyshev,-3.2735689756916053,0.06490135858604344,1293
942,102,uniform,brute,37,7.440876623900663,chebyshev,-3.2736409519264833,0.07365535435613262,1294
184,125,uniform,auto,14,10.041336224924262,chebyshev,-3.2737416214602106,0.07170838677411177,1295
595,99,uniform,brute,146,3.328439341943226,chebyshev,-3.2739411986786697,0.07635813810102562,1296
1067,99,uniform,auto,157,5.543365658060719,chebyshev,-3.2739411986786697,0.07635813810102562,1296
1481,99,uniform,auto,176,16.99925087376222,chebyshev,-3.2739411986786697,0.07635813810102562,1296
14,82,distance,auto,190,17.190763971672393,chebyshev,-3.2744896596679105,0.06777154124856104,1299
886,112,uniform,auto,99,6.227302049361386,chebyshev,-3.2748000814071707,0.07484028867281622,1300
1239,30,distance,kd_tree,142,9.990060515244725,chebyshev,-3.2749535493289543,0.05740510729159958,1301
1310,80,uniform,auto,177,17.084661587582083,chebyshev,-3.2750015241626436,0.07635226077612951,1302
479,101,uniform,brute,70,4.741421707341715,chebyshev,-3.2753033049783853,0.07352226498174255,1303
222,88,distance,kd_tree,35,22.668007955669776,chebyshev,-3.2753050304719418,0.05815048320847293,1304
1311,113,uniform,brute,27,3.496691986242169,chebyshev,-3.275643611190266,0.0746913553299195,1305
204,143,uniform,brute,115,12.970081116103907,chebyshev,-3.275882095806945,0.07043704638465074,1306
642,120,uniform,brute,195,13.153080835826993,chebyshev,-3.275935690704889,0.0720801312020823,1307
665,100,uniform,brute,54,21.334396009301326,chebyshev,-3.2760200567361766,0.0743955236328014,1308
863,93,distance,ball_tree,143,29.462331854491328,chebyshev,-3.276076486274308,0.059618026056818645,1309
1408,90,uniform,ball_tree,91,14.222171232527906,chebyshev,-3.2767111818930856,0.06473258913283005,1310
1020,130,distance,ball_tree,179,20.914734245581755,chebyshev,-3.276839178588793,0.06082492808674634,1311
1496,25,distance,ball_tree,38,16.096612445759035,chebyshev,-3.276911461703081,0.05640470036347047,1312
1171,85,distance,kd_tree,93,13.321277361749987,chebyshev,-3.2770087329213275,0.06023753826811534,1313
402,109,distance,kd_tree,42,3.382581069669598,chebyshev,-3.277011734882339,0.05739195374218623,1314
285,98,uniform,brute,56,17.313367239921977,chebyshev,-3.2772569795349584,0.07471809855621694,1315
66,98,uniform,brute,143,3.81945819522607,chebyshev,-3.2772569795349584,0.07471809855621694,1315
76,126,uniform,brute,34,3.8161987024387525,chebyshev,-3.277349057043478,0.07034283164497566,1317
458,126,uniform,brute,49,8.821398997597496,chebyshev,-3.277349057043478,0.07034283164497566,1317
1116,84,uniform,brute,50,21.98018398757929,chebyshev,-3.2774387491023886,0.07577561511418723,1319
962,144,uniform,auto,68,2.257456501487726,chebyshev,-3.277557759197509,0.06992216950320179,1320
65,144,uniform,auto,65,2.523055931181908,chebyshev,-3.277557759197509,0.06992216950320179,1320
1199,65,distance,kd_tree,80,26.092627689569184,chebyshev,-3.277579409591553,0.0619730751883489,1322
1402,115,uniform,auto,21,19.931481798106617,chebyshev,-3.2776254979562425,0.07326669634354838,1323
51,128,uniform,auto,148,23.32511569169687,chebyshev,-3.277663649187528,0.07072435210580197,1324
635,128,uniform,auto,133,25.27549513417093,chebyshev,-3.277663649187528,0.07072435210580197,1324
428,128,uniform,auto,12,13.97493634990396,chebyshev,-3.277663649187528,0.07072435210580197,1324
668,21,uniform,kd_tree,65,9.622287893967393,chebyshev,-3.2778328392024703,0.07245742317226135,1327
448,21,uniform,kd_tree,58,25.753965877861113,chebyshev,-3.2778328392024703,0.07245742317226135,1327
708,148,uniform,brute,67,23.62794920041068,chebyshev,-3.277946736862778,0.06942223902446315,1329
1473,104,uniform,brute,151,3.974383368328718,chebyshev,-3.2780299252705687,0.07472852534057804,1330
145,104,uniform,auto,8,21.895043986812368,chebyshev,-3.2780299252705687,0.07472852534057804,1330
228,137,distance,ball_tree,166,14.0837958740595,chebyshev,-3.2780919091189475,0.06122752929783008,1332
683,96,uniform,brute,133,20.52872005354218,chebyshev,-3.2781600712934855,0.07337310405786618,1333
1041,109,uniform,brute,108,8.70230488929274,chebyshev,-3.2785644003092047,0.07495939108787153,1334
605,67,distance,kd_tree,120,29.920522213531072,chebyshev,-3.2788470180823355,0.06168906171532259,1335
355,26,uniform,ball_tree,37,2.1803062200552894,chebyshev,-3.2789633971264385,0.06247936354886321,1336
1428,107,uniform,brute,22,23.009285210933456,chebyshev,-3.2790992213310917,0.07412670002923306,1337
786,114,uniform,brute,123,20.47966973730645,chebyshev,-3.279120532506302,0.07282161593641143,1338
258,45,uniform,auto,108,3.3085960488762747,chebyshev,-3.279136128115374,0.06445971959368701,1339
348,45,uniform,auto,184,8.110835713250086,chebyshev,-3.279136128115374,0.06445971959368701,1339
1417,45,uniform,auto,192,28.445048499906342,chebyshev,-3.279136128115374,0.06445971959368701,1339
411,136,distance,ball_tree,144,24.863498823691877,chebyshev,-3.2794144909992062,0.06129462357296199,1342
864,119,uniform,auto,178,6.143025301316282,chebyshev,-3.279478304037486,0.07163065500702268,1343
641,111,distance,kd_tree,13,7.333374134984085,chebyshev,-3.2795459671088,0.05756592534181041,1344
1271,126,uniform,kd_tree,57,12.486494418525504,chebyshev,-3.279756098428024,0.06597708940273542,1345
1123,35,distance,auto,125,27.897239754070306,chebyshev,-3.2798647005709163,0.06066738800909066,1346
561,35,distance,auto,158,9.033300264650025,chebyshev,-3.2798647005709163,0.06066738800909066,1346
978,112,distance,kd_tree,25,14.267568295586774,chebyshev,-3.280419909030153,0.05555149696418248,1348
1316,100,uniform,kd_tree,62,22.461430515359655,chebyshev,-3.280437590205544,0.06827867046157281,1349
195,26,uniform,brute,164,8.553971767208584,chebyshev,-3.280462101229284,0.07243325760267949,1350
1462,26,uniform,brute,155,14.058781725629023,chebyshev,-3.280462101229284,0.07243325760267949,1350
40,147,uniform,auto,187,22.334485973140534,chebyshev,-3.280751309133617,0.06895030812421239,1352
797,97,uniform,kd_tree,39,10.558268882908216,chebyshev,-3.2808704985733868,0.06548823736997869,1353
1414,37,distance,brute,2,15.916875850599872,chebyshev,-3.2814981282980087,0.059785696810204035,1354
429,146,uniform,brute,78,9.332578712477833,chebyshev,-3.281586121112171,0.06831763649451096,1355
969,93,distance,kd_tree,108,28.451821975516673,chebyshev,-3.2819123066985822,0.05492931724309781,1356
874,124,uniform,kd_tree,110,3.010496132536299,chebyshev,-3.281972276494943,0.06578436374768888,1357
730,22,uniform,brute,16,12.795856030837669,chebyshev,-3.2820582020875655,0.07451471391122855,1358
684,22,uniform,brute,32,11.97042244784114,chebyshev,-3.2820582020875655,0.07451471391122855,1358
1195,22,uniform,brute,110,22.537980728203053,chebyshev,-3.2820582020875655,0.07451471391122855,1358
848,43,uniform,brute,20,29.00713250372944,chebyshev,-3.2823696555204345,0.06845699063706803,1361
337,148,distance,kd_tree,189,19.862944546178355,chebyshev,-3.2824735587625655,0.05920502397042264,1362
507,148,distance,kd_tree,160,4.839646256007592,chebyshev,-3.2824735587625655,0.05920502397042264,1362
971,120,uniform,kd_tree,6,2.1780824272495694,chebyshev,-3.282634126312646,0.06528190983141074,1364
842,23,distance,brute,132,30.49916970455402,chebyshev,-3.282894432194643,0.0636335664507836,1365
1350,88,uniform,kd_tree,55,5.169069756598738,chebyshev,-3.2831440619302064,0.06447109627940227,1366
778,34,uniform,ball_tree,43,2.875788872285372,chebyshev,-3.283283979495347,0.06690673129192087,1367
920,83,uniform,kd_tree,63,20.112841024733275,chebyshev,-3.283444123380497,0.06878805001737902,1368
556,30,uniform,ball_tree,164,2.383706930072015,chebyshev,-3.2837203669603015,0.06517528419341662,1369
990,36,uniform,ball_tree,90,14.501759182786758,chebyshev,-3.2837860891299897,0.05475687017874325,1370
537,121,uniform,kd_tree,60,15.135036967984439,chebyshev,-3.283834364420321,0.06298088250792351,1371
843,28,uniform,auto,101,7.516926593590324,chebyshev,-3.28383845475681,0.07076922956780178,1372
823,123,uniform,kd_tree,79,2.285126653573397,chebyshev,-3.2839030216808913,0.0657352403859088,1373
959,44,uniform,auto,122,25.440130141299676,chebyshev,-3.2842932635970015,0.06519832952350507,1374
470,44,uniform,brute,151,22.98404634298752,chebyshev,-3.2842932635970015,0.06519832952350507,1374
1295,58,distance,kd_tree,109,11.90211795998281,chebyshev,-3.284367089585153,0.0581424313982043,1376
637,102,distance,kd_tree,128,10.184120226387796,chebyshev,-3.28472043722182,0.05814673188318615,1377
640,102,distance,kd_tree,124,2.506780343919213,chebyshev,-3.28472043722182,0.05814673188318615,1377
186,104,uniform,kd_tree,53,19.727139877419763,chebyshev,-3.2848278342247013,0.06513542300940015,1379
168,79,uniform,kd_tree,75,25.512162128478398,chebyshev,-3.285021296540706,0.06711610094981486,1380
119,16,distance,auto,74,27.70791351672749,chebyshev,-3.2854436246453993,0.05515448112155036,1381
1342,27,distance,auto,152,11.26208303972666,chebyshev,-3.2856393695243042,0.060223516465107214,1382
405,27,distance,auto,5,20.205046714844983,chebyshev,-3.2856393695243042,0.060223516465107214,1382
1198,123,distance,ball_tree,181,26.618286464255586,chebyshev,-3.2857208492704046,0.06106065016460686,1384
302,99,uniform,kd_tree,29,14.541610729890264,chebyshev,-3.2857570378547836,0.06779291406406902,1385
444,82,uniform,auto,112,15.280543881062997,chebyshev,-3.285887998854109,0.07231790533413436,1386
655,82,uniform,auto,196,27.75616434432204,chebyshev,-3.285887998854109,0.07231790533413436,1386
513,43,distance,ball_tree,98,3.0300508570000475,chebyshev,-3.2858988841422265,0.05259918786697587,1388
1023,142,distance,ball_tree,146,25.006190430507374,chebyshev,-3.2860087739896806,0.06066608091138294,1389
963,31,distance,kd_tree,28,3.871871642331919,chebyshev,-3.2866865848000346,0.06442640029216541,1390
530,107,distance,ball_tree,160,10.394859844518471,chebyshev,-3.2869834707860783,0.05994554118255229,1391
1374,39,uniform,auto,153,28.832371992262217,chebyshev,-3.2872374229065615,0.0670936209929611,1392
529,129,distance,kd_tree,161,2.0015080535914365,chebyshev,-3.2872760848102835,0.05828978668481165,1393
115,61,distance,kd_tree,58,10.68059164832751,chebyshev,-3.28786540129382,0.060344962443378586,1394
1495,85,uniform,kd_tree,133,14.786889325165657,chebyshev,-3.287954599348324,0.06647560648950743,1395
501,36,distance,brute,84,1.4020787929649683,chebyshev,-3.2879602902060974,0.059321234973715296,1396
1261,36,distance,auto,112,3.5489886966839927,chebyshev,-3.2879602902060974,0.059321234973715296,1396
821,36,distance,brute,185,26.437836512900454,chebyshev,-3.2879602902060974,0.059321234973715296,1396
1024,36,distance,auto,150,30.743607035283762,chebyshev,-3.2879602902060974,0.059321234973715296,1396
662,41,distance,auto,103,15.279031930349678,chebyshev,-3.288235254845456,0.06084906012742922,1400
487,30,uniform,auto,109,30.459075713384358,chebyshev,-3.288753380115795,0.06654684138255994,1401
140,30,uniform,auto,79,19.662601006836205,chebyshev,-3.288753380115795,0.06654684138255994,1401
180,93,uniform,kd_tree,60,5.193171298788685,chebyshev,-3.288835222666215,0.06435321410878547,1403
712,87,uniform,ball_tree,148,16.17873723204795,chebyshev,-3.288879983936763,0.06279160127136815,1404
702,88,uniform,ball_tree,187,23.907372065997176,chebyshev,-3.288906725770621,0.06256037536696452,1405
1026,148,uniform,ball_tree,173,29.377739320962597,chebyshev,-3.2891172433320195,0.06490266420434604,1406
1025,100,distance,kd_tree,127,19.16443751577836,chebyshev,-3.28942609366446,0.05639745445697943,1407
745,83,uniform,ball_tree,177,13.887878307281941,chebyshev,-3.2906966641262714,0.06162592901844048,1408
516,125,distance,kd_tree,144,23.478511380873293,chebyshev,-3.2908031055591502,0.059520282297928245,1409
412,115,uniform,kd_tree,23,5.572480399912523,chebyshev,-3.2908507180739996,0.059478765478767265,1410
23,63,uniform,kd_tree,42,27.87290787020558,chebyshev,-3.29089878888565,0.06936611190293371,1411
1096,63,uniform,kd_tree,59,21.113030013907526,chebyshev,-3.29089878888565,0.06936611190293371,1411
519,110,uniform,kd_tree,127,23.623230409484922,chebyshev,-3.2909408296874085,0.06551464557034237,1413
198,111,uniform,kd_tree,141,22.782867581872022,chebyshev,-3.2910056301262194,0.0653819287495077,1414
1196,35,uniform,brute,57,23.82657933014529,chebyshev,-3.291304007792337,0.06618705943515948,1415
488,19,distance,brute,100,14.205969938664717,chebyshev,-3.2916674306579674,0.07521223995312963,1416
447,48,distance,ball_tree,130,8.640118661381536,chebyshev,-3.291764130128237,0.05008703723531055,1417
223,142,distance,kd_tree,144,9.794431907830397,chebyshev,-3.2919698928153105,0.059156812020491736,1418
1213,149,uniform,kd_tree,158,12.463704833799195,chebyshev,-3.292466373644433,0.06308322143066268,1419
872,37,uniform,brute,179,27.92097597372796,chebyshev,-3.293062193233895,0.06554796010907928,1420
261,126,uniform,ball_tree,170,13.525182520836765,chebyshev,-3.293750271554731,0.06517988868714893,1421
1272,33,distance,auto,199,26.319804158260744,chebyshev,-3.2938649672960123,0.06035799858189606,1422
652,50,distance,ball_tree,87,15.009039998908321,chebyshev,-3.2941309411237745,0.0482413923669155,1423
1349,23,uniform,auto,158,4.585926086412334,chebyshev,-3.2941718833511127,0.06857796864146416,1424
1430,146,uniform,kd_tree,178,17.118270210041143,chebyshev,-3.294329041191337,0.062210629132041145,1425
701,94,uniform,kd_tree,96,20.218455506466622,chebyshev,-3.2944577395959853,0.060250494874766726,1426
992,125,uniform,ball_tree,180,14.2632110403916,chebyshev,-3.2945203404170607,0.06537045215453877,1427
879,40,uniform,ball_tree,40,1.2611844118763074,chebyshev,-3.2945922087294086,0.0706962502494438,1428
497,49,distance,ball_tree,93,14.055411977660704,chebyshev,-3.29484092845818,0.04996516742532985,1429
456,112,uniform,kd_tree,111,30.035801045350915,chebyshev,-3.295936928994461,0.06346857660496938,1430
461,32,distance,auto,95,19.494991806852504,chebyshev,-3.296465342407804,0.062114539851672146,1431
1458,46,uniform,ball_tree,100,20.311594189748376,chebyshev,-3.2968563570700598,0.056902175870033045,1432
467,46,uniform,ball_tree,126,22.854720314848397,chebyshev,-3.2968563570700598,0.056902175870033045,1432
1314,16,uniform,brute,151,16.378457323095997,chebyshev,-3.2970305268003783,0.0608549189921404,1434
295,60,uniform,kd_tree,63,6.384919702715002,chebyshev,-3.2970438295260367,0.06886518167482678,1435
1082,119,distance,kd_tree,167,15.350064450116676,chebyshev,-3.297053721204801,0.058099162539812295,1436
211,118,uniform,ball_tree,177,26.81896053672202,chebyshev,-3.2972875071595054,0.06433545620239786,1437
1263,87,uniform,kd_tree,167,16.071154599162863,chebyshev,-3.2973064045292837,0.06025095008233419,1438
1345,27,uniform,auto,174,22.20868955480268,chebyshev,-3.2973348005846885,0.06641214613591562,1439
1206,27,uniform,brute,79,11.569811627576179,chebyshev,-3.2973348005846885,0.06641214613591562,1439
967,98,uniform,ball_tree,167,25.734145528136473,chebyshev,-3.2973800145649266,0.06318792818486096,1441
1108,38,uniform,brute,168,13.082184542404923,chebyshev,-3.2977763269219187,0.0663959122451979,1442
1169,38,uniform,brute,159,2.893897276238994,chebyshev,-3.2977763269219187,0.0663959122451979,1442
710,93,uniform,kd_tree,173,17.92222086500553,chebyshev,-3.2984399156824,0.05900984098279136,1444
784,97,uniform,ball_tree,188,27.86038267459508,chebyshev,-3.2986744370635313,0.0626510204569309,1445
1181,70,distance,ball_tree,183,4.2408687247473775,chebyshev,-3.2993265245181336,0.06599880902554797,1446
522,131,uniform,kd_tree,153,28.276606175846805,chebyshev,-3.300307159494609,0.061459111353392486,1447
638,34,uniform,brute,142,1.182662447195172,chebyshev,-3.3015647825845114,0.06536830808289802,1448
1080,127,uniform,kd_tree,194,19.94376377749062,chebyshev,-3.302408681520693,0.06183403852312059,1449
1130,125,uniform,kd_tree,188,25.355983720311396,chebyshev,-3.3026273826705816,0.06226464581468774,1450
1435,2,uniform,kd_tree,179,4.210874026331143,chebyshev,-3.3031117802219683,0.08667777713205872,1451
305,21,uniform,auto,184,28.28573532843455,chebyshev,-3.3038036226783545,0.0736668827020876,1452
1215,15,distance,auto,41,23.779325654506156,chebyshev,-3.303988785480848,0.05828607195681356,1453
463,59,distance,ball_tree,153,17.50275821374468,chebyshev,-3.304077227333577,0.05776792049401844,1454
539,34,uniform,kd_tree,21,11.438242347465,chebyshev,-3.3046863701435383,0.07360043607593016,1455
124,47,distance,kd_tree,115,28.57529655506679,chebyshev,-3.3048772145692737,0.052154617129468527,1456
336,49,uniform,ball_tree,135,27.048175162251415,chebyshev,-3.3051544501740375,0.05607441847105754,1457
1004,85,uniform,kd_tree,159,26.98304636133504,chebyshev,-3.3057902225240867,0.0608752800927391,1458
6,55,uniform,kd_tree,51,30.496926574203645,chebyshev,-3.306103210978043,0.06917925598998094,1459
8,14,uniform,auto,89,25.251920443493834,chebyshev,-3.3062196500558123,0.059147842885125076,1460
378,117,uniform,kd_tree,198,25.412988649587593,chebyshev,-3.306383096379612,0.06083625429215813,1461
998,111,uniform,kd_tree,180,9.918616128439794,chebyshev,-3.3070000847410896,0.06014107971935965,1462
937,46,distance,kd_tree,110,19.967144526035828,chebyshev,-3.307150554270468,0.05107341218607968,1463
321,97,uniform,kd_tree,168,16.531349301541344,chebyshev,-3.3089546751933403,0.05889973869673155,1464
1077,18,uniform,brute,117,18.9838341897615,chebyshev,-3.309270226778812,0.0681847802406831,1465
1232,52,distance,kd_tree,99,24.738528774900505,chebyshev,-3.3097612448269387,0.05162946860336644,1466
564,45,distance,kd_tree,65,21.833513683921264,chebyshev,-3.309803856511665,0.06022168476492405,1467
733,48,uniform,kd_tree,17,9.896797366177921,chebyshev,-3.310026812820385,0.0847487823600889,1468
274,6,distance,kd_tree,3,25.02309061389625,chebyshev,-3.3106094162146023,0.1016944222819568,1469
294,70,uniform,ball_tree,163,9.500288447967447,chebyshev,-3.311167250854953,0.06908784654101706,1470
525,41,uniform,kd_tree,8,18.327800976434727,chebyshev,-3.311531621860786,0.08992721756598523,1471
460,2,uniform,auto,91,19.056447689089662,chebyshev,-3.311889712835316,0.09875430832037621,1472
695,68,distance,kd_tree,169,29.54289431085497,chebyshev,-3.3119836876172855,0.0624335202616916,1473
1370,5,distance,brute,3,16.548391620661334,chebyshev,-3.3137809187279155,0.06779524506125796,1474
1260,53,uniform,kd_tree,139,22.84036773388592,chebyshev,-3.3145058966372405,0.05605460074289628,1475
1145,15,uniform,auto,105,23.538367731213008,chebyshev,-3.316066291743393,0.06452315833362975,1476
1284,15,uniform,auto,73,27.395132438244037,chebyshev,-3.316066291743393,0.06452315833362975,1476
5,15,uniform,brute,170,14.682099526511077,chebyshev,-3.316066291743393,0.06452315833362975,1476
1484,64,distance,kd_tree,177,9.983731718027638,chebyshev,-3.316659292104215,0.0589938560389437,1479
314,63,uniform,ball_tree,166,20.54558400406794,chebyshev,-3.318657725702468,0.06294797901378277,1480
648,59,distance,kd_tree,191,24.260384512094067,chebyshev,-3.319629865194641,0.055878051379257415,1481
980,48,uniform,kd_tree,99,5.890573414446586,chebyshev,-3.321086582806616,0.05620546785851141,1482
941,5,uniform,auto,61,3.9621162064799753,chebyshev,-3.3218180460857014,0.07013206883971902,1483
171,20,uniform,auto,19,8.272291972452408,chebyshev,-3.324382745234659,0.07596557332453548,1484
1243,20,uniform,auto,130,22.843493120084993,chebyshev,-3.324382745234659,0.07596557332453548,1484
622,46,distance,ball_tree,184,2.03383778275,chebyshev,-3.3262543304070853,0.06752736245138329,1486
1083,42,uniform,ball_tree,150,9.500922066733546,chebyshev,-3.3291440634383447,0.0657013765716045,1487
136,47,uniform,ball_tree,145,13.616073359952253,chebyshev,-3.3313256124976305,0.0649507885563189,1488
857,59,uniform,kd_tree,183,15.078556819773711,chebyshev,-3.3313608247074833,0.05675580540359837,1489
129,55,uniform,ball_tree,149,26.941671287651598,chebyshev,-3.3333200164688748,0.06286099661492502,1490
1288,11,uniform,kd_tree,65,21.873849008222365,chebyshev,-3.3338077937590205,0.11030589713888997,1491
506,7,uniform,ball_tree,21,3.5927383228763947,chebyshev,-3.3353097382883883,0.13176762535719866,1492
15,41,uniform,kd_tree,188,9.888205171122472,chebyshev,-3.3380376978756106,0.06514064902405699,1493
112,61,uniform,kd_tree,148,25.683710556300795,chebyshev,-3.3474235379256947,0.05789806217973032,1494
1187,49,uniform,kd_tree,193,26.72591823255771,chebyshev,-3.362125402592232,0.06393888781301016,1495
510,49,uniform,kd_tree,165,14.917974600650085,chebyshev,-3.362125402592232,0.06393888781301016,1495
571,6,distance,ball_tree,61,2.369462365071512,chebyshev,-3.3923343950629574,0.12775053225609562,1497
1299,4,distance,brute,10,28.555648083115535,chebyshev,-3.405528044592644,0.16846601711962392,1498
408,8,distance,kd_tree,30,18.414250201500238,chebyshev,-3.405927126362415,0.09951869667163946,1499
152,1,uniform,ball_tree,26,3.535510230420458,chebyshev,-3.6930249340566363,0.27101515031563156,1500
