,w_knn,w_rf,w_svm,w_bayesian_ridge,w_mlp,mae
407,0.6505918675104142,0.6021002093118084,0.12974349059446066,0.03650108715704037,0.08705489251655085,1.1171428571428572
411,0.530198054535808,0.9968779339363626,0.5392734845414832,0.3719297519486148,0.06380754955162848,1.1171428571428572
501,0.25781651778208237,0.8665215173657195,0.4206373321838832,0.07856631660772861,0.30125355692819056,1.1171428571428572
898,0.9746750349676796,0.3298622464766917,0.3333744075202488,0.8380707720300649,0.7829265322650514,1.1171428571428572
714,0.03179772097309619,0.5943962162011617,0.5198395688063393,0.9229350776244589,0.40694379801560654,1.1171428571428572
422,0.7401213380341034,0.4008730437726845,0.305672265684099,0.2160221528791696,0.6709145944218644,1.1171428571428572
895,0.14842350281990868,0.7344482947839329,0.8272110324675715,0.028372618905583957,0.4467839311975109,1.1171428571428572
841,0.3664772495049674,0.8215854828339519,0.496342502717969,0.5187039427293806,0.6439671584676425,1.1171428571428572
626,0.8535423976002673,0.6925274014681473,0.3570740383722607,0.9359170429078867,0.3437271933573912,1.1171428571428572
271,0.24231921994351413,0.816639844122171,0.12732760394945042,0.5848269044205701,0.5773122897161919,1.1171428571428572
666,0.2947496451828753,0.5441173364051578,0.046206723641007086,0.20697233156953754,0.9657807313323552,1.1171428571428572
592,0.4864973327452137,0.4265655866018976,0.8618999546181704,0.380052349287041,0.25006015607844356,1.1171428571428572
639,0.8981558436455974,0.22132085215927788,0.6657434966984943,0.7006902869306895,0.06262564608618393,1.1171428571428572
808,0.12037461085908896,0.8835371758693582,0.08503049748207381,0.77804394825471,0.5355979268673976,1.1171428571428572
142,0.7924168482461778,0.7066015826618149,0.9595833794652663,0.015281124361295917,0.15172218949405303,1.1171428571428572
224,0.6105533074504806,0.5461832687080475,0.9753013069576099,0.5599909490763353,0.10051796582504158,1.1171428571428572
30,0.4154084709373709,0.9710164130521717,0.08077976452546765,0.29291367463567963,0.5415695887721054,1.1171428571428572
633,0.9521246078233073,0.7770646523891289,0.3144633357637745,0.5710045549017538,0.957125966766153,1.1171428571428572
247,0.7265645520385273,0.26914479260292345,0.3127142339014991,0.8716916417314965,0.8439833263010709,1.1171428571428572
631,0.454678286998769,0.5000882686393479,0.7824571298283998,0.7092913652307137,0.42743220035548934,1.1171428571428572
791,0.6089209449083577,0.10772902451715705,0.08754417514039181,0.46018736960456685,0.11762471599739988,1.1171428571428572
823,0.1779285250675695,0.7248768457020733,0.7293959509052457,0.46106981341943154,0.3130114471967591,1.1171428571428572
216,0.9142100203618434,0.6328639163333855,0.40291348194206933,0.7412285026999358,0.7669862396120504,1.1171428571428572
920,0.11883028304896948,0.7598745137489364,0.0032442275980347768,0.17806343056645768,0.23809095504728495,1.1171428571428572
935,0.7881101132492752,0.011880877379523036,0.41726277530260536,0.8307845099424082,0.07636007841061776,1.1171428571428572
979,0.7579346825264393,0.5754852553495164,0.2894178474868355,0.3526874719641844,0.7531037965841895,1.1171428571428572
657,0.4641041307266123,0.2446645142952555,0.522756718983092,0.5698138988801252,0.17792367548378518,1.1171428571428572
922,0.16703999406002779,0.6783048955543806,0.7712228693959636,0.43937567928127885,0.23270003010805496,1.1171428571428572
195,0.8978848946095489,0.40673185117034893,0.8703394932914992,0.28715078487802803,0.7012036943996591,1.1171428571428572
719,0.7362729167047892,0.8189151995754146,0.686176944384976,0.19129697100991883,0.6709896126924819,1.12
582,0.9193625108243001,0.33233776092372147,0.027547606685373482,0.26992062467590816,0.13842223215850158,1.12
583,0.34754042702080434,0.8241288560144585,0.4460969793527402,0.5912435339424372,0.2600159870433466,1.12
964,0.415081356309445,0.9413334999738759,0.17879759062048006,0.10750053361245426,0.2898005640376471,1.12
588,0.21022631069036313,0.650532661240973,0.6103425986043198,0.9938676798521487,0.9447184185325027,1.12
334,0.14217637667452043,0.20677758583473016,0.5256010297267681,0.7216914428193314,0.3758936575989096,1.12
989,0.9718918649218529,0.6292206040491247,0.18195718704376496,0.6561572743724835,0.8681881420071043,1.12
389,0.7224480534994872,0.22999103085406247,0.4086487507904092,0.6327003327607645,0.20873074289056526,1.12
9,0.5710446740094908,0.950705396568871,0.5373247550222192,0.16815458092929103,0.005851718981015663,1.12
335,0.2040175887633574,0.30400490904622524,0.20111692114255786,0.8998427476424551,0.3211349683852057,1.12
108,0.8852785512184441,0.44010171152228994,0.5874928862733779,0.2951289128307568,0.34367351375936195,1.12
346,0.23976192576802868,0.08812867375639821,0.42757464724832883,0.29016514525857307,0.26497607699184844,1.12
363,0.3891477091163843,0.681049361769661,0.7228204340091736,0.3335376887258311,0.35980602111608484,1.12
800,0.1675931787542928,0.9187540648976293,0.7280409844354196,0.5844159603552727,0.021131880091566968,1.12
803,0.4566355418677157,0.11835500926915266,0.6055500718549313,0.24693068834078535,0.7144903164343469,1.12
612,0.6844179197605936,0.6066666793332669,0.8955255052013837,0.34559751571872765,0.18377988845454984,1.12
737,0.7527982087394761,0.6095398768066924,0.4720677392611795,0.742112423715369,0.11048376905252844,1.12
730,0.133746909635034,0.9449539334647594,0.0576222687563549,0.851890382524618,0.07695916105857159,1.12
350,0.8916416044995628,0.5304260672279077,0.6032249041365283,0.0215997514832591,0.3787485667731849,1.12
748,0.24122974146358778,0.7885591444414616,0.5225382974882056,0.8414478771710492,0.11297142509614966,1.12
503,0.4642024769724681,0.7593005671176852,0.19433541247157538,0.8912237135160918,0.6476694987267798,1.12
574,0.11117754906471033,0.1924481577423276,0.052560009085341974,0.42749390700079903,0.32573633646478994,1.12
991,0.29609778313936685,0.7264003524885921,0.9962215271506468,0.08142865586717185,0.5113955761186489,1.12
525,0.9073136651134811,0.6032176130761597,0.8017568911523594,0.07262304958665333,0.11186999080773918,1.12
498,0.7902301216357037,0.7364093932598846,0.46333151427515407,0.8446247758398192,0.3516561942353029,1.12
990,0.840133679287001,0.20157089882876045,0.40295761827527077,0.7968126601574673,0.19698262296282065,1.12
490,0.5643697087590266,0.5588537207037875,0.8788327831494045,0.23051501693136633,0.07438250908192268,1.12
627,0.17525004910619268,0.9182742118870291,0.8154511242076407,0.09237080677651799,0.9040729748562939,1.12
476,0.39694686778671884,0.7272968475470807,0.9072348223544591,0.9650908207361263,0.551646175285943,1.12
848,0.9524434832354365,0.8088204672867226,0.06379443819892605,0.2527821320623289,0.9109119684685747,1.12
468,0.9270514986415441,0.39918409792774123,0.40719440143337404,0.9243565603053261,0.6894356727338955,1.12
78,0.1153627087365372,0.690374359504696,0.05913823685702779,0.5710374978803688,0.18006987535313623,1.12
654,0.5751675522306053,0.178167388135532,0.9114446765411225,0.9884934141322194,0.04219534960182181,1.12
460,0.6351055736482307,0.7843999840522805,0.07276298989150276,0.18358123665996495,0.3976157555910159,1.12
679,0.33195189989589946,0.45060658169511436,0.03869800871762974,0.5153190243427075,0.8945570582899376,1.12
651,0.6536528201627088,0.4084725128787924,0.8239482012717074,0.34978605929618733,0.18593510580606332,1.12
20,0.017463195898130945,0.5338475219652606,0.07387488008226051,0.15822722710720105,0.48985318619014717,1.12
455,0.8727351944811085,0.566304565731992,0.9114134139767311,0.6198900848011322,0.9827569121109407,1.12
779,0.5009618072990776,0.6603160374041833,0.2924853761835712,0.7695323987825374,0.04262990918148546,1.12
689,0.9365259870504488,0.40229941058232643,0.8721175668157577,0.32278290063248705,0.5352357920904165,1.12
50,0.7161481911029669,0.030477088367580563,0.2986611332967243,0.3748017454725976,0.05890254811046414,1.12
822,0.6983004696016599,0.8930403593660425,0.13564148561137823,0.9600115096186941,0.4642314517978102,1.12
704,0.7175141416917995,0.3282175091706657,0.5968449851991109,0.5762196046853134,0.5221521574784105,1.12
710,0.254413321092837,0.3407368752635914,0.7984766389780718,0.9301306804408439,0.029058316486661906,1.12
14,0.8723689094751772,0.2653734108362271,0.5829271778966414,0.7179799735826043,0.763413929057053,1.12
112,0.8245391923652796,0.051532531076892374,0.33610165152387206,0.5086577930581342,0.03631341288833423,1.12
565,0.7807277517065896,0.43454095882166355,0.5049349942832673,0.4730908505222077,0.8106970933171875,1.12
566,0.14430931970902494,0.38963641799018534,0.026726191753106643,0.4425447748959226,0.7159734322660432,1.12
12,0.9255903101019801,0.5314403763650418,0.4968200390991764,0.1457921112013595,0.8282620333026504,1.12
715,0.32777306878162715,0.7440334234493674,0.5682307785756896,0.03774605555285637,0.06896312965853357,1.12
818,0.46450077582280125,0.331629583002797,0.32223360295614967,0.9030501942352466,0.23047798152973287,1.12
754,0.24497467620570113,0.5970219096128857,0.8324873711874305,0.06705124317915168,0.08080055371418637,1.12
954,0.4041485356713115,0.687681910541549,0.35765424616255626,0.9593546440410278,0.8393182742071944,1.12
285,0.9710889800553331,0.025132878022625427,0.5239594967158115,0.2795547712194427,0.41250306505557466,1.12
304,0.5565561637422423,0.9273577319203469,0.5417998711210438,0.6908922600581391,0.6880765632008078,1.12
916,0.491932726675939,0.4450808489419068,0.7040018848030617,0.3704475644422789,0.5798846866729557,1.12
918,0.7133168979917982,0.547246961011874,0.7198354437520209,0.9271214004323672,0.5860848308158217,1.12
258,0.5597097429735666,0.9992943767819094,0.7688295597746524,0.8996590131377018,0.3587384934664103,1.12
921,0.10974977786439255,0.7699270143831639,0.22372522084803892,0.9579599565984239,0.4807245124831321,1.12
902,0.9406150367269333,0.23042165833076744,0.746920838277771,0.5417110795187058,0.006705359545305156,1.12
238,0.014079365851088821,0.9716640431055397,0.6875967601999123,0.097379183686086,0.06584200808557028,1.12
218,0.8201506346022013,0.08153428653524142,0.17136686638815768,0.6250302150066991,0.23301233600956317,1.12
212,0.37690758672086966,0.82965422637975,0.08207029012469147,0.7233168207203573,0.48220081789035907,1.12
204,0.9786466295648216,0.06168486417800734,0.25589279544465016,0.48179430121760436,0.6329823355650233,1.12
930,0.12811146651027094,0.7777186438086482,0.38489148733548284,0.27900182571042575,0.570221265298539,1.12
118,0.3853321750579951,0.4892522935558937,0.7197947613897799,0.28760846480830937,0.4494965684627086,1.12
223,0.189204093483615,0.5761663043166687,0.20320501025353455,0.3364418042473686,0.9419530896377818,1.12
116,0.048482158317339596,0.38787400396800376,0.3200879007486853,0.7705631578152438,0.8345552564812774,1.12
160,0.6624548984284606,0.1632705100336399,0.7112098458728826,0.13928987770489976,0.21644632569122124,1.12
327,0.9786243977274318,0.912790246307087,0.7832100991892565,0.8509349538763556,0.9053642660320672,1.12
940,0.10895689077509363,0.35236038149020377,0.6278400854819447,0.6470606493975074,0.5821214479067072,1.1228571428571428
256,0.5025060809483539,0.32182850589255385,0.0551742477362569,0.7296350813249294,0.44514135070971106,1.1228571428571428
978,0.8367301158416179,0.5219563774967209,0.5112346516690931,0.5716731418230285,0.8676409859311575,1.1228571428571428
167,0.417333982802093,0.6584974955586482,0.8697779030187415,0.3221729352552014,0.022777379694023048,1.1228571428571428
537,0.7915135912697051,0.15582819365916512,0.6323195770890278,0.2219062844057198,0.09271673725115592,1.1228571428571428
827,0.3947150731122745,0.567181549767476,0.8806096928933517,0.33638198573618583,0.41898167867429703,1.1228571428571428
826,0.5797999469744355,0.554803784457408,0.38730169106556656,0.936191394254733,0.019520622470836857,1.1228571428571428
718,0.7771295661024099,0.7743627885715677,0.0710577822854378,0.5016786367128443,0.942273199194267,1.1228571428571428
250,0.19494841793474482,0.4765332095356257,0.4561941986577427,0.6702278830377415,0.7132290954820967,1.1228571428571428
980,0.6338345967057915,0.7583822695724602,0.1519596807373247,0.7165353088583437,0.34699827766823665,1.1228571428571428
552,0.2413119761089022,0.5364362815207292,0.7642141714844479,0.29792595930457266,0.5695170993655276,1.1228571428571428
558,0.038958705403210336,0.8690644501015617,0.509249691172523,0.37603612663521035,0.017200126363149493,1.1228571428571428
524,0.19119936058472908,0.7700966414625535,0.39110674606928497,0.14769640630737202,0.9604088857757088,1.1228571428571428
521,0.34713594099504663,0.5735023463872483,0.987992293808338,0.6020665331903857,0.2888261886606004,1.1228571428571428
257,0.7656564864216975,0.13005029307582028,0.07408082878276112,0.5639778358379014,0.6298324296415162,1.1228571428571428
241,0.7602646459709136,0.750970333380911,0.08646776431553971,0.1264504946107684,0.9115179131333748,1.1228571428571428
735,0.4197760941670601,0.9947637016409404,0.37816783943954135,0.6776298994626653,0.87826300894062,1.1228571428571428
506,0.3533399564939147,0.5853581970504247,0.15802595188532387,0.5911632789118024,0.8398573413963137,1.1228571428571428
762,0.4692163929610794,0.8799325999964998,0.4321220629590994,0.6170950915772456,0.047362770410240285,1.1228571428571428
847,0.4839169259237929,0.47618112459014994,0.02908203199713244,0.46182162859689935,0.17994622762163248,1.1228571428571428
467,0.23413854494716246,0.7809414482139334,0.6467923187533732,0.689809144339783,0.8569847014298747,1.1228571428571428
850,0.9486617815971329,0.9755728766429247,0.9278217326062054,0.4437864606883404,0.14933342696586072,1.1228571428571428
758,0.4277833731196149,0.584963202756097,0.789504150393063,0.3417580190592737,0.38334471346036825,1.1228571428571428
83,0.80770455298773,0.9360165127402561,0.9900849446655421,0.23626231316352053,0.3168236230808438,1.1228571428571428
862,0.15564860753315857,0.6365575659664435,0.923688053591183,0.789911930703015,0.1829032254289339,1.1228571428571428
92,0.6542767317915212,0.8582751789602904,0.6338762636846624,0.31247238447317094,0.7478630387460853,1.1228571428571428
125,0.3063746414099865,0.6804487767714276,0.8721230158867583,0.6074954139936594,0.2043517413774727,1.1228571428571428
518,0.10766634232422523,0.7444041052377148,0.3605621200471214,0.9001059543168829,0.8309941831505528,1.1228571428571428
168,0.4425634354306758,0.16406471263791023,0.2739757093599292,0.3788845536991784,0.4774967401782293,1.1228571428571428
235,0.7897236305755699,0.45475605339180647,0.07818185821071166,0.7139489891144134,0.087260096334554,1.1228571428571428
579,0.7754316628662908,0.32428554480217253,0.5439475646053876,0.1479404393814917,0.043471370902332995,1.1228571428571428
179,0.6048894622345391,0.3556539131445914,0.6009430037561239,0.35280157521295896,0.8330561850742472,1.1228571428571428
180,0.5377494293702119,0.32363109887054864,0.8230814552502322,0.2431790292172179,0.1396654594587765,1.1228571428571428
702,0.9490300439446128,0.15408288170483597,0.3172099533317284,0.11936701814366557,0.10814382462165784,1.1228571428571428
780,0.958772948754487,0.8284402807148931,0.9981437914919201,0.08647438617993963,0.8307446178588422,1.1228571428571428
21,0.2565705816190079,0.5625391916097763,0.8564926501266032,0.1957171501045063,0.3267039260697082,1.1228571428571428
683,0.1354543577835342,0.03685908960287443,0.004915030593403702,0.3192694235185085,0.01378213482134738,1.1228571428571428
939,0.24350773850777097,0.43021257779670885,0.9389337234637463,0.7963715451478635,0.07911184575466113,1.1228571428571428
187,0.927229175066014,0.38053888064098296,0.8110777341115378,0.6790273970464398,0.5090501634989694,1.1228571428571428
191,0.5997905657338063,0.5548378441172582,0.4517097009068981,0.22524188909699316,0.9309461784685111,1.1228571428571428
790,0.9287892444911168,0.3495175594358755,0.43900654879474577,0.016680936003767965,0.7065937707222225,1.1228571428571428
196,0.5558117821113945,0.9993280079141447,0.6133556713751024,0.9545668231336212,0.23395963308815892,1.1228571428571428
649,0.6037897365541796,0.6956313779103834,0.9351086287240685,0.451431555113049,0.7778714703205258,1.1228571428571428
932,0.6432877867909951,0.7564860555803098,0.7910094292799615,0.7961918988113613,0.4512975279997402,1.1228571428571428
29,0.20538906337736018,0.873781066912871,0.5242328512273782,0.29164737237185834,0.02137890831303424,1.1228571428571428
774,0.8131442620124585,0.6279813397616694,0.8773595892774865,0.570317852826956,0.67645857113784,1.1228571428571428
31,0.19846515523237906,0.8947810592076277,0.44894088436964263,0.8607852177593359,0.08712636830262344,1.1228571428571428
709,0.8688969893082691,0.6470426281398033,0.14770701673426234,0.29604488978959964,0.24885059395042375,1.1228571428571428
924,0.40430852421893404,0.125433061458033,0.5480940840543098,0.4108196732011544,0.03781103799103669,1.1228571428571428
170,0.31360190962003653,0.18498469236540005,0.9586580332696879,0.4003450217385204,0.7250155939751742,1.1228571428571428
39,0.45863722861714096,0.18273465395512267,0.5036492177976937,0.5757566855274915,0.3509582241741892,1.1228571428571428
986,0.3811645533070249,0.37767732280114474,0.7107562639880428,0.18309480537807887,0.23337621238325235,1.1228571428571428
41,0.6064454833730375,0.1753771281507882,0.7536541008491573,0.321527063724542,0.37736352597336076,1.1228571428571428
420,0.2972860354388589,0.8808030369718997,0.033937102238831285,0.3042682480109945,0.8519636143875058,1.1228571428571428
598,0.673558066917829,0.11791019915623535,0.5070267435467274,0.02953558675284418,0.2332866193331452,1.1228571428571428
46,0.6873583985032212,0.8514130188773165,0.9181541688320327,0.0778095734984382,0.02503228109491873,1.1228571428571428
595,0.3939961100745444,0.49669669076588285,0.3497531769692733,0.9717836350605634,0.6148484818790795,1.1228571428571428
814,0.8629686511761602,0.06636811503916995,0.5978316758151526,0.8701392740832612,0.9046098810857147,1.1228571428571428
232,0.8242164731969414,0.10653431666168489,0.7504426575618278,0.7311074337741745,0.5673924077298667,1.1228571428571428
233,0.9782595051674069,0.40590536613135697,0.5316445991320274,0.47070116582511057,0.38203834724228536,1.1228571428571428
699,0.8118154174558488,0.0578177494789921,0.05852743292982454,0.32925979432639274,0.21974668099505568,1.1228571428571428
416,0.35369691311485874,0.19413174923625498,0.5022509512081812,0.2721956623972315,0.3127774784704045,1.1228571428571428
113,0.45489759453806056,0.9924555048610167,0.5092890045461804,0.7374932769104241,0.05710332673224894,1.1228571428571428
82,0.560558291033281,0.9839486216585696,0.9584134884237485,0.7971001397439721,0.08898707737964384,1.1228571428571428
343,0.5642497087568892,0.645768908565355,0.4686016667689282,0.7255705105350215,0.1926156228208329,1.1228571428571428
349,0.5657946009030748,0.5168286764868192,0.7929791388179461,0.7378318543321394,0.21552161556204508,1.1228571428571428
103,0.18153462639286466,0.3839899185133492,0.14889963106240967,0.5412830548979827,0.09138081009680221,1.1228571428571428
881,0.4006331871915022,0.1306424891224376,0.6305234639623938,0.8641735081255276,0.7864300204472157,1.1228571428571428
305,0.7138581304195779,0.6823206432736186,0.04461319870162994,0.8155980365180702,0.3276403796782166,1.1228571428571428
882,0.9929841888981105,0.88081584163745,0.6211218863675236,0.9356585338648488,0.17463608636194317,1.1228571428571428
306,0.6061853697503955,0.7129477237933142,0.708195303402496,0.7757058572817475,0.6452429891881024,1.1228571428571428
102,0.34058696444753567,0.988473960759842,0.8897184457861067,0.9485123014943774,0.10469884113176742,1.1228571428571428
340,0.10384452643253006,0.9197959064175377,0.016327251529791975,0.625231324639651,0.7032619682258865,1.1228571428571428
885,0.4940159023688988,0.8955833208116318,0.7106548793583457,0.8654524686374826,0.4986010324795831,1.1228571428571428
312,0.37457987959103145,0.5958135244892072,0.25134043207519274,0.9444897798464938,0.6232522699484556,1.1228571428571428
381,0.9921461633053467,0.4446077863202219,0.6869410617867746,0.11698035449842115,0.48985988772249744,1.1228571428571428
380,0.06686091393017346,0.18811379596171296,0.30385658899528256,0.2451969537833124,0.03481631652685069,1.1228571428571428
309,0.40873014207322433,0.41738855616440107,0.9177928107817365,0.6966126861988061,0.5464195386154805,1.1228571428571428
101,0.5723287720956305,0.6262970057380102,0.27196769316111946,0.9000872712906913,0.29434941253523506,1.1228571428571428
889,0.46180815008815845,0.3903077586707815,0.43491817192090765,0.9359523708046462,0.005522410656511378,1.1228571428571428
370,0.5417413634618969,0.624207227501932,0.755124269675035,0.6966758406964679,0.2066777947396503,1.1228571428571428
373,0.06122778179753041,0.2855549291360826,0.5174526056650062,0.9643557907128273,0.27831055217754974,1.1228571428571428
361,0.8276714928947956,0.9057215167967821,0.8854354829380596,0.6255615352295472,0.50966282555757,1.1228571428571428
337,0.1560645383393986,0.809239972255688,0.49019490413128297,0.8579804339625426,0.2720872010742583,1.1228571428571428
352,0.9468761594815406,0.4267044776925294,0.6034332328169615,0.00725720316848244,0.0021701089503752824,1.1228571428571428
301,0.23016985099901754,0.3457134480483406,0.7327948146164738,0.1579964834888109,0.045293800018788355,1.1228571428571428
408,0.43146178519177103,0.6842628760047095,0.5192114659094128,0.3469662879735138,0.5333117066280547,1.1228571428571428
270,0.19051595338558092,0.23955503097963515,0.15840785397452273,0.15704268625768536,0.8007884397570989,1.1257142857142857
44,0.08378158486909237,0.49169492794894554,0.8559329983093822,0.08742613809228572,0.32736848802469953,1.1257142857142857
145,0.959270575839208,0.20296637362956094,0.06672830436656818,0.5896288421110696,0.6411016795391826,1.1257142857142857
259,0.24418498302071578,0.5064457503412038,0.6786297011022054,0.05768950381888183,0.20230441879081063,1.1257142857142857
638,0.44762221069838726,0.4891485276876272,0.5250605386846832,0.49149629523300475,0.7224697216899215,1.1257142857142857
243,0.3941615675078737,0.23043242810559805,0.8597065157934975,0.8747074813490335,0.1905248146659182,1.1257142857142857
209,0.4978998599106199,0.13546141171122783,0.04582367365210127,0.8591349256979401,0.06779314733891972,1.1257142857142857
690,0.718203346427756,0.565747195089667,0.18040022570522063,0.754076488981875,0.5748521251395965,1.1257142857142857
963,0.8762898453101882,0.16739148680532545,0.1476066508428553,0.9136587104717897,0.1240488166087822,1.1257142857142857
239,0.5232153264807725,0.4755064709769652,0.024054194511500926,0.7103773514029591,0.13905453532988943,1.1257142857142857
135,0.07437397779488186,0.6623892529683708,0.5055645396034562,0.14627207958438138,0.8801204268963264,1.1257142857142857
568,0.8761815932842679,0.30453734690085066,0.5466647703151372,0.1459615776317852,0.02717052222633254,1.1257142857142857
844,0.6616931275226207,0.9248723231286242,0.25777641589824873,0.49367627587964646,0.4554471092872966,1.1257142857142857
570,0.6909360603354906,0.3623026529349679,0.6677690727867971,0.518132904694265,0.6566157393413018,1.1257142857142857
266,0.4264698325893024,0.1870459334658201,0.008905995163449254,0.8382808456311578,0.2716943607375828,1.1257142857142857
697,0.48149194404581497,0.03855658493484371,0.5660572537870456,0.5594316694381527,0.8183920563230399,1.1257142857142857
941,0.07114074066171039,0.9790459426761257,0.6322412836318405,0.1607826522115805,0.028485154681355263,1.1257142857142857
966,0.6471902531747432,0.8997060402373346,0.7604508027430886,0.9080042226118133,0.783355449993236,1.1257142857142857
571,0.6612016379919382,0.8893601361980426,0.5653840533514138,0.12979151680778345,0.5945072082217837,1.1257142857142857
157,0.12068400118622591,0.14460794845829583,0.39774461818222706,0.18105356803813255,0.9280799094726067,1.1257142857142857
397,0.712063589298876,0.5666502353150754,0.14501294279066135,0.06482577185568927,0.40143353652409053,1.1257142857142857
396,0.9618497302738143,0.7766611672675632,0.03428105767289513,0.5059357924651792,0.9720752594769113,1.1257142857142857
67,0.9347727226631698,0.9540301703307881,0.18208574973017044,0.8880316753477288,0.20736289933879548,1.1257142857142857
358,0.30752814350767654,0.9998472587428354,0.9076533646724305,0.5640519674217049,0.9071297939659366,1.1257142857142857
390,0.15881803494329483,0.8880191202178516,0.9695949765735448,0.20713437118589895,0.3094841669721894,1.1257142857142857
830,0.43598850984782467,0.9187789121141134,0.7276985975187594,0.7451122540210944,0.5140667096206266,1.1257142857142857
533,0.8868224994859535,0.4861179635879238,0.685228724515943,0.14454701191565977,0.5589006831869506,1.1257142857142857
25,0.8880884251162713,0.2800793659970302,0.7837941377104066,0.2838011987257347,0.003362605304521593,1.1257142857142857
197,0.8496401449103176,0.8608977035217557,0.9959454433508903,0.9870030070255628,0.09507749904683771,1.1257142857142857
653,0.3536148400744553,0.5499885504014508,0.7012296653839424,0.45697071824703495,0.3431024088762705,1.1257142857142857
976,0.030310142131470985,0.7317005536075284,0.1727578348043073,0.7062171180126936,0.9843716086978553,1.1257142857142857
255,0.7336953705147375,0.8157152079826453,0.42783135007555173,0.7556831505014083,0.1682462693487996,1.1257142857142857
545,0.2693415563170307,0.6436135070897645,0.024848880308904087,0.8869865897727637,0.9020553925870903,1.1257142857142857
669,0.49066752733862284,0.8280981014760901,0.9184163671892537,0.8384867144014023,0.11496676628366553,1.1257142857142857
670,0.834822953579386,0.5850818233847991,0.33628691701775637,0.162766868524715,0.8757984648603209,1.1257142857142857
308,0.41384196087493796,0.37598119984297207,0.49646186134947756,0.1256651847498519,0.5340993714715394,1.1257142857142857
832,0.48391705668848894,0.9816719313921768,0.25450792207614825,0.7699091784960473,0.21291317667825793,1.1257142857142857
55,0.5761295802963478,0.3988352781235889,0.012969294678818244,0.863059868451835,0.1920879834591379,1.1257142857142857
249,0.13219753946690227,0.5330740719592639,0.6873776730670232,0.8538616327331394,0.1823780000337185,1.1257142857142857
676,0.5231365665142697,0.6207477705418277,0.8427873448981346,0.7250758449409506,0.8341057059502882,1.1257142857142857
294,0.3609900016911354,0.5011908955391212,0.29172677289226734,0.7578901631161306,0.478462540298464,1.1257142857142857
429,0.6901583773023158,0.41207101364855836,0.45547264622171924,0.1305935200680205,0.6410476699773564,1.1257142857142857
323,0.530731720835929,0.07894285137733525,0.2849123740548207,0.5944802735363759,0.2554910107225744,1.1257142857142857
16,0.42132184411959206,0.8550329040197621,0.2496282100793138,0.9587193380468885,0.48910879018097275,1.1257142857142857
357,0.9599842720769907,0.1432081306845916,0.0498232847409682,0.27833075839620913,0.3085556346013091,1.1257142857142857
221,0.2119307174950913,0.5049201966883611,0.7245348525121701,0.17075457786559878,0.1790112551493167,1.1257142857142857
276,0.4464302821663768,0.21382410643128003,0.8713310682556052,0.8051585022105924,0.17112358106702008,1.1257142857142857
338,0.07571678164437012,0.3008337102924963,0.740093490786172,0.5701710845866541,0.2766931354358846,1.1257142857142857
860,0.5990038748529201,0.4474583089292603,0.23284985318088425,0.3673516906207238,0.49594979146209806,1.1257142857142857
130,0.18040356095207677,0.5622097070874239,0.47830056234160123,0.38383125118374406,0.33444113461612546,1.1257142857142857
280,0.9665048664355645,0.9918702185420699,0.43496625637689856,0.1442584504509049,0.9053772173084508,1.1257142857142857
859,0.9240222873937928,0.10446172444105539,0.9248267829045947,0.1674770881661587,0.4777952833648822,1.1257142857142857
851,0.18302035062291055,0.7383331166683011,0.81876666585322,0.43928530527714615,0.4998525403597833,1.1257142857142857
949,0.01124272607732646,0.9508123844691018,0.11822774308486927,0.6307384954344434,0.19679763113814974,1.1257142857142857
99,0.9336452977731224,0.42837436687023955,0.09916048949825684,0.5637684711328638,0.8588131433701173,1.1257142857142857
228,0.330354125015609,0.9732479928024053,0.7904346105431861,0.8734722408094817,0.35578911032239147,1.1257142857142857
610,0.36397271982766366,0.400968647964444,0.8853052219174192,0.6462527643017016,0.6504898314907847,1.1257142857142857
751,0.4267863235068825,0.4351780727450907,0.8441306211721343,0.11816754325958545,0.1997049467759089,1.1257142857142857
756,0.04910727157362316,0.7933315099112462,0.23943952639312371,0.6560854355918919,0.11902352129169658,1.1257142857142857
769,0.8869672973044506,0.7523099696751596,0.14178012848990584,0.9650179671549978,0.7172198906341879,1.1257142857142857
947,0.4188922283246138,0.050377071540407936,0.6061652578114489,0.42292691418073236,0.4589110581465533,1.1257142857142857
854,0.6675882470541105,0.6395882406800251,0.9210641693063947,0.5540579019821961,0.5543464175758788,1.1257142857142857
87,0.8654055119547633,0.15628428313800125,0.33458560654286285,0.9636105382096792,0.28480362365366185,1.1257142857142857
91,0.6977107972725299,0.75296890381931,0.1798384056594472,0.727182531474519,0.3527607956135079,1.1257142857142857
614,0.6208513648537388,0.6298232090851811,0.5534377015512201,0.2975144155197269,0.8473200998792202,1.1257142857142857
736,0.4049318973504439,0.6119390911731236,0.40327880279734296,0.20508307537492354,0.03212064960938876,1.1257142857142857
739,0.03474882813566238,0.7978648152511696,0.037223889922485265,0.5369916598536042,0.7247817699131155,1.1257142857142857
15,0.05652766950430044,0.09217367296343404,0.6012501920235223,0.8589214937291243,0.37704927339097394,1.1257142857142857
35,0.0038388082064760853,0.7428651026990694,0.1866052862255656,0.024553018574833718,0.5520536090742026,1.1257142857142857
477,0.5212145692131772,0.4878669685746784,0.24424276475851536,0.2653988398289534,0.5730854487280924,1.1257142857142857
431,0.3916725579732807,0.7945572989985289,0.5711740951366903,0.45646603610507674,0.5326406141551442,1.1257142857142857
