,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_reg_lambda,param_min_child_weight,param_feature_fraction,param_bagging_fraction,param_bagging_freq,mean_test_score,std_test_score,rank_test_score
59,1146,0.0427869486614566,20,7,6.257854716976322,27,0.5229541206905415,0.7112818547747733,3,-0.7260950398479368,0.05185401865313904,289
51,1214,0.040634585790569965,21,8,5.119338785557474,27,0.5341509302623519,0.7110477161276916,3,-0.7260961746237661,0.051477321779974765,290
44,1119,0.04131261066989893,21,7,6.090613552690172,27,0.53680065338238,0.7114384741230181,3,-0.7260963342023375,0.051605629850687305,291
386,1045,0.04322635736930511,22,7,5.570894761623872,28,0.5347851689855623,0.7116021169853547,3,-0.7261013237855563,0.05097620155080531,292
198,1171,0.040841398319675475,20,8,5.094141153790244,28,0.5320589095387898,0.7110183676369405,3,-0.7261082987130446,0.05217422711780225,293
320,1143,0.04081952509660285,20,8,6.131751952559809,27,0.5329846464875985,0.7117567515056886,3,-0.726110853133396,0.053848653095182476,294
55,1089,0.04256967711282526,20,7,6.04123408308712,28,0.5217642186850108,0.7111629344270815,3,-0.7261169697619703,0.05285241207877552,295
340,1039,0.04112014931820196,20,7,6.073850767166544,27,0.5429519138049788,0.7117399041207669,3,-0.7261246264532579,0.0497625819712687,296
225,1005,0.04247138896080486,22,7,6.210233304159071,28,0.5324293691002107,0.7116832480282896,3,-0.7261260959994249,0.05146149500700247,297
91,1080,0.041366252841826184,22,7,5.7601959377339,27,0.5344912483617935,0.7112091307910785,3,-0.7261323323964552,0.05040300164338978,298
140,965,0.04083154502058411,22,7,5.547851915770248,28,0.5221377132713617,0.7110130019235107,3,-0.7261360471086397,0.04947624956265855,299
202,1247,0.04378940185052416,21,7,6.059272647870466,28,0.5433800453824865,0.7112988358863372,3,-0.7261418569473674,0.05153642262973361,300
252,1216,0.04035506957643108,20,7,5.261213795256773,27,0.5345118751679169,0.7113335695494721,3,-0.7261509579196717,0.05164610034288808,301
341,1002,0.04392719477304251,21,7,5.816709543602266,27,0.5409865227375192,0.7116993153751262,3,-0.7261564683005794,0.05176241958385252,302
219,930,0.04212467811200413,21,7,5.292111530064484,27,0.5214271714022329,0.711269749611517,3,-0.7261687122940501,0.05131595002547291,303
95,1168,0.043197641595636174,20,8,6.13565221133881,28,0.5209828034960275,0.7116903948286293,3,-0.7261704737654913,0.0521340734856016,304
177,1166,0.043298723863700594,21,7,6.1422189822617055,28,0.5348101946164879,0.7114805865773266,3,-0.7261740695858636,0.05316038968847455,305
220,941,0.04041323582849606,22,8,5.5165926850037215,28,0.522213889605581,0.7111800104374727,3,-0.7261769818373282,0.05263652652384916,306
71,930,0.042285892100820045,20,7,5.758379394626307,27,0.5301300521695355,0.7112536821738731,3,-0.7261798367588232,0.05173152186376839,307
161,968,0.04278515510351256,21,7,6.045170073221167,27,0.5219238300407303,0.7111205668857773,3,-0.7261815289701135,0.05277169459463059,308
290,1118,0.042931206179065005,22,7,5.6608687109911635,27,0.54101757570028,0.7115058526929517,3,-0.726191159770907,0.0514700892699616,309
301,1102,0.04330052267066446,22,8,5.159089784522731,28,0.5252460498714102,0.7119819691904461,3,-0.7262003269974763,0.05142651457997681,310
481,1056,0.04133213948722159,21,7,5.641551289800731,28,0.5293050097956304,0.7115948032146777,3,-0.7262060992625583,0.051013080185712545,311
382,1113,0.04316203917709954,20,8,5.606816700400544,27,0.5232663085955865,0.7118699691596476,3,-0.7262161755462289,0.05185435481295686,312
113,1158,0.04336731510703309,22,8,6.03939827019537,27,0.5343618278294978,0.7117411206492901,3,-0.7262273818581402,0.05142162349035516,313
9,982,0.04130132132305306,20,8,5.463779324701666,28,0.5211306822227635,0.7111959828624191,3,-0.7262430275107254,0.05220750283070931,314
