Date Published,Passenger Country,Trip_verified,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Inflight Entertainment,Wifi & Connectivity,ryanair_review,exclamation_marks,question_marks,comment_length,never,again,online,delayed,cheap,legroom,Sentiment,Year Published,Month Published,Day Published,Year Flown,Month Flown,Day Flown
2014-04-23,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.606960967888818,False,False,False,False,False,False,1,2014,4,23,,,
2019-12-11,United Kingdom,Not Verified,Boeing 737-800,Family Leisure,Economy Class,Glasgow,Krakow,1.0,2.0,2.0,3.0,3.0,no,2.0,2.0,False,0.7652567064505633,-0.2682527408267359,-0.45698986554384313,False,False,False,False,False,False,0,2019,12,11,2019.0,7.0,1.0
2024-01-20,United Kingdom,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Edinburgh,Paris,5.0,5.0,4.0,5.0,5.0,yes,-1.0,-1.0,False,3.1756879305423493,-0.2682527408267359,-0.8640542861944891,False,False,False,False,False,True,1,2024,1,20,2023.0,10.0,1.0
2022-10-05,Greece,Not Verified,Missing,Business,Economy Class,Budapest,Athens,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,0.7652567064505633,1.7457718053803446,-0.7333651827224397,False,True,False,False,False,False,-1,2022,10,5,2022.0,10.0,1.0
2021-09-16,Ukraine,Trip Verified,Boeing 737-800,Business,Economy Class,Kiev,Krakow,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.644226514532115,False,False,True,False,False,False,1,2021,9,16,2021.0,9.0,1.0
2024-02-03,United Kingdom,Not Verified,Boeing 737-900,Family Leisure,Economy Class,Faro,London,4.0,5.0,3.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.4441351996285596,False,False,False,False,False,False,1,2024,2,3,2024.0,2.0,1.0
2020-02-22,Austria,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Krakow,Venice,3.0,3.0,-1.0,1.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.05635277785083893,False,False,False,False,False,False,1,2020,2,22,2019.0,8.0,1.0
2019-10-03,Australia,Trip Verified,Missing,Solo Leisure,Economy Class,Venice,London,2.0,3.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.5126934178434053,False,False,False,False,False,False,-1,2019,10,3,2019.0,10.0,1.0
2017-08-26,United Kingdom,Verified Review,Missing,Business,Economy Class,London,Cologne,2.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,5.586119154634135,1.7457718053803446,1.5054891308561134,True,False,True,True,False,False,-1,2017,8,26,2017.0,8.0,1.0
2016-02-02,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,Alicante,Edinburgh,2.0,4.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,2.341042415349545,False,True,False,True,False,False,-1,2016,2,2,2016.0,1.0,1.0
2015-03-20,United Kingdom,Missing,Missing,,Business Class,,,3.0,4.0,2.0,,2.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.19431320749719044,False,False,False,False,False,False,-1,2015,3,20,,,
2015-04-10,United Kingdom,Missing,Missing,,Economy Class,,,4.0,1.0,0.0,,3.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.21917854611109733,False,False,False,False,True,False,-1,2015,4,10,,,
2015-03-23,United Kingdom,Missing,Missing,,Economy Class,,,3.0,3.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.8169205111717828,False,False,False,False,False,False,1,2015,3,23,,,
2021-08-20,Germany,Trip Verified,Missing,Solo Leisure,Economy Class,Frankfurt,Athens,3.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7933536236604296,False,False,False,False,False,False,-1,2021,8,20,2021.0,8.0,1.0
2017-07-04,United Kingdom,Verified Review,Missing,Solo Leisure,Economy Class,Manchester,Alicante,2.0,5.0,4.0,4.0,5.0,yes,-1.0,1.0,False,0.7652567064505633,-0.2682527408267359,0.31000520073474247,False,True,False,False,False,True,0,2017,7,4,2017.0,7.0,1.0
2019-09-02,United Kingdom,Not Verified,Missing,Family Leisure,Economy Class,Copenhagen,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.4197913580875563,False,False,False,False,True,False,-1,2019,9,2,2019.0,9.0,1.0
2013-12-16,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,5.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.24573187115832468,False,False,False,False,True,False,1,2013,12,16,,,
2015-07-20,France,Missing,Boeing 737-800,Solo Leisure,Economy Class,Basel,London,4.0,1.0,-1.0,5.0,5.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,2.356039525584042,False,False,False,False,False,False,-1,2015,7,20,2015.0,7.0,1.0
2014-07-27,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.4698445314591267,False,False,False,False,False,False,1,2014,7,27,,,
2015-06-28,United Kingdom,Missing,Boeing 737-800,Solo Leisure,Economy Class,Glasgow,Bremen,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.11504276768627518,False,False,False,False,False,False,1,2015,6,28,2015.0,6.0,1.0
2015-07-24,United Kingdom,Missing,Boeing 737,Couple Leisure,Economy Class,Liverpool,Malaga,3.0,3.0,-1.0,3.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,1.3319511409997853,False,False,False,False,False,False,0,2015,7,24,2015.0,7.0,1.0
2018-10-19,United Kingdom,Not Verified,Boeing 737-800,Solo Leisure,Economy Class,London,Valletta,3.0,5.0,4.0,2.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8811938407482005,False,True,False,True,False,False,0,2018,10,19,2018.0,10.0,1.0
2020-02-05,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,London,Bari,3.0,4.0,-1.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6112458565272458,False,False,False,False,False,False,1,2020,2,5,2020.0,2.0,1.0
2019-11-05,United States,Trip Verified,Boeing 737,Couple Leisure,Economy Class,Oslo,London,2.0,2.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.1763296597268188,True,True,False,False,False,False,-1,2019,11,5,2019.0,9.0,1.0
2019-06-21,Czech Republic,Not Verified,Boeing 737-800,Solo Leisure,Economy Class,Prague,Liverpool,4.0,5.0,4.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,1.190549815931666,False,False,False,False,False,True,1,2019,6,21,2019.0,6.0,1.0
2017-09-27,Italy,Verified Review,Missing,Business,Economy Class,Krakow,Rome,1.0,1.0,-1.0,2.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.4171274166954388,False,False,False,False,False,False,-1,2017,9,27,2017.0,9.0,1.0
2012-08-28,United Kingdom,Missing,Missing,,Economy Class,,,1.0,1.0,1.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,0.8177645043884431,True,False,False,False,True,False,-1,2012,8,28,,,
2023-01-30,Ireland,Trip Verified,Missing,Family Leisure,Economy Class,Tallinn,Dublin,3.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.48055675305519635,False,False,False,True,False,False,-1,2023,1,30,2023.0,1.0,1.0
2013-11-13,Ireland,Missing,Missing,,Economy Class,,,4.0,4.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.39057409164821144,False,False,False,False,False,False,1,2013,11,13,,,
2015-02-18,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,-0.9390398373669766,False,False,False,False,True,False,1,2015,2,18,,,
2019-07-30,United States,Trip Verified,Missing,Couple Leisure,Economy Class,London,Shannon,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.04219966083300168,False,False,True,False,False,False,-1,2019,7,30,2019.0,7.0,1.0
2021-11-23,Estonia,Trip Verified,Missing,Business,Economy Class,Tallinn,Paris,2.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.2800109802657475,False,False,False,False,False,False,-1,2021,11,23,2021.0,11.0,1.0
2023-01-30,Ireland,Not Verified,Boeing 737,Solo Leisure,Economy Class,Bologna,Edinburgh,3.0,3.0,2.0,4.0,5.0,yes,2.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7590745145530068,True,False,False,False,False,False,0,2023,1,30,2022.0,8.0,1.0
2015-03-17,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,4.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.7719291804682903,False,True,False,False,False,False,1,2015,3,17,,,
2023-09-25,Sweden,Trip Verified,Missing,Couple Leisure,Economy Class,Vienna,Copenhagen,1.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.012205440364006713,False,False,False,False,False,False,-1,2023,9,25,2023.0,9.0,1.0
2015-08-12,Netherlands,Missing,Missing,Couple Leisure,Economy Class,Edinburgh,Bratislava,3.0,4.0,-1.0,4.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.42485320075563426,False,False,True,False,False,False,1,2015,8,12,2015.0,8.0,1.0
2019-08-12,United States,Trip Verified,Missing,Couple Leisure,Economy Class,Paris,Vilnius,2.0,3.0,2.0,3.0,1.0,no,2.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.31987342911415184,False,False,True,False,False,False,-1,2019,8,12,2019.0,8.0,1.0
2018-01-16,Belarus,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Palermo,Vilnius,4.0,5.0,-1.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.18574343022033474,False,False,False,False,False,False,1,2018,1,16,2018.0,1.0,1.0
2014-11-25,United Kingdom,Missing,Missing,,Economy Class,,,3.0,3.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,1.368372694426422,False,True,False,False,False,False,-1,2014,11,25,,,
2019-10-11,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,London,Thessaloniki,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.78264140206436,True,True,False,False,False,False,-1,2019,10,11,2019.0,10.0,1.0
2014-12-04,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.7676442918298625,True,True,False,False,False,True,1,2014,12,4,,,
2015-10-04,Australia,Missing,Missing,Solo Leisure,Economy Class,Batumi,Rome,3.0,5.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6390976326770269,False,True,True,False,False,False,-1,2015,10,4,2015.0,10.0,1.0
2017-02-20,Bulgaria,Verified Review,Boeing 737-800,Solo Leisure,Economy Class,Athens,Sofia,4.0,5.0,5.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7590745145530068,False,False,False,False,False,False,1,2017,2,20,2017.0,2.0,1.0
2019-09-12,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Dublin,Amsterdam,1.0,3.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,-0.43556542235170387,True,True,True,False,False,False,-1,2019,9,12,2019.0,9.0,1.0
2021-07-16,United States,Not Verified,Missing,Solo Leisure,Economy Class,Barcelona,Ibiza,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.15704766085389346,True,False,False,False,False,False,-1,2021,7,16,2021.0,7.0,1.0
2019-09-15,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Edinburgh,Palma de Mallorca,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.07005143698278272,False,True,False,False,False,False,-1,2019,9,15,2019.0,9.0,1.0
2019-11-14,Mexico,Trip Verified,Missing,Solo Leisure,Economy Class,London,Milan,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.27273965409144546,True,False,False,False,True,False,-1,2019,11,14,2019.0,11.0,1.0
2019-09-09,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Barcelona,Manchester,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.4934114189704799,False,True,False,False,True,False,-1,2019,9,9,2019.0,9.0,1.0
2019-05-06,Australia,Trip Verified,Boeing 737,Family Leisure,Economy Class,Milan,Brindisi,4.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.05635277785083893,True,False,False,False,False,False,1,2019,5,6,2019.0,5.0,1.0
2019-10-13,Mexico,Trip Verified,Boeing 373-800,Solo Leisure,Economy Class,Barcelona,Rome,1.0,2.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6840889633805194,False,False,False,False,False,False,-1,2019,10,13,2019.0,10.0,1.0
2023-04-05,Slovakia,Not Verified,Missing,Family Leisure,Economy Class,Vienna,Copenhagen,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,3.1756879305423493,-0.2682527408267359,-1.1404296033730856,False,False,False,False,False,False,-1,2023,4,5,2023.0,4.0,1.0
2014-05-16,United Kingdom,Missing,Missing,,Economy Class,,,1.0,0.0,0.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5962487462927484,False,False,False,False,False,False,-1,2014,5,16,,,
2015-05-31,Austria,Missing,Missing,,Economy Class,,,3.0,4.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.0949167755966896,False,False,True,False,False,False,0,2015,5,31,,,
2020-08-15,Portugal,Trip Verified,Boeing 737,Solo Leisure,Economy Class,Lisbon,Lourdes,4.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0504469419661007,False,False,False,False,False,False,1,2020,8,15,2020.0,8.0,1.0
2017-09-13,Ireland,Verified Review,Missing,Couple Leisure,Economy Class,Dublin,Amsterdam,3.0,4.0,-1.0,2.0,4.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.8049098384731594,False,False,False,False,False,False,-1,2017,9,13,2017.0,8.0,1.0
2020-09-03,Cyprus,Trip Verified,Missing,Couple Leisure,Economy Class,Paphos,London,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.02506010627929027,False,False,False,False,False,False,-1,2020,9,3,2020.0,9.0,1.0
2019-08-03,United Kingdom,Trip Verified,Boeing 737,Solo Leisure,Economy Class,Knock,Bristol,4.0,4.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6905162963381611,False,False,False,False,False,False,1,2019,8,3,2019.0,7.0,1.0
2018-08-01,Germany,Trip Verified,Boeing 737,Solo Leisure,Economy Class,Cologne,Berlin,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.1664614313474094,False,False,False,True,False,False,-1,2018,8,1,2018.0,7.0,1.0
2014-02-15,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,5.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.6755191861036637,False,False,False,False,False,False,1,2014,2,15,,,
2013-10-03,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5598271928661116,False,False,False,False,False,False,1,2013,10,3,,,
2014-11-06,United Kingdom,Missing,Missing,,Economy Class,,,1.0,4.0,2.0,,1.0,no,-1.0,-1.0,True,-0.43995890559532946,1.7457718053803446,-0.03492833465869966,False,True,False,False,False,False,-1,2014,11,6,,,
2019-05-12,Germany,Trip Verified,Missing,Couple Leisure,Economy Class,Berlin,Athens,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,0.7652567064505633,-0.2682527408267359,-0.12491099606568457,True,True,False,False,False,False,-1,2019,5,12,2019.0,5.0,1.0
2015-09-20,United Kingdom,Missing,Boeing 737-800,Solo Leisure,Economy Class,Liverpool,Barcelona,4.0,4.0,3.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,-0.5855365246966787,True,True,False,False,False,False,1,2015,9,20,2015.0,9.0,1.0
2017-07-30,Sweden,Verified Review,Missing,Family Leisure,Economy Class,Stockholm,Rome,1.0,2.0,-1.0,1.0,2.0,no,1.0,1.0,False,0.7652567064505633,-0.2682527408267359,-0.7505047372761511,False,False,False,False,False,False,-1,2017,7,30,2017.0,7.0,1.0
2023-05-01,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Copenhagen,Dublin,2.0,3.0,1.0,4.0,3.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.1104353829040907,False,False,False,False,False,False,0,2023,5,1,2023.0,4.0,1.0
2019-02-16,Israel,Trip Verified,Missing,Family Leisure,Economy Class,Prague,Ovda,4.0,4.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6540947429115244,False,False,False,False,False,False,-1,2019,2,16,2019.0,2.0,1.0
2023-09-21,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,London,Stockholm,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0975807169888072,False,False,False,False,False,False,-1,2023,9,21,2023.0,8.0,1.0
2015-09-23,United Kingdom,Missing,Missing,Solo Leisure,Economy Class,London,Glasgow,3.0,3.0,-1.0,1.0,5.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,0.5992351838286225,False,True,False,True,False,False,-1,2015,9,23,2015.0,9.0,1.0
2016-09-27,Ireland,Missing,Missing,Business,Economy Class,Cluj Napoca,London,2.0,1.0,2.0,1.0,3.0,no,1.0,1.0,False,-0.43995890559532946,1.7457718053803446,2.8166650542150364,False,True,False,False,False,False,-1,2016,9,27,2016.0,9.0,1.0
2014-09-01,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.10647299040941947,True,False,False,False,False,False,0,2014,9,1,,,
2014-05-29,Canada,Missing,Missing,,Economy Class,,,4.0,1.0,0.0,,2.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.1040080499464489,False,False,False,False,False,False,-1,2014,5,29,,,
2020-02-10,Sweden,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Brussels,Stockholm,4.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.17931609726269296,False,False,True,True,False,False,0,2020,2,10,2020.0,2.0,1.0
2018-05-13,Portugal,Trip Verified,Boeing 737-800,Business,Economy Class,Ponta Delgada,Porto,3.0,3.0,2.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.6554602332010881,False,True,True,False,False,False,1,2018,5,13,2018.0,3.0,1.0
2015-07-03,United Kingdom,Missing,Missing,Couple Leisure,Economy Class,Bristol,Valletta,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,True,-0.43995890559532946,3.759796351587425,0.14503698815527014,False,False,True,False,False,False,-1,2015,7,3,2015.0,6.0,1.0
2018-09-21,Japan,Not Verified,Missing,Solo Leisure,Economy Class,Athens,Crete,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-1.0075980555818222,False,False,False,False,False,False,-1,2018,9,21,2018.0,9.0,1.0
2015-04-01,United Kingdom,Missing,Missing,,Economy Class,,,3.0,5.0,4.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5062660848857634,False,False,False,False,False,False,1,2015,4,1,,,
2018-04-03,Israel,Trip Verified,Missing,Couple Leisure,Economy Class,Rome,Tel Aviv,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6626645201883801,False,True,False,False,False,False,-1,2018,4,3,2018.0,4.0,1.0
2020-01-04,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Bristol,Krakow,3.0,4.0,3.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8983333953019119,False,False,False,False,False,False,-1,2020,1,4,2020.0,1.0,1.0
2019-04-23,United Kingdom,Trip Verified,Boeing 747,Couple Leisure,Economy Class,London,Athens,1.0,2.0,-1.0,2.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.26202743249537586,False,True,False,False,False,False,-1,2019,4,23,2019.0,4.0,1.0
2019-08-29,Canada,Trip Verified,Missing,Family Leisure,Economy Class,London,Knock,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.13646721087841443,False,True,False,False,False,False,-1,2019,8,29,2019.0,8.0,1.0
2019-12-08,Ukraine,Not Verified,Boeing 737-800,Family Leisure,Economy Class,Frankfurt,Malaga,5.0,3.0,-1.0,5.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9433247260054044,False,False,False,False,False,False,1,2019,12,8,2019.0,8.0,1.0
2023-04-13,Israel,Trip Verified,Missing,Couple Leisure,Economy Class,Madeira,Lisbon,2.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.926185171451693,False,False,False,False,False,False,-1,2023,4,13,2023.0,4.0,1.0
2019-07-30,India,Trip Verified,Missing,Family Leisure,Economy Class,Barcelona,Rome,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9861736123896829,False,False,False,False,False,False,-1,2019,7,30,2019.0,7.0,1.0
2013-09-01,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.0118829442202502,False,False,False,False,False,False,1,2013,9,1,,,
2023-01-03,Poland,Trip Verified,Missing,Couple Leisure,Economy Class,Eindhoven,Maastricht,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-1.076156273796668,True,False,False,False,False,False,-1,2023,1,3,2023.0,1.0,1.0
2015-12-06,Slovakia,Missing,Missing,Solo Leisure,Economy Class,Dublin,Liverpool,1.0,3.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5169783064818331,False,False,False,False,False,False,-1,2015,12,6,2015.0,12.0,1.0
2016-11-07,United Kingdom,Verified Review,Missing,Solo Leisure,Economy Class,Dublin,London,4.0,4.0,-1.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,-0.08848944263904782,False,False,False,False,False,False,1,2016,11,7,2016.0,11.0,1.0
2019-04-06,Netherlands,Trip Verified,Missing,Couple Leisure,Economy Class,Cologne,London,2.0,1.0,1.0,2.0,1.0,no,1.0,1.0,False,4.380903542588242,-0.2682527408267359,1.9446902162949682,True,True,True,False,False,False,-1,2019,4,6,2019.0,4.0,1.0
2015-07-30,United States,Missing,Boeing 737,Solo Leisure,Economy Class,Santander,Barcelona,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,1.514058908132969,False,False,False,False,False,False,0,2015,7,30,2015.0,6.0,1.0
2015-10-22,United Kingdom,Missing,Boeing 737-800,Couple Leisure,Economy Class,London,Frankfurt,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.78264140206436,False,False,False,False,False,False,0,2015,10,22,2015.0,10.0,1.0
2018-07-11,Ireland,Trip Verified,Missing,Solo Leisure,Economy Class,Barcelona,Dublin,1.0,4.0,-1.0,2.0,2.0,no,1.0,-1.0,False,-0.43995890559532946,1.7457718053803446,1.6833120093508693,False,False,False,True,False,False,-1,2018,7,11,2018.0,6.0,1.0
2018-08-09,Germany,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Berlin,Glasgow,4.0,5.0,-1.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,3.0373368190940706,False,False,False,False,False,True,0,2018,8,9,2018.0,8.0,1.0
2018-12-20,United States,Trip Verified,Missing,Solo Leisure,Economy Class,Dublin,Edinburgh,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.13133832902332634,False,False,False,False,False,False,-1,2018,12,20,2018.0,11.0,1.0
2021-07-22,Germany,Trip Verified,Missing,Business,Economy Class,Frankfurt,Budapest,1.0,,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.4698445314591267,False,False,False,False,False,False,-1,2021,7,22,2021.0,7.0,1.0
2018-09-10,United States,Not Verified,Missing,Family Leisure,Economy Class,Barcelona,Malaga,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.18574343022033474,False,False,False,False,False,False,-1,2018,9,10,2018.0,8.0,1.0
2016-08-19,Germany,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Nuremberg,London,3.0,2.0,-1.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.7941976168770898,False,True,False,False,False,False,1,2016,8,19,2016.0,6.0,1.0
2018-09-10,Germany,Not Verified,Missing,Solo Leisure,Economy Class,Athens,Berlin,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6112458565272458,False,False,False,False,False,False,-1,2018,9,10,2018.0,9.0,1.0
2013-10-10,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,3.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.30273387456044043,False,True,False,False,False,True,1,2013,10,10,,,
2016-10-14,Italy,Verified Review,Boeing 737,Solo Leisure,Economy Class,Milan,Porto,2.0,3.0,-1.0,1.0,4.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8426298430023499,False,False,False,False,True,False,-1,2016,10,14,2016.0,9.0,1.0
