,w_knn,w_rf,w_svm,w_nb,w_mlp,log_loss
1883,0.8256450831130089,0.884834598356652,0.9270357469378153,0.5290639707674787,0.05624355733327169,1.063645117822208
345,0.8008835191046674,0.6421236853116826,0.8725685802393176,0.4697419604147175,0.5378590984723243,1.0636841317730734
1803,0.5250532946056444,0.45526141175163304,0.7722079920510404,0.7831683782262244,0.04318578798202033,1.0637575821615044
1548,0.027252999270903078,0.5792503966129904,0.5841864507295342,0.22125947466903717,0.7204533974752066,1.063822677876378
713,0.6432040588259136,0.9840002791844329,0.6815950452399773,0.28005522479700284,0.00454951661206815,1.0638484108928017
813,0.27427733966921297,0.27424836909191685,0.6333935468853173,0.895383493515445,0.5429122321768178,1.0638722814604806
1948,0.14362664595249464,0.12863720956998625,0.8433740088675591,0.9459346586392489,0.5049959129254928,1.0638757276863222
1762,0.7801290601693207,0.36902546844641493,0.6980069489884277,0.8073175734652391,0.25600656329691773,1.0638858123073776
299,0.02119924771193782,0.3783656085107172,0.16872953510061828,0.1566079648905575,0.4109002819671719,1.0639050820207818
654,0.6400864390736589,0.03257927600201682,0.9819364925518942,0.8110475225364556,0.3985000632426803,1.0639948783271462
260,0.5024811122198399,0.9608960111459849,0.034413308433476786,0.782203843491851,0.522024397074646,1.0640719965914558
583,0.7771965357241547,0.8713333658779546,0.32711162403582417,0.6408679617930606,0.02509163106544543,1.0642012572913848
1287,0.23886022595185885,0.8109244670589107,0.014562387096894391,0.7562550368164002,0.0932968570171897,1.0642707866867853
1583,0.27807727814540895,0.5300185192085862,0.17964655938905794,0.9334571324847898,0.5044664877397251,1.0643622923102194
65,0.18606685212841612,0.4427233387343762,0.5523553037290831,0.14122365728484598,0.28204295733305007,1.0643665650593734
263,0.6047346643772175,0.3543709602188607,0.9344125335647329,0.9752340133066174,0.2097168867550515,1.0644727309500865
119,0.6582941549665866,0.7124958529027721,0.39132333253802953,0.9055542801926569,0.6756502328438287,1.064526507303915
1652,0.4032675411014278,0.06299272945242362,0.484655066828791,0.8526957862512665,0.5554509520003124,1.0645894555284852
786,0.6127657516795649,0.3025494688277284,0.943992263527123,0.465986622754623,0.5604603889517261,1.0646491350336815
187,0.621033083423178,0.7097111642728602,0.5276813743356888,0.577755227101187,0.227140767826149,1.0646762146015936
239,0.4316865697966401,0.5625936372783373,0.034478965157964225,0.3526648126244992,0.025033114153423353,1.0646984797208359
658,0.2834993854763812,0.5529265721826911,0.8015018553788936,0.7086560862725034,0.8686872490358083,1.0647204769505216
179,0.035962842458267086,0.03787404187802479,0.36069040810554753,0.926952303266887,0.24047270650711683,1.0647411946502245
1215,0.4034459330143826,0.210306316963216,0.5149539322749025,0.9870701281340916,0.044204665159664036,1.0647691543878872
1771,0.23074373951258598,0.3882619000706874,0.5535738896846303,0.46337135242246774,0.4457541314695658,1.0647819474655027
1200,0.527193446932074,0.8933715745635186,0.2346483495892786,0.2617709040306597,0.15576175756298327,1.0648150008963497
69,0.5458554497877731,0.8593921253359478,0.5816806722053793,0.43892912376900683,0.5486372372947933,1.0649470318928147
867,0.5854759732023757,0.6407313086242826,0.09387406800975151,0.6486909465092,0.30328067329787034,1.0649792241099398
929,0.6735940674855451,0.5391832275458187,0.44090964075832784,0.8997980081987648,0.016796668232113343,1.0650059657957571
1360,0.5798728475657153,0.7891066362876623,0.9506845282194303,0.44422703160734645,0.2610625005680902,1.0652021333132125
788,0.39499774390640585,0.6515926957176957,0.5290672585898206,0.6209704708674681,0.08372101029210266,1.065238637184691
811,0.6937090894296042,0.4232528846514316,0.8776991280066482,0.6085155298479629,0.06402500273131784,1.0653289374537622
604,0.2553540033323668,0.82114059041901,0.6584525160921464,0.014269591165512074,0.16745954673608,1.0653325948213268
1126,0.34729646143599524,0.23950049374880922,0.27397398506559956,0.39340173197844386,0.24420727145044108,1.0653489775149947
1866,0.6172147634858712,0.6092985040741075,0.6037919489956678,0.3915450192385327,0.23024782241799047,1.0653532529765724
1997,0.32125113793710136,0.18988876398232768,0.3250980752346111,0.845463303944217,0.017744554535269907,1.0653978044429444
111,0.6765763539147595,0.5566098792929711,0.3371743486559975,0.06152856939735363,0.6618606764235104,1.0654743157734738
838,0.8599666634908255,0.9651469343759869,0.8605487889336685,0.708197000298697,0.29569283571917815,1.0655407974105717
952,0.037488411311176195,0.7994290592406523,0.5114858686894285,0.3027036184869861,0.13493134431658937,1.0655583146304204
1384,0.15961859851267857,0.3671010949734107,0.6679489899908408,0.6154822590592336,0.707911925158662,1.0655685390906182
994,0.4626686580403587,0.8163881335551268,0.3549424822622841,0.5859031472542876,0.07200755765223366,1.0656175181410381
634,0.6387008475317599,0.3859977159582564,0.957942502574204,0.4136204943153817,0.21839358060125147,1.065671930887878
444,0.8236733478052222,0.06101405311143848,0.8709539074620776,0.427823274713961,0.907979079857346,1.0657609258729408
913,0.14092624079015892,0.7636640883405666,0.011394282939964917,0.9014553128626981,0.10406826214816622,1.0658498176475162
1196,0.6716046401738207,0.6095042812572521,0.3918435055143734,0.8619000869699772,0.4977663009718958,1.0658708631188367
61,0.018979102529046,0.5148926409269065,0.16322571544082365,0.6420093790544718,0.6524193922272646,1.0658858893417662
312,0.007509549703871077,0.037978885268902585,0.6947655501691724,0.7700031240820381,0.33188233698672454,1.0659173561272626
1014,0.7500340692664388,0.37810256233077655,0.6906869348234671,0.8674395080025091,0.2542285686941186,1.0659281912329668
980,0.31663047747999185,0.307780115311331,0.3204856580557076,0.687862863002426,0.4076019166450707,1.0659878003417793
1688,0.7257626976678291,0.9077280289469158,0.2902197478018056,0.692581554870962,0.6272739825917012,1.066013240733947
1399,0.39047354268653045,0.24575449647430336,0.27087208155118014,0.5654984863014065,0.0042668898292453905,1.0660193073848006
1289,0.7637152001365424,0.9135093411800851,0.8851666267082595,0.4008980345779761,0.08234715362928369,1.0660229921520386
136,0.08098636070874887,0.3039826175224475,0.45944298571538167,0.8529887084514824,0.6502020397742038,1.0660669751050074
1263,0.09251552268417729,0.6825679212241678,0.5894786783311429,0.670308550591185,0.6720804933747773,1.0661686938878019
432,0.47222975837417913,0.2371313308423536,0.5659754950595706,0.5688576173711448,0.34672255844703015,1.0662280291314714
1627,0.6198346665206875,0.647424492542348,0.3019825657562972,0.5485179631553553,0.05216958310321651,1.0662724948704467
755,0.7772500910389261,0.4357671498861617,0.9244957446666479,0.9041238413095783,0.16267780180574654,1.066292380761558
974,0.396774147568839,0.2665392040223832,0.12194900120607244,0.2240362796708626,0.6934013213702079,1.0663233833591075
1296,0.020721245864569582,0.140991281621352,0.8732401788092498,0.5891928822331061,0.7726963497165714,1.066374911962653
803,0.9464971642420538,0.5382006166071115,0.4782042056514738,0.9522786019596274,0.39736422040220676,1.0664501172197127
1944,0.8615708017791982,0.4867603600340469,0.005153678958275343,0.9020359798793395,0.6634910758850092,1.0666991618891608
989,0.39886013741789206,0.8548725118422805,0.02057058160348124,0.885301061185021,0.07993084634687297,1.0667172620776506
1453,0.3814564269957347,0.5679260372613465,0.5136851734333692,0.38925011895081063,0.8951583598015843,1.06677387172462
584,0.6557089710343877,0.23787886206922004,0.6652302100156722,0.9577349703385974,0.349931414764336,1.0668046817682726
161,0.26739411888819065,0.21189323358329448,0.4692896443862513,0.4035183245352387,0.507490468678429,1.0668375407114943
983,0.7503415206327495,0.7314507071695426,0.38927774841544927,0.5675708688660095,0.6421126770862334,1.0668413683089923
1494,0.7246388736971502,0.847104932370099,0.9069756358815445,0.528814545849322,0.9497024054421285,1.0668424403100079
624,0.49455802281536043,0.8927707776907586,0.3091078685159159,0.2967872612314624,0.2120673277398344,1.0668481461080586
907,0.5493894586745369,0.8784439577773784,0.7257216290991848,0.38730896140380944,0.599666954161873,1.0668661119733014
582,0.5548966433603245,0.44432373949111603,0.13869168434689083,0.6414978583439137,0.7535529948720981,1.066899171952126
275,0.344956018165235,0.19584231565590549,0.3705075507201756,0.853999335980434,0.3401780142486641,1.0670012846851342
1250,0.48188052445406404,0.35413001453636705,0.10582397627361051,0.5785855575736425,0.1621692337620052,1.0670071628020317
450,0.46951791477456484,0.5847529433644236,0.9645298980280943,0.6703415843172574,0.7981795429062566,1.0670612711013365
46,0.601814322815913,0.8738952271420697,0.7270922444082525,0.8019653134095842,0.7436962255376767,1.067081174197716
883,0.1745539038161169,0.2990778570202741,0.6175886907574415,0.3479376590690937,0.3923993044881531,1.0671765787590868
911,0.2343962981136517,0.41594027532765576,0.9846268889011417,0.3216937954442448,0.0708708474203732,1.0671860222747387
881,0.41112835957234295,0.9290419093154549,0.6862576060380837,0.5595188765951176,0.11743644495439376,1.067186131246502
476,0.7387930734120439,0.9921906780061694,0.5829146361399249,0.9152033388178457,0.5551872259084001,1.0671910797005877
1436,0.40908165793932616,0.6635857935920858,0.42107585118363366,0.26713348393443426,0.16628486898837047,1.0672726201944773
681,0.5593041115826439,0.38263543231753083,0.025977982352386797,0.6955665404959017,0.3642184316603856,1.0674002267268636
306,0.9441881308752732,0.7278504884077562,0.65603106081161,0.5597087131001387,0.791825463212868,1.067431576991574
1204,0.20363548586535718,0.19924020195153946,0.9767307518792656,0.726684695898688,0.5209328963375154,1.0675412789234142
1441,0.18973298685449536,0.4473476479334292,0.9415554985941871,0.008961352049959292,0.7006300733711922,1.067563413449062
310,0.4544545705144106,0.5249451539424141,0.8980057982414527,0.4852130327807821,0.287454807418576,1.0676885186492353
1277,0.45682338013274004,0.9105981651467925,0.9261592016089671,0.48047887353590346,0.6648276056748214,1.0676907534337647
1362,0.8718747886570262,0.7250958113457895,0.7675373531350254,0.7078321952150027,0.5818837588541638,1.0678386983093868
247,0.3660783273569883,0.319641872802202,0.4448713821233018,0.33730733987230843,0.019790168780127737,1.0678496484981266
668,0.2512703195771633,0.7501033529149406,0.680962387447523,0.11176337446455564,0.9697153411746443,1.0679079731122383
1016,0.9483189882618368,0.6618151141084223,0.7332163211738336,0.6072603594095644,0.5221013506264471,1.0679285988972576
159,0.9201109445157932,0.6819836896661968,0.3222396099215121,0.8225936276851453,0.72239526183935,1.0679662411785389
1940,0.224725238329331,0.8730894750949759,0.10604354517113546,0.8735472955688367,0.14374033292380584,1.0679759673985194
774,0.8680314201260113,0.8856620475424861,0.5540669863446052,0.49861592430782087,0.3096966805965471,1.0679857783293027
1656,0.40433759319367124,0.9103805773266325,0.7238443114736779,0.7036784153872697,0.8762546122314194,1.0680332903772076
1987,0.3960746422973108,0.27681285052606386,0.588843925843955,0.6825991991030524,0.6535859001055472,1.0680982154646261
1343,0.34144193617847973,0.3476549292054244,0.0534937353078383,0.7136194218087004,0.6971558689478377,1.0681412809295894
757,0.44428339984036624,0.9167154451083546,0.07166307159400565,0.1998718708416275,0.10609857143676027,1.0682600584462145
975,0.09034801910368295,0.6911838439311646,0.1635061419299485,0.9364885674502363,0.7469575013262649,1.0682734036271744
1164,0.6907099719978882,0.46818831532226246,0.3319303295668937,0.024577622382921382,0.791864042900992,1.0682807144750077
88,0.35865612867924535,0.13662478959326885,0.005517311805678715,0.9285073502661857,0.4955199211597091,1.068569564204416
773,0.45052220130715337,0.911657236179999,0.8224830808053231,0.870577063091689,0.9366743668644048,1.0686407300274057
336,0.8109190862023401,0.15510540273228368,0.9850322252230607,0.36800188017706015,0.5235522783056026,1.068646256761101
1606,0.9404896506362881,0.7818164177944371,0.421225239621704,0.513897247095088,0.6271701807012032,1.0686819581455178
1129,0.953918615167247,0.4923693819866386,0.6777292516387193,0.9475940509446401,0.17285911580494473,1.0688134959509603
916,0.2729125896136453,0.6367823057941594,0.6860152996336364,0.07491977420788176,0.030251112361851407,1.0688220114531377
680,0.4249158853015609,0.7000173580791907,0.272434078166617,0.6122137646467437,0.4014127337600405,1.0688460468620995
156,0.6423231162467294,0.4549175141485846,0.4257501263392204,0.20846257372341648,0.3173134625210797,1.06885560173067
1956,0.7211561254563718,0.5571557059758676,0.967491103393029,0.6176304569409072,0.5761224402414182,1.068860192502485
1514,0.4754610177870229,0.6358571957581319,0.5591309081301264,0.6266396151748698,0.08044192085272173,1.0689719621262812
1142,0.8910900352759529,0.9012846871828788,0.19237960964688372,0.5362252650181071,0.3549746089422192,1.0690208416936247
1403,0.7055054773426005,0.8151624286261749,0.23958040839636818,0.9599335723830386,0.4437078552627355,1.0690893406717084
1124,0.6127087792822824,0.584268469027256,0.47994339253672225,0.24423855267149264,0.9930424367752014,1.0692102476186214
1623,0.6018900244095874,0.2851912464446208,0.8130626517627324,0.5766513286930599,0.1105885955911885,1.069246706596513
626,0.5678042270199379,0.7341086027171305,0.3826023898381914,0.645911326787369,0.9809884476309184,1.0692852520610978
100,0.45870607222777093,0.5049661531391673,0.43151064137581674,0.5832265823013375,0.5997967800746042,1.0693285054949935
576,0.35065242418600917,0.36773150756833306,0.3461036449997985,0.3686095864617934,0.2884168840900826,1.0694600075713983
1040,0.20441804856565327,0.13397907319041902,0.418619221927337,0.6936765889288529,0.5217141590213725,1.0694875625338054
871,0.6254380097946048,0.8686258797711734,0.020483666748492668,0.36343696163837624,0.09253981923717014,1.069514302418837
1681,0.3605834243037479,0.0043368623666425465,0.73520504317834,0.9815198375335293,0.2785630146027409,1.0695585601007316
1773,0.2797664372575359,0.8651053132230984,0.6145733063409327,0.8087475067818246,0.7595610908720137,1.0695848065166702
1434,0.8483974509280312,0.7200185994725345,0.6056039373065493,0.6115887748112601,0.6071729932491114,1.0696117716806552
1370,0.8009242065716266,0.9720359848442819,0.8727217057159551,0.4179446454000342,0.9630084891284936,1.0696162032135907
83,0.15673690719812228,0.2450082581468651,0.08358940895827116,0.661805187369469,0.5649884084653205,1.069623513262331
503,0.943688447139487,0.5424577811231283,0.6826850453349167,0.9625439883620066,0.13604346625413533,1.0697885682701098
258,0.6809778771497499,0.20947309478987608,0.5509768174103828,0.8845141394194889,0.1849289666068724,1.069809188533279
490,0.9049010008987514,0.6208831889017624,0.7885803087761984,0.6846506059709225,0.08004209494785441,1.0698458540055322
1161,0.4332899493264265,0.46588074008268165,0.16661231594116166,0.5987739266204101,0.30169708181578714,1.0699514482569275
1780,0.8076404935459527,0.6846695656668443,0.6767818623054166,0.44476962051926305,0.12199574590350737,1.069988562629133
248,0.5857743419533595,0.7648928692087272,0.8595955279980105,0.4292887607884114,0.24218061732813023,1.0700498296338778
555,0.755301266805633,0.9671156656388058,0.6158436913553234,0.9696796369976136,0.615803011890519,1.070121048189493
1172,0.5557586045163748,0.6286934768197358,0.9382258859050668,0.8678863832061051,0.11065051827748307,1.070182490326462
473,0.04235970907913478,0.8247437596396632,0.8585976467403772,0.1916570127518531,0.5081709693053711,1.0701990633058722
129,0.41811307929394614,0.9788993163837146,0.3289073881272754,0.06814527919350011,0.018608982056138146,1.0702119160502654
1144,0.5860225532905051,0.7782826746326492,0.47332221765851523,0.6396279997959486,0.4819499309490374,1.0702332003513244
1785,0.18889305916564414,0.48101779521376453,0.373374129796218,0.25348569137876986,0.6106598906089381,1.0702491620801717
936,0.34500442261382114,0.35903817172430896,0.7383724736083298,0.3474932767387783,0.8820778394805731,1.0702620083444925
1819,0.8676568636034221,0.3547127646300122,0.8368716107281247,0.8839913975796051,0.3736709192721671,1.0702995007851932
1431,0.8336041040398501,0.8676212502453514,0.593482550696326,0.5244411358108102,0.8212542204801828,1.070307274124818
1382,0.6099842213774669,0.06227681855712264,0.8562387315297203,0.9904425256185809,0.21862687984276408,1.070330442282419
1814,0.7013690383650508,0.42659156124020514,0.6066160587314451,0.675845851697774,0.7131728974781567,1.0704783419970372
374,0.09242222216680551,0.03313942591049024,0.9756358242173655,0.2223074152769967,0.8411879686091092,1.0705086120371856
1428,0.9192090589378897,0.9449386328467455,0.06519027459393623,0.6886968484359981,0.38912493380529045,1.070520355865829
1141,0.5348028904406227,0.1834467780147836,0.4174775653322875,0.7925085621590374,0.08251870285548213,1.0705456796486335
1153,0.24613364556522932,0.411584747565948,0.8050418010782142,0.48697933771535484,0.8557924415005371,1.070656523566119
349,0.04119777356360155,0.7554370456759129,0.24504727806499738,0.6480373357321096,0.9880066964688533,1.0706958629009218
792,0.8149496889575818,0.728599985301975,0.39405263613628483,0.8923113982184694,0.2575724294646764,1.0707564056342496
859,0.25912003993452826,0.9770732387581966,0.43667548994176153,0.21225516590149107,0.09812113012413337,1.0707610472352413
1219,0.15703905506781102,0.21583009439396883,0.007425770290333311,0.7920271577803502,0.810970216620835,1.0707626149986906
1417,0.05457185973789325,0.0850129212297307,0.8348746729092651,0.9723358331264987,0.8479821566705714,1.0708019269906888
1982,0.6717019485558627,0.434236220078672,0.6616229051395204,0.4847507287432419,0.4143530708706815,1.0708145163831406
1243,0.8276486007592508,0.46347308432776546,0.5083871924934632,0.9803108420781708,0.008476784397932757,1.0710130115639633
1551,0.3625396287513468,0.9423804464735288,0.9078252630279935,0.31418199873328967,0.9048432539293751,1.071056911992817
1159,0.15175019668914735,0.607355974731185,0.9194826575002354,0.12512481250400254,0.5962879687633965,1.0710885202078102
1220,0.8423204613364924,0.6818997969912798,0.21989630934300486,0.6976392828923413,0.2342376176597768,1.0711059293471554
1601,0.7153472110901111,0.6522238408452675,0.3762412811634346,0.7643431035201843,0.3634984670376864,1.0712464000262245
625,0.6230087799207866,0.16849960469094927,0.9942135791847108,0.7996788967294726,0.7212344981385999,1.071384703434389
1833,0.8849594301606428,0.8097723481451659,0.38750843929574397,0.6006404083473693,0.1269826624721152,1.0714037735142088
193,0.7090421287009674,0.9830992976545492,0.4989184136591863,0.15121425903397756,0.1774323363276944,1.0714324113511304
120,0.6168988274281693,0.856922816141154,0.9478361761303202,0.624396929916848,0.7447836272373606,1.0714326858213519
1285,0.4596915615999636,0.9844736725487394,0.08003263065348698,0.09222058994292825,0.07773929458153406,1.0714489470468755
1774,0.14753880657694218,0.03893709609804996,0.6985581806116614,0.2588950061740074,0.633310144400246,1.0714810373740702
1981,0.8019771936885839,0.5972568725943675,0.34150431433582384,0.6649078517911802,0.06128712140549142,1.0716676068640043
496,0.39680531377303885,0.4619578324246746,0.34951528161035184,0.15650079231670633,0.00992500151248532,1.0716850124638744
1464,0.9104705829339165,0.2613491491674168,0.41737593640126724,0.6210110256049322,0.5168732198658571,1.0717019547366742
889,0.5722481048574026,0.5792119966506488,0.2281024932958302,0.9792572705759791,0.05570116195719421,1.0717299667012177
1707,0.0412553931457893,0.7935575422334027,0.9647984475063021,0.35159556151229965,0.1776797603215028,1.0718716136369109
674,0.9636047607949884,0.9781686848353776,0.7944232096786262,0.6265736361211329,0.37931527611192417,1.071916297046626
904,0.8341929911290145,0.7541221680399985,0.024088287985178813,0.44848721838628713,0.9488447148893988,1.0720249962693245
861,0.6029607091391265,0.16244178916056617,0.586614085546102,0.5585342626136331,0.11651582313822229,1.0720454774503445
525,0.5785362079141908,0.8853339241680751,0.6303214520287628,0.20727723947852006,0.7874926445070995,1.0720965661201898
1044,0.06579858393430993,0.006108131060653221,0.3146018804699042,0.9082682044660911,0.9693903689105287,1.072137504801685
958,0.8961409140512792,0.8599466822704268,0.733982423959517,0.37136158281490594,0.956385160944317,1.0721906606898186
575,0.11773782776037744,0.5449299131382742,0.8137402284641702,0.6265207420408442,0.8132800106302469,1.0721919480765014
1831,0.17688958179768333,0.8924494945181041,0.6082167141335585,0.8971135945758559,0.20272961772024845,1.0722817903300916
29,0.3467690140661207,0.7150222518845326,0.9119011775966075,0.11839196256112439,0.048568848495699646,1.072334296540237
1113,0.9165774483476424,0.6998624639392649,0.21596571509446993,0.9668329049736746,0.2341249397594204,1.0724514792009323
102,0.5371480990896803,0.8988732878079376,0.19360687004149613,0.29568528263082705,0.576657404777957,1.0725195538695647
1848,0.3404069194500575,0.3247611562308391,0.13041108274874524,0.48981426940514816,0.24736275544017683,1.0725516062053453
594,0.24439041980785736,0.2908432228387938,0.6737891434058435,0.6333867084377621,0.44956777660656433,1.072575570766589
1067,0.8408835698059953,0.8231802029867288,0.7779674221912348,0.5993676578770196,0.046957085671069376,1.0725786762722365
1941,0.9521974315090871,0.9244052621563495,0.4123384760966021,0.5969765667554972,0.012273086436172642,1.072606435463533
172,0.45661637550804024,0.5930286129471982,0.3111415097828186,0.2654098805889539,0.15546000490783018,1.0726593583300728
146,0.5345767896726873,0.25264933812857227,0.23615191612205622,0.6046652217152398,0.06217634892220836,1.0726963434983023
1168,0.8170599605992034,0.7315085951935086,0.5786601336880407,0.45009134147686614,0.44120160396574426,1.072710871064256
985,0.15171023697558583,0.6762772645877597,0.5148136651294134,0.654266026564652,0.1689136524282664,1.0727434410821206
1134,0.2514303768114784,0.2174898828232399,0.4363625928949656,0.9536803776705917,0.6755322320255074,1.0727491834565182
667,0.45504305112227694,0.9629706016663747,0.35047378718996036,0.7302725643639905,0.7387140914865747,1.072796251155166
292,0.7160115002272899,0.3720932066331558,0.7477602763683139,0.4104423472475158,0.3509672060106592,1.0728079573011733
1526,0.812269587634877,0.5580382883285954,0.30484142794861446,0.47524460772511645,0.23401877067514298,1.0728082373583148
1192,0.5529998345960986,0.7272928760001218,0.6477163470251798,0.659636508262256,0.8985352474510266,1.0728839095185136
917,0.7973541018041719,0.3608033056447921,0.6566833717747266,0.6474811755725054,0.5997544065412663,1.0728939890953662
1221,0.3202191700616299,0.4132310158909188,0.5554827387069167,0.10758960166811715,0.06761148747362211,1.0730013588581921
350,0.9548246610514384,0.8101794638013151,0.16847455231264308,0.8798792685644472,0.15182884267285823,1.0730041148455696
1211,0.18763633932765544,0.7624162569562587,0.4733609278151155,0.4722030397677901,0.822872162878191,1.073021609181824
1034,0.7954050985278983,0.8105703256299471,0.7965030931958128,0.29487744791849035,0.5750816990443836,1.073084334399034
1315,0.08329107997447127,0.8996490305131124,0.37662933355172823,0.12510901374386163,0.5195941498317515,1.0731817983112215
1297,0.9899340244854009,0.4724746349789406,0.4969927083647321,0.6052177230300969,0.4264510635964175,1.0732210951190573
1594,0.7191054302375225,0.5749364010627507,0.4487001718174686,0.42423915386870725,0.2222942963347656,1.0732448490671025
1735,0.5274570573778925,0.047546250663283995,0.8334477963484375,0.5481726294932742,0.47883422212742444,1.073273386945189
1984,0.7670428276931702,0.35080403716120256,0.8251689810116016,0.714952240179645,0.17770880037440007,1.0732897918239188
1736,0.8967467838510594,0.8302299162456978,0.09797305499757847,0.7344438242378466,0.7238740419590386,1.0733961325049057
1415,0.880154085051553,0.3694758072475135,0.665839229622,0.8650384626257579,0.0092619864906206,1.0734291891392846
1314,0.4595940374022994,0.12498728165248596,0.6167048577427929,0.6156129060690204,0.23529200779223158,1.073452695581728
2,0.7076285511869377,0.8781273666020117,0.20012448556373263,0.3993472288258877,0.10403971525485778,1.07346793743646
135,0.6003943618562344,0.8410124397939359,0.5261592275313696,0.15607563686935766,0.05745048027641053,1.0734684876299538
1490,0.63356069110055,0.34225622890354346,0.3470737389694487,0.8922575260463508,0.5151143362443065,1.0734946757212638
265,0.06090636566267549,0.7704699912048094,0.9591073848635846,0.7404058084133477,0.7850383838837531,1.0734991066279245
1971,0.8037090696017348,0.08516229872391623,0.7825664956366238,0.904331457374897,0.3644297192839582,1.0735911794526891
1869,0.5716882842639219,0.6504500905551948,0.5999764813400158,0.3846288658996603,0.5429662090128032,1.0736767173041053
1479,0.7245100203523092,0.12612147305434185,0.7199576920206502,0.41808891268056547,0.8583958268469137,1.0736830006958569
144,0.6689175246120647,0.6902558847480696,0.6135346837021817,0.2014875650311142,0.6128260474800972,1.0737062753888709
1511,0.44043356986504,0.01712256915498178,0.39554259918417267,0.21126120442240104,0.8664808620059528,1.0737245876968928
1031,0.5254225802098941,0.05059108347531105,0.6736377729014569,0.6767869511503055,0.01153895872824573,1.0737477470868673
914,0.4330131799203043,0.700258858445743,0.2574345821296592,0.9003154293309907,0.9785829934719276,1.0738182943974273
1165,0.59637102656948,0.9822612350575997,0.6370948767152943,0.1657498190468355,0.23248556673213638,1.073819128475471
234,0.44844741201544147,0.7773648762144286,0.9233102301255709,0.0014337972113189767,0.00405225765224948,1.0738273160225233
620,0.5256788323890672,0.12995435053665327,0.9383663845736946,0.5141657965953207,0.2075947970805454,1.073929470802263
721,0.5702615140769361,0.9263518153795438,0.6132465069264773,0.16234179942512073,0.2228652156819788,1.074044532050844
493,0.4501671183536168,0.26674941083082315,0.4587520140851796,0.2128582263001586,0.5108451119838578,1.074065226738154
1887,0.14024017379019804,0.2536313841008997,0.8902044071291819,0.6717131861238624,0.1419192847184495,1.0741122078693888
708,0.4972052464560771,0.3345949862067532,0.8093505200743607,0.21205784750005385,0.0022658979312898397,1.07417239919957
1021,0.983702976697148,0.4847605007697019,0.5767132488928162,0.9726472149001512,0.6850534625519116,1.0742289120363657
1210,0.9804122380033258,0.7838637411415049,0.2950269954001804,0.8636243577524887,0.8081270201030845,1.0743102437793994
1794,0.5547372654763101,0.5682436203352144,0.8085709382413623,0.07438373690976352,0.5678434005449019,1.074464075170233
1675,0.637232446838619,0.8292115871038538,0.9546818427237173,0.733085221518782,0.8413545722940391,1.0745485663769303
1677,0.5550984821823414,0.7012867797025644,0.8241908930523704,0.9769869615467657,0.9846340172309708,1.0745696127687652
1329,0.8973069355049231,0.36256404159210376,0.9047113771513402,0.5975799680775769,0.6253983979645517,1.0745719510689458
158,0.8718698431026877,0.29328252586204606,0.7000524463792173,0.861883470878238,0.055652799834800426,1.0746058870143949
711,0.5743260587985026,0.9140961404151554,0.4235817113218351,0.8680710319731915,0.7145362917905888,1.0746657076908073
1179,0.3751095765163609,0.9313106418024891,0.06735832971209299,0.27969843286335294,0.07838487965641783,1.0747121793301146
1683,0.2069521507688239,0.13721048568234218,0.5881670424975561,0.47679873327249334,0.9287441703894512,1.0747258531886148
1749,0.5655569092260495,0.15412841623957874,0.02975598759700271,0.8483637532455707,0.6567199533496354,1.0747277233494226
1150,0.6547572443756977,0.5844153093491363,0.2480768803523875,0.6372567390802019,0.46797856269141913,1.0747894960725068
1834,0.8397288239959273,0.9471388095366993,0.5277034893743108,0.30985982733428585,0.012387429475897327,1.074791414384848
835,0.9833691970612134,0.9360195200312674,0.2000695356456197,0.7401164558481368,0.33179367073581145,1.0748267905741542
1520,0.7766846221351822,0.3148617408076678,0.990531783391483,0.8377027671460552,0.5634795202138172,1.0751672440473723
522,0.7345236086039487,0.6398836731182634,0.5791914447836946,0.10808136705570881,0.8180950199763083,1.0751772208044845
1105,0.8905154606550231,0.2652734208521622,0.9553552554758575,0.6046253731750649,0.1500119824481314,1.075228968307099
1678,0.44892174312191313,0.6083785261761246,0.026287390219323026,0.19304814904071066,0.13701996667280814,1.0753163516209947
1555,0.24054826589119715,0.00026435901454702204,0.32060675196733657,0.7952249864959151,0.3286690530375169,1.0753654387356186
1264,0.2684851009401714,0.5417399203455756,0.8497155243892517,0.9788121450189913,0.17773327581647236,1.0753804321756963
716,0.9699636134263636,0.6743841718702225,0.3588434979140933,0.6054967014332697,0.14423378962029887,1.075475489443382
1313,0.6490405932332907,0.8697159298816534,0.37092618247674536,0.5246344133962454,0.5709854130981069,1.0754788132426374
616,0.3411032225336428,0.5626708600124123,0.13947578565991625,0.06912654192008338,0.003179214813795239,1.0754933128653943
578,0.6515315671988313,0.1831654696512175,0.39773097331442053,0.6922455499311472,0.11572843358464391,1.075533445529348
920,0.7803541186339109,0.06250896332430567,0.672300895994488,0.7362195062430051,0.206147166163544,1.0756257153248385
782,0.7253278567777118,0.8744564636768672,0.7856681869995052,0.18186013733065098,0.08233943078200645,1.0756375459232987
1079,0.19981091504153536,0.7413980500536294,0.9853655792908126,0.010971790065475773,0.437693645117737,1.0756443415656203
930,0.6507023945048845,0.6979460420768693,0.803557007894418,0.7718540834271448,0.533606033891856,1.0756658140549524
1400,0.23277340843484395,0.011460465021272404,0.8023083427325121,0.7574590020291264,0.9866535435382718,1.07566969012227
