,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_reg_lambda,param_min_child_weight,param_feature_fraction,param_bagging_fraction,param_bagging_freq,mean_test_score,std_test_score,rank_test_score
481,242,0.1393200887897324,20,183,5.098640095504576,4,0.04590747534427881,0.9697598607255926,5,-0.5783826558932119,0.035595800978848915,200
212,1387,0.20909609814085142,24,153,5.623068158779098,4,0.2967259747583337,0.7209355503146033,2,-0.5790583875547671,0.04889760013049662,201
177,1360,0.14100186776642173,13,21,6.315702200925205,3,0.6364353147384489,0.9424754854244686,2,-0.57963029396359,0.013514265589580254,202
460,538,0.19313444645233,21,147,6.906897711480066,4,0.1923277766019601,0.9810560823432914,8,-0.5802406666072683,0.03839228319619778,203
15,1763,0.05368808744336672,21,95,3.5630783807697495,3,0.37066231068149913,0.9533615026041693,6,-0.5807042061383605,0.03388300497271091,204
104,455,0.18442478178883032,13,71,7.900946371240867,4,0.024307045218464003,0.7403178412063546,1,-0.5807081175722667,0.07728755844417269,205
456,1187,0.06505764269037204,20,74,5.993121161394377,1,0.5224247758473644,0.9577026894603247,9,-0.5808417472665789,0.015464843565511349,206
151,1560,0.17516335011295256,11,161,9.087113092693679,3,0.033105353597301726,0.7634420421172294,9,-0.581940053888815,0.03380428581691498,207
302,1945,0.1705171359159626,43,129,2.7783207278173445,3,0.27769991297761376,0.7146885450003284,1,-0.5827665654952942,0.03710514471950876,208
256,1426,0.02250844537947369,29,60,9.331233313435577,3,0.30342338147970616,0.8736077464695501,2,-0.5835915395751952,0.03559195988890656,209
307,1501,0.11991673134442872,34,146,7.498607644364663,4,0.481093999899691,0.8476212087043666,3,-0.5842826101949836,0.03700259403636549,210
361,1564,0.055076253601353174,45,29,8.472044390335817,2,0.29888779112648334,0.960382934047229,6,-0.5854669445302776,0.030394106687994086,211
366,1284,0.051837093081585565,44,78,7.931528739967394,4,0.3619778946060938,0.717559977057202,6,-0.5856876731168519,0.03512523829851353,212
8,114,0.1185392166316497,42,48,0.7456064367977082,5,0.23193826265303083,0.9347004662655393,9,-0.5861153173566546,0.03527145020604036,213
370,286,0.1381230367097775,40,87,5.650953124527563,1,0.20539884949707585,0.890760042587188,4,-0.5871634636436712,0.03524954788957416,214
136,1293,0.13317263763646092,3,37,0.21279410850387137,3,0.7099224211065879,0.99514230676261,1,-0.5881978429453356,0.006754106947124627,215
428,192,0.11933705101985775,2,179,9.451241887560087,2,0.26876621049230465,0.7686775630821798,2,-0.5889965492906101,0.1398031587261811,216
93,1704,0.10431523771003168,36,65,7.459845255487181,1,0.480554605080197,0.7010843597657318,9,-0.5895769867873156,0.04711149728356046,217
79,1201,0.10215575360654515,27,48,3.21592764680029,2,0.10530233816947464,0.712721872594066,6,-0.5896632078420571,0.1464324071757364,218
71,349,0.13362564809157917,29,165,4.762206967890141,2,0.5406435406806268,0.7828910596032226,1,-0.5904427557616869,0.016477955440985462,219
424,549,0.033510260030043995,18,137,7.8944219419519115,5,0.19138254699563526,0.9887716910062718,4,-0.5905411780540297,0.028892589734814313,220
301,1425,0.11331452568919581,39,116,2.190788091018578,1,0.17352413696635718,0.9443120284303073,4,-0.5906906475008518,0.03698829091462242,221
49,512,0.10920749085868124,46,123,7.350810438038858,3,0.21594867730636347,0.9726454675891159,2,-0.5907437295606408,0.1558036231796582,222
18,1510,0.06078308278686894,13,116,1.480969299533999,2,0.06126487521609544,0.9812075835580711,1,-0.5907761160779754,0.06795619517776297,223
165,1424,0.024489377558911778,19,36,9.52658638038717,3,0.0191802265273995,0.8241447835694294,1,-0.5915798035272382,0.061591807842063646,224
78,1589,0.05476981318126412,22,95,3.4762921448268354,5,0.4855289624773586,0.9670230954084109,2,-0.5922570231182325,0.03478133510018882,225
17,1497,0.0638824667597043,25,163,5.188006217433661,3,0.5570244659833136,0.9136357677501767,5,-0.5931818969517483,0.014951160909399483,226
326,1076,0.16810195885497703,29,187,2.7577756825135697,5,0.1132153516205357,0.883386569827703,6,-0.5941972395355734,0.036723217502642874,227
129,1352,0.05928040664782137,4,111,6.947064708544268,2,0.35351359749695954,0.9819702198755812,8,-0.5942360826156714,0.034413505828825935,228
62,1428,0.14908222462132953,19,17,2.945039468394299,1,0.2098622327115005,0.9110804436345199,5,-0.5947780302965819,0.03765218449799949,229
403,1618,0.1290719322517208,28,23,2.9730079030733365,5,0.12371411172206237,0.9627024253898229,6,-0.5948973945431668,0.035574201469418226,230
263,1852,0.059909239969901225,17,73,0.6537615756438524,2,0.725941118611619,0.8102879412382209,7,-0.5952655544248936,0.006117243953517069,231
284,719,0.12544994615372262,18,142,8.437473264067243,5,0.3540493089745459,0.7765041671658346,9,-0.5954519118082924,0.03410260128977618,232
290,998,0.18166833535982418,20,173,6.993253751262037,3,0.23122949034488668,0.9959616483067721,6,-0.5958642290379749,0.03629564450533278,233
332,293,0.036887025881624375,22,172,2.7876987241455304,4,0.5571006209143153,0.9750888169722243,3,-0.5959834162882875,0.015264733799910774,234
52,1465,0.19051058133591336,21,144,8.955332284962005,1,0.09146785638038676,0.9959635041789499,3,-0.5967999529298428,0.03687348171547421,235
254,1442,0.014586562253608406,20,113,1.4900973614924344,1,0.4856950588014601,0.8946390648975012,2,-0.599494503330167,0.04246208958720832,236
298,678,0.036338687694407706,5,89,2.6268564259865177,4,0.54437682624733,0.9810535092342065,4,-0.5996380100225922,0.0148218424844961,237
98,1138,0.1561098273618603,43,114,6.200827559285135,4,0.2729244708708626,0.7467592162833456,6,-0.6011173501774666,0.036234035573697254,238
250,1858,0.0835881502604169,12,73,8.766607618282006,3,0.7668780492943104,0.9982935130924928,9,-0.6013527031514021,0.005687646061175056,239
126,154,0.06942434312463501,36,114,9.54096936539633,2,0.578046265095554,0.8154774947082799,4,-0.6013856945839489,0.04981174071495311,240
411,1170,0.02827829726635528,24,66,3.559810324883944,4,0.5741016514687202,0.9550752987583742,2,-0.6016237897610102,0.014566817055138032,241
437,1605,0.10679787363594943,29,64,1.036885807342765,4,0.5327305878358867,0.8477927736125521,2,-0.6032965204867966,0.03420020909511367,242
161,1909,0.016226816576902274,26,18,4.715424601025127,4,0.17835271617981582,0.9897690690456468,2,-0.6034793563810006,0.029726310959536043,243
210,616,0.023884768549218675,3,175,2.3372208191043304,4,0.2904470816072305,0.8467824316819202,6,-0.606284240373437,0.059640419094454215,244
138,1482,0.06433739421380082,11,87,7.375923015888914,1,0.4687981937095889,0.7150387092825043,9,-0.6069847170854212,0.036024806058214766,245
150,290,0.057738006260203506,43,158,7.527266395576412,4,0.27386701420873794,0.7629362638810103,9,-0.6070248103404182,0.029900534809245018,246
309,1801,0.034111683280738055,3,134,5.339774725477637,5,0.5819387138182142,0.9450293873379276,3,-0.607413149717175,0.013869518070646035,247
224,762,0.013537561922651445,3,34,0.6135962711066816,4,0.010262679835186632,0.875804675453164,6,-0.6079898519687937,0.029161870063071728,248
472,286,0.16994358272374394,17,92,5.138607345765979,4,0.1024392626377775,0.9748156602329923,7,-0.6084372402874834,0.03738475710740539,249
31,1169,0.20891010215946823,31,120,8.83504022266259,5,0.04444697968600267,0.9288016796836732,1,-0.60938168593344,0.04826580953875678,250
353,1800,0.1770960451484389,47,105,3.373555467690927,5,0.22139821461509748,0.7446048849285105,5,-0.6120292267357387,0.04117415943941802,251
426,217,0.05237886608802182,12,146,7.49400452801159,3,0.10354788094898619,0.7421381937925332,4,-0.6123918564675168,0.03235484031534934,252
360,730,0.12644175195364624,41,136,5.307473552868358,1,0.5405974024213636,0.8936308278840805,7,-0.6128646982787076,0.015510280656424371,253
88,174,0.18932205259480417,21,7,0.05310006397605417,4,0.7978318724670316,0.8641587307958646,4,-0.6131557633381514,0.03165131952232464,254
321,1477,0.17770984298056566,4,163,7.090237242870318,2,0.20505686706739262,0.9129030124595904,6,-0.6138091996333643,0.0363421761075974,255
97,1739,0.18991491465491372,3,107,6.242479959139921,5,0.1934480291659857,0.8754978701553355,1,-0.6140314501711893,0.0355619805253081,256
73,837,0.15081595361984473,40,41,6.080978495418852,4,0.500044545569237,0.7115130705253355,5,-0.614232151017383,0.015271693314645066,257
286,615,0.17740822504858803,24,189,5.126647531450529,3,0.18947185004857678,0.7668528045884885,4,-0.6169884071702902,0.03863102165672673,258
173,1935,0.09673106679127778,33,85,0.208711392915381,3,0.6987478953887658,0.888073037078666,8,-0.6182574390061616,0.014814739868386103,259
337,1503,0.025372415055232703,35,147,4.782698841952234,2,0.2466568855835604,0.7403764799910085,6,-0.6183110349105878,0.06827064165361697,260
134,719,0.1757830948301355,18,191,4.810718838440864,3,0.26208937386217196,0.7219530458585899,3,-0.6186118143819469,0.03619149733789809,261
285,1035,0.1452355124150868,3,159,6.816794824016201,3,0.10974914583595716,0.8015899498288098,1,-0.6187020206744419,0.03558640404231223,262
372,889,0.04557762480980469,9,104,2.45817439306153,3,0.6483826330611057,0.9537454755486748,8,-0.6190568660889764,0.016138228672944673,263
375,1214,0.060200276652460055,21,85,6.566410737078761,5,0.6321637778284357,0.8102191756877933,1,-0.6212429638896625,0.013568192668822593,264
174,1837,0.20495863242935664,4,38,2.2057112492232327,4,0.7971037936848262,0.961305207694932,5,-0.6212722302292865,0.010212673635638924,265
83,1396,0.04645677569519162,40,89,3.2750735217791465,1,0.5925501128141171,0.9130469065820093,9,-0.6219170799544089,0.015272643090650493,266
189,687,0.17617543826834112,48,75,7.955203716964031,1,0.20287635943367568,0.9732992113158583,2,-0.6221675510686693,0.03609043644473647,267
364,521,0.01891276468973583,34,158,7.610983060238755,2,0.1918982273613066,0.7031366363087667,4,-0.6221872670717399,0.028984506587046394,268
316,1811,0.17942789793875702,9,119,5.802315187850294,2,0.08999533254597555,0.7286847555390603,1,-0.6223327490054913,0.03675551120715462,269
282,575,0.10884248945005998,4,33,1.737715931357438,4,0.29266062960709904,0.9606671674825704,9,-0.6223547697707466,0.03570232180792637,270
489,1067,0.20833921467449038,34,117,9.286405621153941,4,0.08030187473651386,0.8252652807319107,1,-0.6228240039840787,0.036577107371599825,271
238,1460,0.0630092856650008,39,139,7.692331478381336,4,0.6138544031551715,0.7393582598853589,6,-0.6234444239244754,0.015305106211301598,272
181,1728,0.0572100926692928,4,13,6.694004014593613,2,0.36849373769307503,0.8586639105374247,7,-0.6237612039435421,0.033798752966701755,273
199,1792,0.13347035148259484,47,159,5.391712766752544,3,0.1414019701170823,0.8406490748958537,2,-0.624168615457728,0.03528720717272098,274
492,1810,0.0524894554390946,45,165,8.561424990137434,2,0.015433590153522959,0.745918770900512,1,-0.6245723960748306,0.04407788650918903,275
455,1039,0.032012656840223044,12,136,0.5440074852231118,5,0.6922767228243267,0.9699145208669642,7,-0.6252102686462987,0.013830273096112726,276
474,152,0.1583205238903571,39,198,2.1871980032358325,4,0.7465349790008133,0.8611103332931599,7,-0.6252643471663984,0.014356389327190577,277
46,951,0.18343978671100078,33,155,6.771783423829817,3,0.7559587617288823,0.9463404657559655,7,-0.6256728160403193,0.00863708941680056,278
459,975,0.1385155220647268,27,171,5.9409278056971235,3,0.6686956412258735,0.7614764171376818,5,-0.6258417971373238,0.012519906078343286,279
418,1107,0.09193421067519852,2,160,0.7050194564314465,5,0.6139081751796485,0.7840117398065126,1,-0.6260199735292056,0.014950765241088288,280
87,858,0.04213627465191114,12,134,5.2452138957025465,1,0.20430660542376144,0.7901331190850113,6,-0.6260341366741806,0.029735389909549492,281
109,1979,0.12552639081830946,7,164,3.6240389911663313,5,0.20609888977815,0.9348272896546268,3,-0.6261032514269218,0.03446219890393278,282
96,1760,0.12766133515901135,19,169,5.39791061914633,3,0.25979530001423073,0.9660788882784801,4,-0.6270310195682253,0.035220520848582466,283
268,672,0.12224455765650498,18,101,4.039878763265483,5,0.6819866856944989,0.9880032158652452,9,-0.6274826256294489,0.014590934964736905,284
13,1857,0.1372820822527561,33,154,6.0442737927781724,4,0.03482905669252006,0.875734600746308,3,-0.6287653936312673,0.03339435898118128,285
125,893,0.15760672328527411,37,32,3.8930561404197657,3,0.14136386131730275,0.8675082099568292,2,-0.62876880467077,0.038247568870338776,286
223,1776,0.16534472609433856,33,34,5.061518628402441,4,0.07317266154384854,0.9024430219387003,4,-0.6305812567947191,0.037243195686877735,287
419,1718,0.15411310972888123,48,38,8.058545326178331,4,0.5999535452316372,0.7742586819604972,5,-0.6311437478651726,0.014801585348267376,288
232,120,0.08889525571400707,39,45,8.920946889402344,2,0.3069517452651578,0.9606842591643874,3,-0.633503763683771,0.03415598948065056,289
131,473,0.1377898770668524,18,28,9.03373812636025,5,0.6091300070170884,0.7346820847448734,8,-0.6348078054756747,0.015340936848888232,290
245,1730,0.14705960322317468,28,154,8.407130280112,2,0.09527553457070684,0.80773251932081,2,-0.6352587140257616,0.03404463987756279,291
334,1867,0.15809522639070384,38,139,7.689327821076409,5,0.6689742316305339,0.7176647744711324,4,-0.6372106819826735,0.016377982821769412,292
490,636,0.15202652811290748,32,37,1.894034178848461,5,0.19959159745726646,0.724723384275689,9,-0.6375634760455241,0.06310682591466418,293
127,1862,0.016236627012256935,21,84,4.963762472012363,3,0.17980289908669786,0.7540005109684828,8,-0.6389733385963459,0.029267031950479784,294
179,1207,0.09743307776336531,48,133,0.9527150795462629,1,0.06461490108742936,0.7723907810837959,5,-0.6397034931468586,0.03715224156920688,295
383,1440,0.15462565477651086,41,6,8.82744380673422,5,0.29611924129099537,0.8666263313929168,6,-0.6409761631229858,0.03472399576128856,296
35,1805,0.15049681679742186,49,29,8.101233946791808,5,0.5606424353862617,0.8290203056954402,8,-0.6425150126680496,0.012047433263307128,297
486,372,0.01829983343661589,40,9,6.785099682926377,4,0.2420829658777687,0.7120415488845275,3,-0.6428760951752075,0.02812213155776239,298
330,836,0.010633569716140347,18,99,2.4039238869948383,1,0.05698253940515182,0.8905933535113171,9,-0.6447119850256691,0.028565283331360554,299
405,199,0.13200148341589715,42,62,5.976782827027031,3,0.5682375972041805,0.8003572182764409,9,-0.6453140235786048,0.013824317035286875,300
261,1305,0.1660426126860205,37,177,6.102351494776412,1,0.7284182516866331,0.991175722789506,2,-0.6459683566611532,0.00771617508272652,301
409,1630,0.011663988445438403,36,88,9.14558663848559,4,0.09049554968962006,0.9689841992100114,6,-0.6460377858063598,0.05520390012790143,302
183,1490,0.11670238505993911,45,137,2.058512100367683,4,0.29181832190160134,0.7146685707734172,5,-0.6467470188814101,0.03777518572970656,303
139,392,0.06940057529097644,5,156,2.7727564569677363,2,0.37917550556474555,0.7955108583073209,3,-0.6471291439761677,0.0348933820431041,304
262,717,0.20132292421669162,31,161,0.36297622613502156,4,0.5289945734510403,0.7541416329110742,4,-0.6486110347908853,0.09448915343676866,305
351,1151,0.14032795209545532,19,73,6.448426040223138,3,0.11791471388442637,0.7143754699686213,9,-0.6522192177834898,0.0337982231530292,306
114,1131,0.041230519473238074,8,68,5.5173259525933975,5,0.030055220971672444,0.9575998172956063,1,-0.6525681177199725,0.02980325649482991,307
452,1573,0.20813583141315317,20,77,1.384454933293943,3,0.4689508001116617,0.8659260477555788,3,-0.6526251941687473,0.02827410563271752,308
214,726,0.19543556389589056,46,107,0.20036355925824467,4,0.6384054690238861,0.820341243341302,8,-0.6527773971401719,0.07148341978490415,309
27,1829,0.011012316769243738,47,57,4.484341429862473,2,0.5341663975953641,0.9322746485745819,9,-0.655551176600497,0.013496672014452187,310
188,410,0.045429957889477186,35,122,9.446242194740233,1,0.6958323809582293,0.7624655379168696,6,-0.6590428023837637,0.014068636622865019,311
235,186,0.03113869598125482,45,104,0.47840820394105465,1,0.7071429579603189,0.7266608162242759,8,-0.6592102840885936,0.006435760561441442,312
130,1692,0.07291931136188218,18,58,5.213106674135694,2,0.09144405935085845,0.808858054891985,2,-0.6603403931533867,0.03138412893117825,313
397,616,0.08059170069047131,18,60,8.779944969848348,1,0.25235351362249153,0.9195434660309423,5,-0.6611062098098233,0.03073806262707669,314
438,1953,0.1267427175462728,38,42,6.774834148234729,5,0.615546889130742,0.7194630654646853,4,-0.6611446539391748,0.0538995391053151,315
394,1363,0.11095911966090563,28,67,7.144207636265983,5,0.05081829010978928,0.9137162207574703,8,-0.6657016810593829,0.14049696576011847,316
220,1329,0.04075822993360622,36,23,5.730514289308493,2,0.028086121731135,0.7323677132205009,5,-0.6673976016142129,0.024366106606107028,317
377,1379,0.0549780433631825,5,142,5.633346420330467,5,0.5468444424357877,0.7700887088423309,2,-0.6685624674026067,0.014292047780036619,318
196,1256,0.1727532576639173,26,51,5.801823692273323,4,0.7322468476016613,0.9076327140544872,6,-0.6687832841469674,0.009769466258598664,319
149,435,0.06340565403388426,7,171,2.4529553225533456,3,0.456928251556675,0.9648448040426258,8,-0.670482353652177,0.032000797958130926,320
77,1318,0.04601345446985971,5,99,4.739716402628723,1,0.5611573832205762,0.8840476635934288,6,-0.67239353129484,0.014953774370096843,321
447,329,0.1901921791380936,41,149,8.448813477552289,5,0.26697958850578074,0.780426060819978,8,-0.6726332643285942,0.04348897248198861,322
258,1894,0.05058727351498044,11,110,0.24201763891355244,2,0.7607470748151675,0.8535331807732176,9,-0.6743927984325613,0.006395935283390515,323
42,346,0.11333925148531333,6,198,2.477409895011575,5,0.5142337691362469,0.7731463988429229,5,-0.6768002875596114,0.010553146647815606,324
193,1778,0.11889781959216991,26,68,3.664715348713979,5,0.10496515374278066,0.8268782867061594,1,-0.6770457884069349,0.03381339628473906,325
354,1903,0.016284364302254585,4,185,2.666851966619776,1,0.759588305106593,0.7077310523670404,4,-0.6779739576108309,0.006454968231093039,326
236,763,0.024416867199734675,25,20,9.5651139829948,3,0.575895476569519,0.715208739294982,7,-0.6789767909450946,0.01348547129690575,327
300,852,0.1039283549361418,30,102,1.9610771273839294,5,0.19869676171752287,0.9416286708284877,8,-0.6802563870497347,0.03435474638258635,328
175,1056,0.04483866731565073,22,27,4.255033344480753,2,0.6739574009587775,0.867359915467061,1,-0.683143275213617,0.014173563826807067,329
195,1126,0.13851519378943794,3,88,8.633436495718252,1,0.14307106426274854,0.7292783695073775,3,-0.6842752512961019,0.033014699246268375,330
112,293,0.06880893584419431,48,116,4.00773060875326,2,0.4740883473449187,0.7762750882654665,8,-0.6888508338421431,0.033899729527641274,331
217,1303,0.12076044814247526,12,193,4.472125405048356,3,0.7501966801945397,0.8523638102043949,2,-0.6935565912799124,0.00675113073172816,332
420,1872,0.06097644978297647,25,58,2.160701162447664,1,0.44717034841394065,0.7031857618981804,8,-0.6962156968043135,0.03351260447090449,333
230,771,0.049771255555059186,38,167,3.714185676501408,5,0.5071460567484816,0.7048483098575573,2,-0.6964874626288665,0.014934734933660779,334
399,227,0.16697236459177606,8,57,6.011126956243283,3,0.7858191342426104,0.8495684188051253,4,-0.6991085442740295,0.010769043472617961,335
387,884,0.1356868094837998,23,71,9.492186268705122,1,0.22238892653774625,0.7669285216004241,9,-0.704400705516231,0.03182862305399443,336
222,581,0.17504015348311364,14,139,4.782440230480723,5,0.7627100468050225,0.7699354509041649,3,-0.7044066952396584,0.010704027656719925,337
498,1320,0.028433591694486463,39,76,8.957079631993723,5,0.2956177050156905,0.93074295245308,7,-0.7091850873245267,0.026276083326923126,338
25,1222,0.1366202914546536,10,150,7.259656788702394,1,0.7213302651590311,0.7372411071223597,5,-0.7094219327115464,0.007051467474386461,339
471,944,0.013164634399364165,22,194,5.59588854465342,2,0.7529311737675901,0.9250220805092189,9,-0.7107002734081691,0.006146181759733463,340
363,785,0.07746802820340469,48,29,1.4731304427897034,1,0.758442247173293,0.8039619916971331,1,-0.7108460476347725,0.006154433220008768,341
187,1464,0.05037069042458968,9,132,7.308394748708763,2,0.5666978025619509,0.7558605019025251,4,-0.721336088047938,0.013764370757068607,342
215,505,0.17840665887528429,22,35,1.2772348363523482,4,0.4365661329216421,0.9948720900028972,8,-0.7213984583927144,0.02980286281275533,343
444,1603,0.022628058585478263,16,26,9.833156568184673,4,0.6607762426813072,0.7874862451991709,4,-0.7220577007282628,0.014000451344893217,344
117,250,0.012600384702147208,8,88,0.26542203873819714,1,0.7181052966316847,0.8625569233094088,7,-0.7235658700745199,0.00710180865733931,345
121,1482,0.11832684293217338,46,25,8.34940236799299,1,0.22225511391410743,0.8939113468601384,1,-0.725164642683553,0.032175597050530386,346
404,901,0.13970096402373763,31,153,9.650253694544718,5,0.5026825348493102,0.7368267944329902,3,-0.7273407877100229,0.06379484433239284,347
203,1083,0.0556159543897865,10,125,3.607825191105998,2,0.7085231060452422,0.9551940823173191,5,-0.7275514118491935,0.005870699840012643,348
43,1170,0.07837593334328032,29,97,8.554705840110072,5,0.10493007176645731,0.8423890714605046,5,-0.7279695677898605,0.028822872025187494,349
57,1465,0.12626108344535647,46,148,9.472585773838587,1,0.194250177215377,0.7586419286768101,5,-0.7457226160175352,0.03255380624466438,350
184,381,0.034594161705925344,38,32,6.400129668369137,4,0.7894874544821577,0.7447678477590911,2,-0.7460476642344747,0.04209407605082935,351
368,253,0.045219094266118934,39,137,1.9011764978372763,2,0.7363160496124115,0.8038167132704361,9,-0.7461234547739733,0.005347200105866054,352
14,677,0.1297730932977072,23,173,8.08130379564417,4,0.754854320740805,0.9159364365206693,4,-0.747308180136297,0.006339732361565357,353
475,105,0.1307701965080556,39,35,7.97742263348214,1,0.723520715279199,0.7731351119475268,2,-0.7485744857207137,0.006958959780121366,354
401,1591,0.12109908482117203,19,172,2.044505739495469,2,0.7833764305624723,0.7412485449632302,5,-0.7486001687562092,0.051213397837066035,355
384,1466,0.054858696657009015,37,61,3.0294090564042926,1,0.7738079448414354,0.7207603774349236,4,-0.7486609541723358,0.006052660543124496,356
253,1178,0.15468095312245728,38,135,0.5281396046852809,2,0.4129866728740719,0.9352809067793562,4,-0.7517970021578518,0.030496950355813696,357
132,1917,0.01788536227370118,11,89,9.154982975880419,1,0.7558068783524245,0.9586659676468654,9,-0.7519366320084229,0.006405393106712364,358
133,926,0.04851980555712609,9,85,7.450745481202204,2,0.5875087004520425,0.7135783914343194,5,-0.7536542998863652,0.032514818433260984,359
38,1695,0.07533024835920818,9,111,6.229004758190002,5,0.4342951174853578,0.7155338937717692,6,-0.7605552484123245,0.0347581397333161,360
32,799,0.09563682966346286,32,119,2.9445889206958573,3,0.7433716644443031,0.9990875095589655,5,-0.761108568868011,0.006412877627617882,361
61,1952,0.01243089493796327,33,50,8.911531136980711,5,0.770945806158083,0.9113480485188836,5,-0.762385032574074,0.00669078526174098,362
115,678,0.013942107550872832,48,54,6.527561078518747,5,0.5407952674429954,0.8015554256173216,7,-0.7638105011726617,0.01145462205770989,363
155,985,0.04327551738645447,13,196,0.5793046055879829,1,0.7583653317225071,0.9751542889203253,2,-0.7668635860654203,0.005744167931294728,364
74,1083,0.07965109340466006,39,82,3.965527823212702,1,0.7242853686500613,0.9546577286489131,3,-0.7676134121354796,0.005225827241060663,365
141,1185,0.1868397956263006,25,80,9.891949098133589,3,0.7860411069132646,0.7357644009249038,6,-0.7708318605255124,0.00834075010140937,366
434,850,0.050694548499519175,33,188,7.430915396313801,4,0.7224014825515207,0.9591096931801368,2,-0.7709144895352071,0.0057186944049719135,367
180,1572,0.06162668654022551,38,171,5.987239801001076,5,0.7758357346448772,0.9608492982121751,9,-0.7731381677637075,0.006547736462416098,368
365,1713,0.13418171804354162,23,49,4.3282600220946925,2,0.7702250603603495,0.8417071059364186,5,-0.7759653596859668,0.00717797733971689,369
355,1975,0.11380645602590975,39,122,7.740013781527625,1,0.7711644003011948,0.9899425997260067,9,-0.77667544912772,0.00598167374219956,370
4,664,0.12265764356910785,10,133,6.8424302651215685,2,0.7543393869910338,0.7260206371941118,4,-0.7824688898085939,0.007914481852522685,371
154,1088,0.07837443320773721,16,25,9.372384872364512,5,0.7707636830486058,0.707371087495287,9,-0.7852986108392862,0.0092135220929625,372
148,214,0.022303405247847012,46,189,5.713289419195741,5,0.7932655147645881,0.9733035054638384,5,-0.7863209169386917,0.0067379698193720415,373
185,589,0.0732312209953501,15,23,9.866401229588469,4,0.7477612638470449,0.789880470789072,5,-0.7871695361257321,0.006481685534334684,374
239,1713,0.012085539879480614,37,108,6.439142535411307,4,0.5372068144566784,0.9498654275417054,2,-0.7908882269507835,0.011499933050007714,375
319,885,0.07279334347547056,24,116,0.8821170378987069,4,0.7651758748747022,0.7520191130044555,5,-0.7956146947053829,0.006410368537615496,376
305,273,0.15427869022125767,26,90,7.175821247315944,3,0.763686170792182,0.818691056441636,7,-0.7975824992026437,0.007667250186932921,377
323,1095,0.04010429833268271,35,182,7.823983294600873,3,0.7997739052831722,0.9321870403974784,8,-0.814952473345835,0.00496635013712949,378
393,1024,0.0975322656296407,5,86,7.062031829633586,3,0.7765031166835851,0.7045671933816294,1,-0.8210897755711631,0.007262108534452551,379
348,1426,0.11008022914204024,42,149,6.344341452865836,3,0.7658718542325861,0.7419232259990288,6,-0.8311571838261894,0.03982174678174387,380
443,255,0.13727485630667488,2,152,6.946509588937277,5,0.7518640987657303,0.9769435689844232,3,-0.8342108171174786,0.07187216743871783,381
66,549,0.155143901677672,48,13,9.327384833540133,1,0.76034193150062,0.7304801518396652,6,-0.844440657731589,0.0550919846427358,382
318,224,0.09283004486564536,7,146,4.878611971924064,3,0.7412534907200153,0.7397208811014772,6,-0.8539094950105616,0.07109792118592602,383
99,1096,0.20953852318476868,34,158,7.4395629257267695,5,0.4627891709133371,0.9133844367905286,7,-0.866484553244401,0.034512939128715045,384
469,283,0.08914159271475851,43,12,1.9073598759089465,5,0.7875452543952028,0.7329089297108247,7,-0.870267376118272,0.0448583479909871,385
329,1810,0.10119585515198738,29,7,8.06599342326277,3,0.7166175198911434,0.9309116116932524,3,-0.8960201593077098,0.006452164521881765,386
297,1942,0.09867600287583754,41,41,5.917071623063255,5,0.7150933990643284,0.7550095099268062,3,-0.9206296929545517,0.05730295234619392,387
449,880,0.05829929705137357,16,116,9.61169415710165,5,0.7981263549477037,1.0205391967495234,3,,,388
213,154,0.09189557060104078,31,147,0.012466797594094425,1,0.14467757115739488,1.083050113802152,9,,,388
89,1515,0.17417229463067052,3,29,2.799890936602842,3,0.5810879163312028,1.090026865178057,8,,,388
467,130,0.040985062228688536,24,122,7.066855336776999,2,0.6930805482679308,1.0107213328559552,6,,,388
445,1800,0.0401216206436548,9,66,2.6401434995946587,1,0.6007924737855368,1.0146833362829235,5,,,388
216,1786,0.022621806615830034,37,117,3.4168450189692083,1,0.13585017628899446,1.0304270521010113,6,,,388
221,1233,0.18240289645452454,37,83,7.648198009029954,1,0.11469449146606026,1.0730922961905018,2,,,388
225,1082,0.20897326343395345,32,86,1.706747585499984,1,0.05594939844932588,1.0123046344273758,9,,,388
463,669,0.16788188438271714,8,37,4.749609652637482,4,0.4459829377727367,1.0267895629087347,3,,,388
90,631,0.15219049576734967,21,116,5.2985002318111665,1,0.7747153125383451,1.0077971732767748,6,,,388
462,479,0.1981546599379002,31,56,9.753531334790704,4,0.4990033361118847,1.0589463463163726,7,,,388
103,495,0.09471937248409658,27,144,1.3912619414306187,3,0.18960727659368976,1.0633802245334514,6,,,388
251,1277,0.1386730359823569,11,40,6.630520045004922,3,0.31444694760741587,1.098533735050899,4,,,388
102,168,0.11854488866951923,44,151,1.8160771680142567,3,0.558219271129009,1.008752792239298,3,,,388
233,1683,0.19856622828265236,3,32,2.793777139347164,4,0.5303667955038804,1.0821338746015714,1,,,388
234,825,0.1374402953616561,35,180,6.139435847600618,3,0.37456719705354,1.0721275539351294,8,,,388
244,1859,0.1596383811957995,47,89,7.531973359134028,4,0.7829338502524708,1.0020167714985113,5,,,388
454,1137,0.1708828119354947,21,35,4.54774342552661,1,0.5231120544688834,1.0982524437995533,2,,,388
19,1859,0.09220740266364626,24,132,2.395718906669724,5,0.7815258151077958,1.0990961940195767,1,,,388
