,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
830,178,uniform,kd_tree,168,10.125961589088426,minkowski,-1.362175388599183,0.05897181145729081,846
1042,178,uniform,kd_tree,145,29.055162601794798,manhattan,-1.362175388599183,0.05897181145729081,846
1492,178,uniform,kd_tree,170,1.4998141373264797,manhattan,-1.362175388599183,0.05897181145729081,846
1010,178,uniform,ball_tree,94,11.967871030119003,manhattan,-1.3621887874171115,0.06020195581465138,850
1154,178,uniform,ball_tree,96,29.032991162603242,manhattan,-1.3621887874171115,0.06020195581465138,850
132,178,uniform,ball_tree,127,23.3813463779627,euclidean,-1.3622061765809075,0.060189681457890644,852
420,179,uniform,ball_tree,26,24.055580935713735,minkowski,-1.3622477652893636,0.06102207329131314,853
1031,153,uniform,kd_tree,185,8.58395332047319,manhattan,-1.36237649674124,0.09513961002006091,854
207,153,uniform,kd_tree,188,28.98814201299864,manhattan,-1.36237649674124,0.09513961002006091,854
474,179,uniform,brute,92,1.600790677774734,minkowski,-1.3623866973420153,0.06011662576414086,856
1375,179,uniform,brute,61,7.36856925005774,manhattan,-1.3623866973420153,0.06011662576414086,856
274,179,uniform,brute,134,8.521919816847934,minkowski,-1.3623866973420153,0.06011662576414086,856
852,179,uniform,brute,80,6.377668357233701,manhattan,-1.3623866973420153,0.06011662576414086,856
1349,179,uniform,brute,105,15.361145738965677,euclidean,-1.3623866973420153,0.06011662576414086,856
1159,179,uniform,brute,154,3.798143403345097,minkowski,-1.3623866973420153,0.06011662576414086,856
969,179,uniform,brute,157,21.003157293516917,minkowski,-1.3623866973420153,0.06011662576414086,856
1024,179,uniform,brute,89,6.892576476160522,manhattan,-1.3623866973420153,0.06011662576414086,856
1427,179,uniform,brute,117,15.203069781250642,minkowski,-1.3623866973420153,0.06011662576414086,856
925,179,uniform,brute,195,22.064382885454883,manhattan,-1.3623866973420153,0.06011662576414086,856
1284,179,uniform,brute,21,19.30323766108704,manhattan,-1.3623866973420153,0.06011662576414086,856
1276,179,uniform,brute,85,4.827105237141126,manhattan,-1.3623866973420153,0.06011662576414086,856
819,179,uniform,brute,71,13.0282528741914,manhattan,-1.3623866973420153,0.06011662576414086,856
105,179,uniform,brute,65,28.160519258681912,euclidean,-1.3623866973420153,0.06011662576414086,856
997,179,uniform,brute,150,7.923839617795952,euclidean,-1.3623866973420153,0.06011662576414086,856
376,179,uniform,brute,172,20.0929074863091,euclidean,-1.3623866973420153,0.06011662576414086,856
232,179,uniform,brute,29,26.213188959412687,manhattan,-1.3623866973420153,0.06011662576414086,856
841,180,uniform,brute,36,14.46440937239818,euclidean,-1.3626032376715513,0.059021697774560254,873
786,180,uniform,ball_tree,47,21.699992119268302,minkowski,-1.3628608770487105,0.06040094567733111,874
887,179,uniform,kd_tree,178,20.619822770194038,euclidean,-1.3629041710873557,0.05772343168011701,875
1114,179,uniform,kd_tree,146,17.424144695869558,minkowski,-1.3629041710873557,0.05772343168011701,875
710,154,uniform,ball_tree,190,19.1726590941717,minkowski,-1.3629246104426125,0.09557466229232117,877
179,153,uniform,brute,56,19.54764314590888,manhattan,-1.3630150086416797,0.09683322076634462,878
458,153,uniform,brute,138,19.960464580612555,euclidean,-1.3630150086416797,0.09683322076634462,878
210,153,uniform,brute,105,24.986113927585468,euclidean,-1.3630150086416797,0.09683322076634462,878
552,153,uniform,brute,71,22.702142968368587,euclidean,-1.3630150086416797,0.09683322076634462,878
26,153,uniform,brute,101,26.467414727982515,minkowski,-1.3630150086416797,0.09683322076634462,878
382,153,uniform,brute,41,3.448899460917687,manhattan,-1.3630150086416797,0.09683322076634462,878
1212,153,uniform,brute,97,2.8331400285889687,manhattan,-1.3630150086416797,0.09683322076634462,878
1123,153,uniform,brute,25,22.726976428358476,manhattan,-1.3630150086416797,0.09683322076634462,878
627,153,uniform,brute,30,15.372101893100536,minkowski,-1.3630150086416797,0.09683322076634462,878
248,153,uniform,brute,18,22.421775993694848,euclidean,-1.3630150086416797,0.09683322076634462,878
1287,180,uniform,ball_tree,58,15.887176657024417,manhattan,-1.36305838644163,0.05970307977095778,888
499,179,uniform,ball_tree,4,25.419108085180564,minkowski,-1.363084950118802,0.06044022698872028,889
1279,154,uniform,ball_tree,146,5.843735021927202,minkowski,-1.363165446377279,0.0953905237493304,890
1459,179,uniform,ball_tree,175,16.51628283080588,euclidean,-1.36317637845547,0.058006339424309536,891
1087,179,uniform,ball_tree,183,30.682952973388947,manhattan,-1.36317637845547,0.058006339424309536,891
711,153,uniform,ball_tree,179,14.679378272798107,euclidean,-1.3632088596208378,0.0972104709976795,893
329,179,uniform,ball_tree,81,27.48718807412384,manhattan,-1.3632154286543767,0.05830692849352965,894
533,179,uniform,ball_tree,126,17.734396765332097,manhattan,-1.3632154286543767,0.05830692849352965,894
1396,154,uniform,kd_tree,199,6.980364684135494,euclidean,-1.363216994602416,0.09304898740919601,896
491,154,uniform,kd_tree,196,29.893453347675216,euclidean,-1.363216994602416,0.09304898740919601,896
592,154,uniform,kd_tree,143,27.387455648545874,euclidean,-1.363216994602416,0.09304898740919601,896
937,154,uniform,kd_tree,169,14.989292684205104,euclidean,-1.363216994602416,0.09304898740919601,896
1008,179,uniform,ball_tree,126,4.432945558370757,euclidean,-1.3632364518678624,0.058333088862548545,900
237,180,uniform,ball_tree,117,4.4280190016706324,manhattan,-1.3634022527831555,0.05822369392003046,901
816,180,uniform,kd_tree,98,29.51377511725887,euclidean,-1.3634144168651319,0.058093794407870464,902
404,180,uniform,kd_tree,76,13.926625709854179,manhattan,-1.3634144168651319,0.058093794407870464,902
756,180,uniform,kd_tree,105,6.580690000169969,minkowski,-1.3634144168651319,0.058093794407870464,902
741,180,uniform,kd_tree,127,23.459357023785998,minkowski,-1.3634144168651319,0.058093794407870464,902
510,180,uniform,kd_tree,141,4.064485889726143,euclidean,-1.3634144168651319,0.058093794407870464,902
1163,179,uniform,ball_tree,10,10.714587247072942,manhattan,-1.3634804936822569,0.060668082353862056,907
