,param_alpha_1,param_alpha_2,param_lambda_1,param_lambda_2,param_tol,mean_test_score,std_test_score,rank_test_score
753,5.998842395540453,11.92164010476612,17.35375791420977,1.6440562907887872,6.829153727784836e-05,-0.7422725181684127,0.05540864189669702,2278
4281,19.45239026445946,17.142360012478036,29.331028833359078,9.337477352497318,0.00018342165228273688,-0.7422725914990057,0.05516128610053217,2279
368,7.443341476750267,8.641538658883919,17.57620058777809,6.129396824945255,0.00048153791887235384,-0.7422726563545474,0.0551640442231001,2280
2478,13.654877792540821,18.81434259278217,26.5383339206437,8.712730076173946,0.00042374047987850307,-0.74227267649832,0.05516171053189858,2281
4229,13.73774337184797,7.870281253272415,30.955947758672917,9.743586996158886,0.0001455474715399415,-0.7422726828312081,0.05516076137044322,2282
3224,16.602339226162453,13.591038245703698,9.446880299315092,3.769939292104549,0.00026335588196639917,-0.742272786351875,0.05516779505848494,2283
1019,8.757998742858245,16.879870438840495,10.496336059572076,4.217127175259164,2.996126628187561e-05,-0.7422728198872204,0.0551669490653236,2284
4644,8.442432141003634,6.833967809804457,3.7658710913289424,2.2036979056649146,0.00012188614579042672,-0.7422728469855028,0.055171686228103825,2285
2258,11.753382029465206,6.358787594136456,22.15323763471294,7.307069843628862,3.1167472951246046e-05,-0.742272873691461,0.05516254310336019,2286
1658,19.388788513517568,13.864191844377354,2.8366486575427814,1.8936097579186277,0.00039566157160842504,-0.7422730586493695,0.055172729192239124,2287
4341,15.04515952947652,18.025096942058635,12.290200245152443,4.655201053141496,0.0004424998063030266,-0.7422730667396891,0.05516600529952651,2288
2126,11.101653028753022,14.849152284271131,8.795320588293963,3.6831048208673174,0.00019201373460728315,-0.7422730769018333,0.05516776606219464,2289
4034,19.775440613902543,1.4405343146067267,1.8164072433481475,1.4958980291336181,0.0002021848378671731,-0.7422731105288917,0.05517398796822124,2290
1032,12.332440563305502,0.8066780427690395,13.046811165130139,4.685570945911347,8.397916705470292e-05,-0.7422731215516509,0.055165576745376865,2291
579,17.517662670341142,10.781892054720172,11.298898054800146,4.252282854376939,2.8785545199453695e-05,-0.742273191853614,0.055166474900730324,2292
1743,16.904512163214797,10.508640966192845,27.66022283254378,8.833498010221039,0.0002578585050391378,-0.7422733731605687,0.055160914437742216,2293
1676,10.29855117721344,3.4135497060446736,26.516251093782632,8.52538840855967,0.0001389697533934503,-0.7422734130785351,0.055160985222629806,2294
2980,2.744345632201319,3.210309305613825,3.0764265494133864,2.0509385372360995,0.00036774208988719475,-0.7422734699759068,0.055171615806223984,2295
4180,16.60954157373249,2.94968049474535,21.906730380493855,7.112406918029396,0.00044029761235797566,-0.7422735079346691,0.055162170918680066,2296
3745,5.756687806030236,0.6124846447552573,3.764319749502378,2.1884091695077608,0.00026177927316276125,-0.7422735681555372,0.055171027017628486,2297
2528,8.080600006569197,13.5670135891004,30.559882972781722,9.919267183081107,0.00018269833103179805,-0.742273602246207,0.05516003027764357,2298
4118,10.708980992948687,17.21602506664426,19.62107048101893,6.815576346293953,5.282233293703036e-05,-0.7422736246858939,0.05516265822624909,2299
1174,4.215262988598124,4.734410517076658,25.12121958278148,8.299396932124433,0.0002178138910145776,-0.7422737400848838,0.05516093490469341,2300
2780,5.097640128223673,16.272558604459604,24.74387946004406,8.38149265376357,0.0002678680941870225,-0.7422737539750381,0.055161075730071105,2301
4568,19.436842829535802,17.367925189238015,25.052094296269463,8.190575556693497,0.00045379002429478393,-0.7422737804231732,0.05516123661052997,2302
993,4.320629807861445,19.345424807405955,28.60500179267552,9.57134932539796,0.00022355252268017162,-0.7422738328651457,0.055160185595385214,2303
1376,15.34466888318446,4.117747215331987,12.867455748052375,4.654870724396994,0.0004815979248467254,-0.7422738538012849,0.055165111385041224,2304
1359,5.7115933247727275,19.232229845088938,12.513786120226724,0.9804463811093983,0.0002734085830252067,-0.7422738970972432,0.055407181958068256,2305
1475,1.573954503907981,10.546218912847865,16.1114223618598,5.888103701562232,5.46110840286193e-05,-0.7422740204404465,0.05516329895507591,2306
996,19.54567746353859,4.847074902735247,26.532429380160078,8.390997987996114,0.00028533022961828216,-0.7422741403630315,0.055160549849479885,2307
970,19.62515254782554,7.6323309821827,31.009382555962244,3.4259118281113183,0.0003238344385794044,-0.7422742142045546,0.05541453918341779,2308
2872,19.041169365944214,15.80219124534189,26.383874082352598,8.565845442274576,4.782234032867482e-05,-0.7422742954404988,0.055160495177545336,2309
2103,9.882515822825411,12.405577342016857,21.768001084545116,7.397964719360991,0.00036296830885581004,-0.7422745567117166,0.05516124066714849,2310
2035,1.2966853757238244,15.253052175122818,17.0976778342624,6.266437833117584,0.0003737966716523717,-0.7422746020114144,0.0551624622439503,2311
2902,18.683107875860127,15.143333508250393,4.137407665950492,2.311514675626771,0.0002070852272917531,-0.7422746216944747,0.05517007788904149,2312
894,18.14084020830044,19.83065651654773,8.332616600340717,3.5543943736406174,0.0003446095149624334,-0.7422746354484214,0.055166894399775554,2313
4209,15.199668385975022,7.729129280011475,30.131070085252144,9.566756370794906,2.168878769772208e-05,-0.7422747282250435,0.05515926873110112,2314
3147,7.2625698569214405,5.141637437027364,30.041319461504344,3.3965194501695546,0.00022407472099617603,-0.7422749818053072,0.05541518727162751,2315
4898,11.948158839631645,0.14173034894764788,1.3651971628471153,1.4748463080470846,0.00010378657890937836,-0.7422750605868564,0.055172452560388316,2316
1350,5.748051676909651,11.15758467155771,12.172304672834573,0.8645760712015232,1.071417153958836e-05,-0.7422752353024038,0.05540801436820607,2317
1711,13.591037731453678,1.3418756525975744,23.748232318057386,7.720318859723548,0.00042410637894329715,-0.7422752582045171,0.055160174050912746,2318
4906,9.241937483855388,17.09972129664115,18.601767142331646,6.608176834598394,2.2070388561166824e-05,-0.7422753031972029,0.055161552570364814,2319
3339,13.276203105005656,13.664167190951728,19.2621368850904,6.670016326808647,4.989852327972871e-05,-0.7422753206320486,0.05516140720083453,2320
1745,14.4884478053863,8.076221104949985,8.589781096334296,3.5596849083223656,0.0001520520746137165,-0.742275363560717,0.05516607193516615,2321
2552,3.014740860623368,12.41118490837997,16.794784634812274,6.132834468418987,0.00039083745269709183,-0.7422754128213813,0.055161926189093755,2322
467,7.67677866089959,9.12473117911084,14.762121870436664,1.2102510048519304,0.0002194738950937377,-0.7422755053589131,0.055409718409028315,2323
1777,13.79403169723737,14.49741807159761,27.924677963340944,3.109731213830333,5.983196103838794e-05,-0.7422755260239211,0.05541496758571009,2324
3563,2.461758068065411,9.431894445535875,25.093485417012793,8.487370925931739,0.00012493479560112718,-0.7422755567158085,0.055159439331233594,2325
1028,11.513306059948393,2.5223074475082115,23.26886209893907,7.663473131046524,0.00021320826828700933,-0.7422756629846948,0.05515992852702205,2326
1130,14.833683579836462,13.50461775124075,8.235280527132845,3.5248114694335113,7.30550708393125e-05,-0.742275666401752,0.05516601084861899,2327
3999,17.54077358086609,0.9362801446845509,12.147939765157867,4.433201064790802,9.613240717789411e-05,-0.7422756868864484,0.0551639670148533,2328
3777,14.332126511301,7.003231639360654,29.372387664344185,9.404878369692497,5.654799927150854e-05,-0.7422757735050384,0.05515854249650232,2329
3761,16.364746740384597,19.716303116270314,10.253670133890315,0.5613168802107232,0.0004177712187095037,-0.7422759235200749,0.05540697349517677,2330
839,3.7327997959536514,0.5137938973881634,11.38165642707735,4.430338063376194,0.0003185529722143282,-0.7422761692613976,0.05516357273951382,2331
2548,13.32853328297826,11.654430519675575,19.517917370282596,1.865639596346597,0.0004573552277134328,-0.7422762186141714,0.055412549518671486,2332
4298,13.394963353756479,15.587317714957514,29.034589433058912,9.518839057611306,0.0003790731422336949,-0.7422762491565159,0.05515825093709288,2333
3758,11.896506785475424,15.544571400033155,29.45559260200179,9.677872919334492,6.744154553939445e-05,-0.74227636834199,0.055158048950804,2334
3526,14.926124389752186,9.93754883373591,18.474579360006786,6.396018485131161,0.00023785314221014874,-0.7422763802197692,0.055160804502882764,2335
3394,5.895834680150187,16.03892651483551,27.868545014121135,9.373396631247,9.272082000943887e-05,-0.7422764716173303,0.055158182602427365,2336
3786,8.228725748533247,18.436691199342143,19.982493445609418,7.08975245939339,0.00011943424616477343,-0.7422765337512383,0.05516009313646591,2337
2049,19.33970136056075,3.2014831097346126,31.49303449829581,9.841650594832148,1.9950741870038915e-05,-0.7422765400516889,0.05515757405187905,2338
4651,17.59043285172175,5.038805248182269,0.8900060198090082,1.3580720556919228,0.0003395573709498808,-0.7422766529739356,0.055171757199051485,2339
3043,10.788531291524727,17.214041650843,3.9044009291883004,2.404456636759093,0.00021326915694350657,-0.7422768734305896,0.05516800391056743,2340
3250,6.774890884873443,8.235292004527546,3.875687446566724,2.3590096669828835,3.582089861137832e-05,-0.7422770968179758,0.05516778546003973,2341
2483,2.0225047636331657,2.244231784945458,22.925117930902587,7.809745007180523,0.00019333358893731654,-0.7422771537553688,0.055158610750994035,2342
1443,12.233114512920281,11.314947131022917,28.588093655290308,9.377047153793676,0.0004661272805505779,-0.7422772179665014,0.0551575045048791,2343
1719,10.856828486681492,10.592891540702668,13.91080490417751,5.205206336415145,0.00033769159973172667,-0.7422772242992546,0.05516169079146066,2344
2429,12.969952950944082,0.5652950209995539,0.5964115661923158,1.294031005985679,0.00013583221752273538,-0.7422772682694336,0.05517144143737045,2345
1303,4.658037772989633,16.906600513774535,29.08651338960554,9.807612743888514,8.784629887796646e-05,-0.7422772754150202,0.0551572726204691,2346
1305,19.971217131712574,0.4963452289029829,33.40976340635462,3.653669415506528,0.00043080772987890765,-0.7422774922654497,0.05541783582127499,2347
2557,15.980208427047172,0.7250989088305476,39.36072700785442,4.549067028823972,0.00018961557031086152,-0.7422775066168878,0.05541913641252573,2348
4066,4.3694096203892725,13.023368782541676,30.61833888987456,3.5788863072568926,0.00041067357198085614,-0.7422775073608574,0.05541757195136942,2349
2220,5.450953957860582,17.49979090048843,30.664907606979448,3.621788575581461,0.00037706227182848437,-0.7422775141963435,0.05541759467862035,2350
1516,13.435586405097318,7.886823927013286,0.05137802107205655,1.2015935873562194,0.0002772772723780196,-0.742277521630596,0.05517179949428585,2351
4220,13.735186341649296,1.1695862723182275,16.74414569535873,5.838373605023246,4.3022768653003466e-05,-0.7422776233584867,0.055160324171186895,2352
1523,8.968157820318657,6.410724336129911,29.77677115253304,9.712200118854943,0.00022901682834882342,-0.7422776329928616,0.055156857060472124,2353
1703,5.044049043186617,19.118376999240883,36.93198133079718,4.573167098928203,0.00043309693307718675,-0.7422776435647844,0.055419065689190646,2354
2376,9.812194766234787,4.333733874107854,6.788938589914919,0.001578445780567288,0.00036911899749064215,-0.7422776856245505,0.05540531285719687,2355
4732,8.042348712959145,0.5888512948966301,30.135417960624377,9.721821779667602,0.000320143504744255,-0.7422777046488013,0.05515668218013162,2356
2255,6.000610611909933,5.633061193689277,24.169581413285695,8.167453794726814,0.00039067482810144623,-0.7422777631795738,0.05515788664302765,2357
118,2.776544452988203,12.817495896064292,7.275204375965793,3.456673833238632,0.00045839420495300594,-0.7422778324832183,0.05516440387710604,2358
2101,8.634657476856983,9.059963016599276,20.51530510038295,7.130315563751039,0.00014675143291485355,-0.7422778379148097,0.055158842881027965,2359
3616,6.564036010752349,9.355526299720694,27.269138482205374,9.117746470241428,0.00042271845780249924,-0.7422778779312373,0.05515712908551951,2360
4852,11.26466717487014,6.60141700898309,17.194080131594074,6.10183110836817,0.0004644256889411608,-0.7422780127248862,0.055159791290511816,2361
2213,1.8216892976010295,0.9825388778370464,13.38974227197449,5.092890906799262,0.00027617386397731444,-0.7422780128838303,0.05516103889426836,2362
462,10.148239774356176,17.484451493703517,19.741864213604746,7.022588660316643,0.0005064084194995352,-0.742278027725915,0.05515896052389688,2363
1744,6.265015809776439,15.073323758191625,8.80265119138767,3.8853124800604206,0.00044286361855339686,-0.7422780817049631,0.05516334516531609,2364
850,7.556785274543733,1.2407362725756304,13.572211692382696,5.059317543195585,9.096150331610685e-05,-0.7422780909698332,0.05516103431402419,2365
1167,11.908297032402167,17.731909830047968,16.437703094004398,6.043045198214789,0.0003250093403094137,-0.7422781143167902,0.05515999397994499,2366
4540,1.5146577491895112,14.304860142422717,29.427550946808182,9.969109892977727,0.00039442763534490693,-0.7422781516539885,0.0551564291112684,2367
3992,10.44167718324553,3.881891785792104,27.579567253078288,9.029768236174565,9.18529090692095e-05,-0.7422782140643569,0.055156823837315724,2368
938,7.382724876184089,7.1438476798608965,13.763665713977682,5.205439373048584,0.0002303324417121468,-0.7422783373310298,0.055160736184470024,2369
3372,8.921145513288819,6.241839318141642,10.742165248387177,4.314058036697854,0.0001993757242203369,-0.742278664794517,0.055161899663581405,2370
4859,14.550694129808214,11.023768190822958,19.094462078427814,6.676694147712001,0.0004111451539906804,-0.7422787162795872,0.055158658134307904,2371
2561,16.49893958921115,4.741546751124292,12.946512241432009,4.813104785582933,0.00030833145346624075,-0.7422788558815089,0.05516087792109332,2372
4468,7.538999223327791,7.890452890725241,18.39635787820643,6.56175730966417,0.00014041780799150787,-0.7422788907399143,0.05515858412283997,2373
4057,17.252363035188612,17.87515116554093,10.24524463848461,4.2051045807653225,0.0004272978693141586,-0.7422790050873899,0.05516205169168971,2374
1337,0.3224939274442978,7.453143597882945,14.06839371835233,5.4348452858301455,4.6368130888598246e-05,-0.7422790299893041,0.05515986111591098,2375
739,0.6020784442263788,19.229847491482243,26.714717268032537,9.332051877593061,0.00014274820371453618,-0.7422790795390302,0.055156211537963996,2376
3021,17.656114583769696,1.3988812027726254,16.764204451468267,5.830065830045513,8.353495227517171e-05,-0.7422791251172137,0.05515914633517467,2377
4163,13.793774613245821,9.580540179514674,12.07030329000923,4.678324393717424,0.00011481494397567309,-0.7422791690288756,0.05516093864657401,2378
2559,19.048414895069126,16.475953308700685,19.242046099052732,6.740262791261327,0.00022749208958523147,-0.7422792180688249,0.05515829514776727,2379
898,5.2232496502172046,13.899063386860954,22.695638766242936,7.962437094563872,0.0003775125930949117,-0.7422792385880483,0.05515705048203593,2380
4507,14.728793842265379,6.664085642517181,28.019037052861623,9.16233933313215,1.54477365126715e-05,-0.7422793704351955,0.055155868982202545,2381
1247,16.86289830059491,12.884261319792357,26.028976373352013,8.66821585688489,0.00045698652873125235,-0.742279412504405,0.0551563201897641,2382
1083,7.725755102910905,7.069464841214412,12.62532961468609,4.9101986266891,0.0001703667911557856,-0.7422796025213053,0.05516017099247386,2383
2607,13.478889981460467,10.746697496861554,17.765769088804785,6.344400411683524,0.0004238397036017703,-0.7422796545365493,0.05515827954727618,2384
20,0.628584713734685,12.728209225275608,12.574240243053067,5.085707911647028,0.00046378323696304657,-0.7422796563030976,0.05515996617658859,2385
1737,11.709719766300712,6.3130735396464805,3.477583427690167,2.229501085577536,0.0001040292832395378,-0.7422798605944338,0.055165920648217064,2386
2280,2.9454771699665345,9.051291068711652,35.24789458222563,4.2119147982539085,0.00042978335323771104,-0.7422799408579995,0.055420573630696135,2387
76,2.3632975524331252,13.934744307283012,25.15771487119536,8.774721135270529,0.0003775355219019429,-0.7422800186745957,0.055155776251559464,2388
4910,0.22233664668747263,15.405586043534269,25.855723060323125,2.9297982050443268,0.00025719835138713124,-0.7422800400535748,0.055418452530130204,2389
4256,5.524364370218996,14.234432834544752,24.250643541294867,8.457627461178046,0.0001578292859215491,-0.7422802931465381,0.05515581139644936,2390
2798,1.54974680271499,11.865190403507546,7.5739099451943455,3.612428940410105,0.00044100885806500843,-0.742280294213953,0.055162068734213816,2391
3012,0.33725840164208815,3.0322137586095206,3.683220724944791,2.3974427293825844,6.0009045012161134e-05,-0.7422803227792628,0.05516495118990843,2392
1715,1.3972394136932336,13.552224641991883,6.912803058258092,3.4450599339406325,4.077151706741843e-05,-0.742280510387366,0.0551622915112864,2393
4022,18.659121842841568,16.61493209441112,19.972606923249796,7.018734544543112,0.0002934649760898423,-0.742280881483665,0.055156686076196705,2394
574,17.881887050665014,18.92913126300811,35.702330099458976,4.194480939573136,0.00040018275150344087,-0.7422809694611685,0.055421240045633244,2395
2530,7.8921000332248115,3.596889936710825,11.403980975319762,4.550518048081386,0.0001553251646826842,-0.7422809694777206,0.055159593463642534,2396
3273,7.805783016786676,13.090446380218838,10.174382552255272,4.319876924251573,3.8357569141112764e-05,-0.7422810814311083,0.0551600865800738,2397
582,4.608334242346998,0.02947744172622832,29.173792763519856,9.668455997992853,0.00012214674164252255,-0.7422811184973476,0.05515401130432778,2398
1956,7.304885032307437,7.855713926574099,27.825631137816327,9.378870760948834,0.00028117947524616073,-0.7422812641910304,0.05515424164090601,2399
4528,9.097729981456627,11.040086597706352,8.446419798510094,0.26631786914105,0.0003696779158752616,-0.7422812745797173,0.05541021203395136,2400
2887,7.070965451269102,14.390034100955317,17.68415084831116,6.552325845763441,0.00018015870214909573,-0.7422813915871647,0.0551567306527962,2401
472,0.23413321461808131,8.44068620255278,11.80162930616625,4.86000593797603,0.00029859994336727544,-0.742281396899313,0.05515883967867546,2402
3060,19.79096338589754,9.57665731663363,9.132807951877707,3.8185772522183257,0.00033691919490831315,-0.7422814955116271,0.05516064232386774,2403
226,14.468403273771697,9.917515701575416,3.2418496363059175,2.2018330194981135,0.000351629381829798,-0.7422815398197564,0.05516472039450816,2404
4463,4.705389756934137,14.445562980726988,17.39885603326803,6.524582484879536,0.00011244361434588773,-0.7422817289591161,0.05515649347308749,2405
4867,13.359453193385521,4.735446228078068,17.785777573014467,6.332538215489892,0.00032829701380915024,-0.7422817739531972,0.05515649227276891,2406
17,6.503667440534941,14.59212456676128,25.502299854208527,8.872128425763265,0.0002461074625809747,-0.7422818114457707,0.05515429746317594,2407
4861,4.292951975403962,1.8838501416627433,21.278841682575685,7.468266061490941,0.00021613626123718986,-0.7422819691750829,0.05515510080440472,2408
1784,10.541419770269165,0.7640566751478212,24.60859686387656,8.280433857742521,8.875027403790191e-05,-0.7422820137278834,0.055154335864677814,2409
3879,11.911015024649714,15.71743351186211,30.762459935246838,3.5031762587232858,0.00019592465135197945,-0.7422820810095101,0.05542120121896027,2410
1464,4.919995806135904,10.641737478760225,19.29424934331012,7.028665440501014,4.400511597621025e-05,-0.7422820826389331,0.05515560616522275,2411
1317,8.20607543745324,9.41402098982123,1.9659366138070815,1.9106223934635818,0.00040525680376682393,-0.7422822101561668,0.05516513950417588,2412
2393,9.06029600760377,17.55516784385466,4.001267842686149,2.5774016131151862,0.00038589947225935433,-0.7422823048263177,0.05516310816263234,2413
2346,14.202901751930067,4.176741409039677,12.270911054113293,4.7522756700174025,0.0002346756583647731,-0.7422823821695747,0.055158145241741244,2414
2998,18.784370897553703,11.599667409041677,9.498757288909827,3.9862906164407503,0.00038915285675664667,-0.7422824296476396,0.055159600032227314,2415
2125,13.072060050704529,16.763185028021734,21.008089009231885,2.0832704686003973,0.00027234420604673875,-0.7422826199968106,0.05541857562856947,2416
919,12.904372516893277,14.90429585381669,9.288988636053725,4.053254606469534,0.0001445807854958146,-0.7422826214901816,0.05515937826176851,2417
444,14.073720549215915,10.813970532898205,3.8613798078176327,2.41893928258839,1.6202018138657397e-05,-0.7422826853968891,0.05516313666715047,2418
3604,9.519520373194922,5.396753096357553,28.609172591051927,9.571066528560323,0.000355487075575782,-0.7422827333256643,0.05515290270572387,2419
2892,19.38026027006,15.468365218107259,9.734100761343948,0.40116678288515445,0.0005027186921848302,-0.7422829783813958,0.05541237931871025,2420
2511,10.620063594859248,13.659289373773744,25.495635014931974,8.813249894649516,0.00030300818873914834,-0.7422830108865481,0.05515337452429219,2421
4757,19.499492252058207,13.295940820609168,18.097076458668223,1.5752742555351633,0.0002766105011540657,-0.7422831357854434,0.05541751986685771,2422
4818,4.000212788867267,9.201440883963258,10.611596109956714,4.515283148790869,0.00039454854629265195,-0.7422832006197871,0.05515797367790179,2423
1911,16.534553967925643,2.1383982875964276,20.19017394262167,6.970912382607586,0.00030341022253678186,-0.742283220241165,0.05515459992948301,2424
2512,15.572028174011129,4.974144119329357,27.12730438356272,9.021942183826756,0.00020286616394991664,-0.7422832210864931,0.055152891160022706,2425
4892,14.247753711252964,12.576796771173656,13.677209703936889,5.296049540659611,0.00020357885306671768,-0.7422832278818604,0.05515680955547995,2426
282,4.116825200735366,2.2383933879545577,10.789985460679583,0.5708695608931486,0.00027558476400051606,-0.7422833203364703,0.05541377650951583,2427
2187,3.840840871180082,18.088507846343006,7.9241687696434955,0.25807268191231075,2.0139986883709984e-05,-0.7422833519749471,0.05541190193560941,2428
866,5.60669605102825,2.643594155077435,17.594226588553397,6.439566794476136,0.0002004759225117375,-0.7422833859280591,0.055155044421334995,2429
4028,16.09391670079665,3.476920956463056,19.715168181763353,6.8803723355312885,0.00033599542693292744,-0.7422836363376168,0.0551543877703687,2430
4509,17.838550562521117,18.808336852650523,17.886279270870343,6.56363910801007,0.00020523922026305334,-0.7422836524795531,0.05515500376470206,2431
843,16.40135104111299,0.8315801969318753,19.925198741921697,6.893105121026903,0.00013615596353484355,-0.7422836758143804,0.05515429187989581,2432
3528,5.574541134542483,10.45286966262298,13.798484390369287,1.0480408953958902,0.0004891492415356503,-0.7422837691874634,0.05541620310644562,2433
1248,18.395852435588726,1.896984865063122,21.76504107852404,7.405096212183186,0.00038846342256350694,-0.7422839005770442,0.055153628938136016,2434
911,11.291813778669269,13.260545074462947,27.162665179825495,9.317405033165082,0.0005084747087058349,-0.7422839373436136,0.05515226996753953,2435
476,16.44844847336557,17.151247753225675,36.66541043364829,4.3098532051329626,0.00016943340916056941,-0.7422840363958543,0.05542384477332183,2436
3949,13.92722633832945,17.973128675088912,28.365480662377024,9.70992248523814,0.00032786838912763456,-0.7422841350001541,0.05515193701759661,2437
651,2.8568402962866375,13.841473940487377,8.250085553446104,3.91859473188026,0.00045783738880938936,-0.7422841517745689,0.05515838309820234,2438
3830,10.455715661028343,14.311393709461443,4.409780467222661,2.690336487759109,0.0004892593040907131,-0.7422841655527832,0.05516122612581048,2439
817,1.1988670172261655,2.6194758598834817,24.23987969084102,8.494465062257355,3.249841061771218e-05,-0.7422841784030094,0.055152481940868754,2440
2120,3.87400685571404,4.167674580176508,26.45215949147467,9.11256251834288,0.00021187830523917327,-0.7422841910613405,0.055152039769214706,2441
2223,17.53210656741197,18.56433691295189,21.15220972627066,7.538035837685449,0.00022965163616399847,-0.7422842136167229,0.05515357130561882,2442
2653,19.17395582730797,0.4287983324622651,29.546107023525686,9.58786743940408,0.0004411358646764697,-0.7422842666509311,0.0551515834930056,2443
4711,13.137467045187178,10.215633360141616,9.245275425024113,4.029097163616526,0.00019659172993184086,-0.7422844103663436,0.0551578979474847,2444
685,12.390525000726067,11.267908014252802,24.984562924581265,8.64433346868364,0.00030346825327945355,-0.7422845079899822,0.05515227058523206,2445
4783,3.536348155595856,10.894498533115689,22.130577081309223,2.2724492788806137,0.0003659486251533428,-0.7422845461526453,0.05542080871820075,2446
4591,9.505099052160572,4.297620441855782,11.368424476762536,0.6207858403203609,0.00016198513798550273,-0.7422847619624744,0.055415238141356904,2447
2616,5.458435550654737,3.3932226251343773,19.3596310133016,7.018625268242158,0.00012359562659110807,-0.7422848026520263,0.05515331402203346,2448
4955,13.965385638954169,14.64518665016913,18.427961524660102,6.768856167565773,0.00027911972412356697,-0.742284826626401,0.05515376853398638,2449
3016,13.39852784322646,9.397799160828791,15.348887988778179,1.191571455404648,0.00013246952284682816,-0.7422852462186728,0.055418023495564434,2450
888,17.486147682741613,16.612456208635827,8.986296905670665,3.993326801992226,0.00021483643464625956,-0.7422852755769117,0.05515739418636647,2451
379,14.661426920593495,12.31971000520358,7.5209903846166455,3.553846686857394,0.00040189589224269866,-0.7422852881908277,0.05515819159302162,2452
4460,5.625896910564898,15.859712666298948,19.55223730939768,7.315487825385661,0.00020069383153678292,-0.7422858339584203,0.05515243777851435,2453
2595,14.172409008702619,1.2489881133356355,1.406429531545547,1.6840804901002997,0.0003739279340250734,-0.7422858561630147,0.05516284011573529,2454
2375,18.73547999046004,16.062484323580772,17.06696022463219,6.349143353120642,0.0004381496633580585,-0.7422860194153214,0.05515330556771692,2455
3070,0.24275016630401045,9.772878941975168,25.76822027362769,9.181918732297339,0.00020066790856114214,-0.7422860703847286,0.055150605195226306,2456
167,8.378509990090958,18.296919021362,14.495756964665324,5.805884502780435,0.0003261321439597652,-0.7422860799139441,0.05515395026170615,2457
838,15.069443213191933,17.457189431313292,19.99836067859154,7.302492895295712,0.0003195863676829184,-0.7422861465507878,0.05515223285405367,2458
3172,1.6908677076024607,19.706895373746214,23.524463818224095,2.5653271761097844,0.0002918588397738089,-0.7422861517145689,0.055422768540829455,2459
1818,8.659461996794125,1.4204923529865325,19.515065239922382,7.0216442864831246,0.00026660998791390943,-0.7422861958490804,0.05515216355272176,2460
1824,17.78261171409717,9.356984665840859,26.297774087098592,8.95066822936214,0.00020647538249567653,-0.7422863275746195,0.05515056160045022,2461
487,7.789638898048407,7.710239094738447,13.615485170180227,5.414077073475852,8.707252158924355e-05,-0.7422863817088163,0.055154026913283034,2462
1886,16.457762365870042,3.777404735257088,28.045646255343076,2.906430693065311,0.0001587463349963341,-0.7422864444596047,0.055423816351088076,2463
4573,10.93818138530456,15.272973678251082,23.018676554119484,8.262914649373522,7.378427360771566e-05,-0.7422867576208592,0.05515085821974619,2464
262,1.6022979276935028,17.896334121210554,21.903696046149452,8.172978699624936,0.00023615914225915007,-0.742286773692526,0.05515096574933984,2465
1746,3.5217867588770786,14.866659271313132,10.08279647400686,4.541675701677638,0.00020292972341805454,-0.7422867885375452,0.05515515836639509,2466
2499,19.84343528896819,13.111880024896783,21.683861367932753,7.654986004052995,0.0004300385798438621,-0.7422868019760047,0.05515130377668592,2467
2755,18.753643043189406,8.110424104070718,22.750765100915093,7.906596260456109,0.00035856990697289164,-0.7422869733747062,0.05515085146542067,2468
2030,17.773865295695966,4.804544327910906,11.208657279622841,0.531207241990011,0.00040779091827114147,-0.7422870169651544,0.05541669983153733,2469
470,12.721921928190843,18.265739951524736,24.50293973379277,8.73698693466345,0.0003719865277330469,-0.7422872427873167,0.05515008778255945,2470
766,7.619826473367998,16.16811577787382,32.944945429958935,3.846111759787682,0.00023956201164334045,-0.7422872705534085,0.0554258105485557,2471
4761,14.513954895662815,11.595744171674522,5.8282654699003595,3.1026871867988244,0.00012072372095507788,-0.7422873010887356,0.0551575787443101,2472
3212,7.252340031709241,2.5556600914768652,4.857705629135,2.8153514010689435,3.6687747088630424e-05,-0.7422874756528828,0.05515797991450254,2473
823,6.819172428711166,18.345362331553613,16.26362249437889,1.4328155870264108,0.000367359416751018,-0.7422874757489624,0.055420700012487945,2474
3426,15.40319146172305,4.459550495753628,24.64716426428031,2.434564577719976,0.0005041235778451228,-0.7422875214161884,0.05542375006648098,2475
2458,8.54901166484971,8.206752886715417,39.53559614559452,4.698021756976797,0.0001382091847877103,-0.7422875484429328,0.05542714635051494,2476
2774,15.648833704003867,6.1851232094657105,25.727145674795832,8.822125118173133,0.00021107523809746437,-0.7422876096134929,0.05514943933378228,2477
3320,8.059996181072043,14.451082932323123,27.359214302407576,9.63393478369849,0.00011756511321233959,-0.7422877268839643,0.05514885108942002,2478
3184,17.79995065162264,18.562644720308878,9.524883857109982,4.238579941692717,1.7314269602535006e-05,-0.7422877339827318,0.05515499812940096,2479
1469,5.35548729208235,9.099016536839994,18.83140088050829,7.066426217489339,0.000480319999593057,-0.7422877420476892,0.05515103214360789,2480
1969,8.136186827136987,16.959434866251808,14.706322842364333,5.91095480535614,0.00026188672186231707,-0.7422878178622394,0.055152403033914076,2481
2717,0.4277779335015957,18.883488270113236,6.788537655796427,0.09558286148068582,0.0001285658011916615,-0.7422880895359744,0.055415038223216175,2482
2831,16.649790488388973,17.61164986241933,24.27325815654933,8.607286593880845,1.770747922420384e-05,-0.7422881352505406,0.05514935630795982,2483
