,param_alpha,param_fit_prior,mean_test_score,std_test_score,rank_test_score
166,0.8530094554673601,False,0.5054787207528186,0.009724039091571492,918
281,0.11346460201744801,False,0.5054529773066803,0.01939479751498231,919
193,0.8604046183116753,False,0.5053983427148929,0.010386007529888473,920
1498,0.8313735143857098,False,0.5053857464364349,0.009297745327275155,921
1401,0.5201905232515545,True,0.5053526186450921,0.012011255790536603,922
1152,0.8139702695060188,False,0.5052944412342596,0.009414210210353392,923
296,0.8127995672575026,False,0.5052944412342596,0.009414210210353392,923
1314,0.8316970436757735,False,0.5052214637335586,0.009076225009667305,925
1017,0.5230847245817847,True,0.5052213869048178,0.012132549979008955,926
731,0.036731937426613626,True,0.5052128091523079,0.01862230568606626,927
252,0.8144684825889358,False,0.5051998011396195,0.009466907403639438,928
1234,0.8159469389686173,False,0.5051998011396195,0.009466907403639438,928
1436,0.10063747852353333,False,0.5050122319427015,0.019133611925786446,930
1025,0.8594157932805891,False,0.5050071340800073,0.010836871259808393,931
264,0.8584127518430118,False,0.5050071340800073,0.010836871259808393,931
61,0.8489138242660839,False,0.5048648736382014,0.009855864004023948,933
146,0.8492234104941779,False,0.5048648736382014,0.009855864004023948,933
1496,0.8556960938375394,False,0.5046982715941317,0.010426222883928537,935
594,0.8556964681062857,False,0.5046982715941317,0.010426222883928537,935
625,0.5296616786550811,True,0.5046756901586429,0.012997620640565286,937
234,0.8564898411883223,False,0.5046038205905898,0.01031388241391871,938
1404,0.857179256998753,False,0.5045243293346279,0.01023235136727317,939
1371,0.8619869084042723,False,0.5045053144868017,0.00969973931710752,940
684,0.8620426509893134,False,0.5045053144868017,0.00969973931710752,940
748,0.8621276172654506,False,0.5045053144868017,0.00969973931710752,940
490,0.8772005408131083,False,0.5042954956919334,0.007910950483954538,943
1489,0.8772617628261795,False,0.5042954956919334,0.007910950483954538,943
122,0.877339353380981,False,0.5042954956919334,0.007910950483954538,943
1274,0.8766507618282006,False,0.5042954956919334,0.007910950483954538,943
985,0.8778911590413275,False,0.5042954956919334,0.007910950483954538,943
1255,0.877138441511404,False,0.5042954956919334,0.007910950483954538,943
176,0.8773730719279554,False,0.5042954956919334,0.007910950483954538,943
55,0.09541011649041131,False,0.5037959991629425,0.018721089033502822,950
1097,0.8646861920335402,False,0.5036929082449151,0.008538662286373726,951
766,0.8672942009598024,False,0.5036929082449151,0.008538662286373726,951
772,0.871843527745232,False,0.5036929082449151,0.008538662286373726,951
342,0.8660638895004084,False,0.5036929082449151,0.008538662286373726,951
1254,0.8733229158608077,False,0.5036929082449151,0.008538662286373726,951
1461,0.8742267241383516,False,0.5036915125243413,0.008537560299916086,956
700,0.8747016726841994,False,0.5036034420137356,0.008639249492013935,957
1193,0.8824594404560998,False,0.5035573560142773,0.0069339037620794845,958
771,0.8816371327703502,False,0.5035573560142773,0.0069339037620794845,958
1485,0.07424087298838644,False,0.5034826124705056,0.01851146535085264,960
417,0.531265753973534,True,0.5032914347884514,0.013748762338724234,961
1019,0.5322602133390402,True,0.5032914347884514,0.013748762338724234,961
1340,0.03361360018328263,True,0.5032744861518973,0.016838594598242,963
99,0.033050732900548385,True,0.5032744861518973,0.016838594598242,963
407,0.09229058622874609,False,0.5030665199053569,0.018073954389421967,965
744,0.09148683739775487,False,0.5030373731115042,0.018070494361906345,966
579,0.07550336380388922,False,0.5029403117344515,0.018017662450778408,967
1451,0.07707801195146069,False,0.5029403117344515,0.018017662450778408,967
319,0.07543454708976927,False,0.5029403117344515,0.018017662450778408,967
1185,0.07641685943805143,False,0.5029403117344515,0.018017662450778408,967
448,0.08023374566164221,False,0.5029399460653946,0.018634598122706257,971
457,0.5350367320449105,True,0.5029234070411134,0.013887204494602323,972
403,0.534423503732523,True,0.5029234070411134,0.013887204494602323,972
434,0.5371065418185478,True,0.5029132069828479,0.013892956855574151,974
999,0.5423636649797383,True,0.5029112452238438,0.01389003514797347,975
498,0.5435528611139886,True,0.5029112452238438,0.01389003514797347,975
1361,0.5451055282606997,True,0.5029112452238438,0.01389003514797347,975
825,0.5432328057899581,True,0.5029112452238438,0.01389003514797347,975
1379,0.5448477590845157,True,0.5029112452238438,0.01389003514797347,975
41,0.5396921323890798,True,0.5029031007227417,0.013877910577977756,980
786,0.5412665786761103,True,0.5029031007227417,0.013877910577977756,980
1393,0.0934079719752956,False,0.5028655808352658,0.01809203152350273,982
148,0.09367476782809248,False,0.5028655808352658,0.01809203152350273,982
28,0.034388521115218396,True,0.5028163652763109,0.01653835045361852,984
607,0.03422811082052912,True,0.5028163652763109,0.01653835045361852,984
941,0.03418776593915818,True,0.5028163652763109,0.01653835045361852,984
564,0.08534966807864386,False,0.5027376561295642,0.01862449138330614,987
248,0.0944429607559284,False,0.5026876719824598,0.018150921039746373,988
1096,0.08912443211601662,False,0.5026864753826406,0.019394868834350085,989
1011,0.07128027005516391,False,0.5026224780743276,0.017528542544109092,990
236,0.07056874740042984,False,0.5026224780743276,0.017528542544109092,990
892,0.07219840897917584,False,0.5026224780743276,0.017528542544109092,990
1424,0.07940658464302952,False,0.5025490779551031,0.018308748753803818,993
33,0.03131329245555858,True,0.5023958434424551,0.01783173920564695,994
