,param_n_neighbors,param_weights,param_algorithm,param_leaf_size,param_p,param_metric,mean_test_score,std_test_score,rank_test_score
443,12,distance,brute,164,72.90459051842456,manhattan,-0.7674013885037696,0.057118426623766594,332
496,12,distance,brute,293,79.6345014415552,manhattan,-0.7674013885037696,0.057118426623766594,332
497,12,distance,brute,380,42.75807757849284,manhattan,-0.7674013885037696,0.057118426623766594,332
377,12,distance,brute,63,42.450458420362764,manhattan,-0.7674013885037696,0.057118426623766594,332
379,12,distance,brute,210,49.08369780890735,manhattan,-0.7674013885037696,0.057118426623766594,332
436,12,distance,brute,168,26.073066056159774,manhattan,-0.7674013885037696,0.057118426623766594,332
441,12,distance,brute,181,61.31521094663882,manhattan,-0.7674013885037696,0.057118426623766594,332
380,12,distance,brute,17,59.706822413656724,manhattan,-0.7674013885037696,0.057118426623766594,332
384,12,distance,ball_tree,63,28.75871726294181,manhattan,-0.7674013885037696,0.057118426623766594,332
381,12,distance,brute,364,92.27494628791288,manhattan,-0.7674013885037696,0.057118426623766594,332
495,12,distance,brute,305,40.16301405403561,manhattan,-0.7674013885037696,0.057118426623766594,332
404,12,distance,brute,443,51.550787910603376,manhattan,-0.7674013885037696,0.057118426623766594,332
423,12,distance,brute,494,48.10654526938144,manhattan,-0.7674013885037696,0.057118426623766594,332
448,12,distance,brute,227,85.15296603100434,manhattan,-0.7674013885037696,0.057118426623766594,332
406,12,distance,brute,51,66.27461078518748,manhattan,-0.7674013885037696,0.057118426623766594,332
467,12,distance,brute,401,19.057534512733355,manhattan,-0.7674013885037696,0.057118426623766594,332
466,12,distance,brute,288,71.55751725156884,manhattan,-0.7674013885037696,0.057118426623766594,332
473,12,distance,brute,483,32.91004732432556,manhattan,-0.7674013885037696,0.057118426623766594,332
407,12,distance,brute,264,10.944139275934516,manhattan,-0.7674013885037696,0.057118426623766594,332
461,12,distance,brute,264,64.89493853342618,manhattan,-0.7674013885037696,0.057118426623766594,332
475,12,distance,brute,152,24.000883728770305,manhattan,-0.7674013885037696,0.057118426623766594,332
460,12,distance,brute,12,55.190094737835814,manhattan,-0.7674013885037696,0.057118426623766594,332
409,12,distance,brute,400,40.71835296184548,manhattan,-0.7674013885037696,0.057118426623766594,332
411,12,distance,brute,311,90.63358185211197,manhattan,-0.7674013885037696,0.057118426623766594,332
399,12,distance,brute,131,38.330931627975296,manhattan,-0.7674013885037696,0.057118426623766594,332
458,12,distance,brute,305,14.68186309189614,manhattan,-0.7674013885037696,0.057118426623766594,332
457,12,distance,brute,101,10.158207332663416,manhattan,-0.7674013885037696,0.057118426623766594,332
412,12,distance,brute,330,9.550853085446807,manhattan,-0.7674013885037696,0.057118426623766594,332
477,12,distance,brute,424,45.10321617481616,manhattan,-0.7674013885037696,0.057118426623766594,332
413,12,distance,brute,85,3.6532203873819715,manhattan,-0.7674013885037696,0.057118426623766594,332
478,12,distance,brute,364,58.24277594334657,manhattan,-0.7674013885037696,0.057118426623766594,332
417,12,distance,brute,386,37.30592121950905,manhattan,-0.7674013885037696,0.057118426623766594,332
454,12,distance,brute,291,82.91023176741997,manhattan,-0.7674013885037696,0.057118426623766594,332
453,12,distance,brute,104,44.48273386037462,manhattan,-0.7674013885037696,0.057118426623766594,332
418,12,distance,brute,396,84.06545065652497,manhattan,-0.7674013885037696,0.057118426623766594,332
395,12,distance,brute,175,53.764773014478585,manhattan,-0.7674013885037696,0.057118426623766594,332
394,12,distance,brute,18,30.404467922097155,manhattan,-0.7674013885037696,0.057118426623766594,332
421,12,distance,brute,342,78.97587747880308,manhattan,-0.7674013885037696,0.057118426623766594,332
450,12,distance,brute,482,63.33325509049907,manhattan,-0.7674013885037696,0.057118426623766594,332
485,12,distance,brute,379,100.79341105333374,manhattan,-0.7674013885037696,0.057118426623766594,332
391,12,distance,brute,440,90.80542894407138,manhattan,-0.7674013885037696,0.057118426623766594,332
488,12,distance,brute,377,77.82734138645182,manhattan,-0.7674013885037696,0.057118426623766594,332
435,12,distance,brute,313,27.64983933708822,manhattan,-0.7674013885037696,0.057118426623766594,332
0,12,distance,brute,436,96.07143064099162,manhattan,-0.7674013885037696,0.057118426623766594,332
372,12,distance,brute,313,34.214641265493896,manhattan,-0.7674013885037696,0.057118426623766594,332
89,12,distance,brute,113,17.162871409461378,manhattan,-0.7674013885037696,0.057118426623766594,332
91,12,distance,brute,112,11.147154286603211,manhattan,-0.7674013885037696,0.057118426623766594,332
92,12,distance,brute,153,1.5061583846218687,manhattan,-0.7674013885037696,0.057118426623766594,332
94,12,distance,brute,208,100.44574626108206,manhattan,-0.7674013885037696,0.057118426623766594,332
95,12,distance,ball_tree,68,24.724908749680008,manhattan,-0.7674013885037696,0.057118426623766594,332
97,12,distance,brute,195,66.76128923003434,manhattan,-0.7674013885037696,0.057118426623766594,332
99,12,distance,brute,470,27.520236768172545,manhattan,-0.7674013885037696,0.057118426623766594,332
101,12,distance,ball_tree,51,90.20465551771133,manhattan,-0.7674013885037696,0.057118426623766594,332
102,12,distance,brute,27,80.48113035416485,manhattan,-0.7674013885037696,0.057118426623766594,332
105,12,distance,brute,4,3.431596643145384,manhattan,-0.7674013885037696,0.057118426623766594,332
113,12,distance,brute,128,38.26868670940493,manhattan,-0.7674013885037696,0.057118426623766594,332
115,12,distance,brute,360,8.04161308495439,manhattan,-0.7674013885037696,0.057118426623766594,332
117,12,distance,brute,450,26.416364906973875,manhattan,-0.7674013885037696,0.057118426623766594,332
120,12,distance,brute,477,30.651014364779847,manhattan,-0.7674013885037696,0.057118426623766594,332
126,12,distance,brute,92,58.88648955075587,manhattan,-0.7674013885037696,0.057118426623766594,332
127,12,distance,brute,447,4.594227379674209,manhattan,-0.7674013885037696,0.057118426623766594,332
135,12,distance,brute,355,64.74299014982066,manhattan,-0.7674013885037696,0.057118426623766594,332
138,12,distance,brute,275,44.89714207056361,manhattan,-0.7674013885037696,0.057118426623766594,332
139,12,distance,brute,346,3.535074341545751,manhattan,-0.7674013885037696,0.057118426623766594,332
146,12,distance,brute,69,62.17207462343522,manhattan,-0.7674013885037696,0.057118426623766594,332
147,12,distance,brute,451,25.773098950115745,manhattan,-0.7674013885037696,0.057118426623766594,332
148,12,distance,brute,485,13.016464780564217,manhattan,-0.7674013885037696,0.057118426623766594,332
150,12,distance,brute,497,32.14133093912942,manhattan,-0.7674013885037696,0.057118426623766594,332
153,12,distance,brute,100,18.320186991001517,manhattan,-0.7674013885037696,0.057118426623766594,332
159,12,distance,brute,258,3.6511310541621813,manhattan,-0.7674013885037696,0.057118426623766594,332
160,12,distance,brute,340,58.5474177875879,manhattan,-0.7674013885037696,0.057118426623766594,332
170,12,distance,brute,105,50.60374542934062,manhattan,-0.7674013885037696,0.057118426623766594,332
87,12,distance,brute,304,85.66611422383059,manhattan,-0.7674013885037696,0.057118426623766594,332
175,12,distance,brute,177,74.16477552996402,manhattan,-0.7674013885037696,0.057118426623766594,332
86,12,distance,brute,9,28.887135259218187,manhattan,-0.7674013885037696,0.057118426623766594,332
79,12,distance,brute,338,84.7710105907328,manhattan,-0.7674013885037696,0.057118426623766594,332
1,12,distance,brute,72,60.86584841970366,manhattan,-0.7674013885037696,0.057118426623766594,332
2,12,distance,brute,122,16.599452033620267,manhattan,-0.7674013885037696,0.057118426623766594,332
3,12,distance,brute,459,87.61761457749351,manhattan,-0.7674013885037696,0.057118426623766594,332
4,12,distance,brute,150,6.641157902710026,manhattan,-0.7674013885037696,0.057118426623766594,332
10,12,distance,brute,190,10.06064345328208,manhattan,-0.7674013885037696,0.057118426623766594,332
13,12,distance,brute,21,46.0499251969543,manhattan,-0.7674013885037696,0.057118426623766594,332
17,12,distance,brute,444,13.203823484477883,manhattan,-0.7674013885037696,0.057118426623766594,332
24,12,distance,brute,456,58.04439744053994,manhattan,-0.7674013885037696,0.057118426623766594,332
28,12,distance,ball_tree,41,30.62735057040824,manhattan,-0.7674013885037696,0.057118426623766594,332
29,12,distance,ball_tree,65,2.563640674119393,manhattan,-0.7674013885037696,0.057118426623766594,332
